INFO:pso:Using device: cuda
INFO:pso:Iteration 1/100, Training Accuracy: 0.5670, Validation Accuracy: 0.5938
INFO:pso:Iteration 2/100, Training Accuracy: 0.5634, Validation Accuracy: 0.5000
INFO:pso:Iteration 3/100, Training Accuracy: 0.5672, Validation Accuracy: 0.4531
INFO:pso:Iteration 4/100, Training Accuracy: 0.5672, Validation Accuracy: 0.4531
INFO:pso:Iteration 5/100, Training Accuracy: 0.5672, Validation Accuracy: 0.4531
INFO:pso:Iteration 6/100, Training Accuracy: 0.5780, Validation Accuracy: 0.4635
INFO:pso:Iteration 7/100, Training Accuracy: 0.5649, Validation Accuracy: 0.4635
INFO:pso:Iteration 8/100, Training Accuracy: 0.5676, Validation Accuracy: 0.3958
INFO:pso:Iteration 9/100, Training Accuracy: 0.5868, Validation Accuracy: 0.6042
INFO:pso:Iteration 10/100, Training Accuracy: 0.5447, Validation Accuracy: 0.4375
INFO:pso:Iteration 11/100, Training Accuracy: 0.5577, Validation Accuracy: 0.4479
INFO:pso:Iteration 12/100, Training Accuracy: 0.5660, Validation Accuracy: 0.4740
INFO:pso:Iteration 13/100, Training Accuracy: 0.5627, Validation Accuracy: 0.4271
INFO:pso:Iteration 14/100, Training Accuracy: 0.5961, Validation Accuracy: 0.5052
INFO:pso:Iteration 15/100, Training Accuracy: 0.5836, Validation Accuracy: 0.5365
INFO:pso:Iteration 16/100, Training Accuracy: 0.5836, Validation Accuracy: 0.5365
INFO:pso:Iteration 17/100, Training Accuracy: 0.5784, Validation Accuracy: 0.4271
INFO:pso:Iteration 18/100, Training Accuracy: 0.5769, Validation Accuracy: 0.4427
INFO:pso:Iteration 19/100, Training Accuracy: 0.5915, Validation Accuracy: 0.4531
INFO:pso:Iteration 20/100, Training Accuracy: 0.5915, Validation Accuracy: 0.4531
INFO:pso:Iteration 21/100, Training Accuracy: 0.5890, Validation Accuracy: 0.4688
INFO:pso:Iteration 22/100, Training Accuracy: 0.5955, Validation Accuracy: 0.4896
INFO:pso:Iteration 23/100, Training Accuracy: 0.5970, Validation Accuracy: 0.4844
INFO:pso:Iteration 24/100, Training Accuracy: 0.5957, Validation Accuracy: 0.4792
INFO:pso:Iteration 25/100, Training Accuracy: 0.5999, Validation Accuracy: 0.4844
INFO:pso:Iteration 26/100, Training Accuracy: 0.6062, Validation Accuracy: 0.5000
INFO:pso:Iteration 27/100, Training Accuracy: 0.6084, Validation Accuracy: 0.5208
INFO:pso:Iteration 28/100, Training Accuracy: 0.6084, Validation Accuracy: 0.5208
INFO:pso:Iteration 29/100, Training Accuracy: 0.6084, Validation Accuracy: 0.5208
INFO:pso:Iteration 30/100, Training Accuracy: 0.6116, Validation Accuracy: 0.5365
INFO:pso:Iteration 31/100, Training Accuracy: 0.6116, Validation Accuracy: 0.5365
INFO:pso:Iteration 32/100, Training Accuracy: 0.6215, Validation Accuracy: 0.5469
INFO:pso:Iteration 33/100, Training Accuracy: 0.6215, Validation Accuracy: 0.5469
INFO:pso:Iteration 34/100, Training Accuracy: 0.6322, Validation Accuracy: 0.5625
INFO:pso:Iteration 35/100, Training Accuracy: 0.6265, Validation Accuracy: 0.5625
INFO:pso:Iteration 36/100, Training Accuracy: 0.6362, Validation Accuracy: 0.5625
INFO:pso:Iteration 37/100, Training Accuracy: 0.6363, Validation Accuracy: 0.5781
INFO:pso:Iteration 38/100, Training Accuracy: 0.6389, Validation Accuracy: 0.5625
INFO:pso:Iteration 39/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 40/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 41/100, Training Accuracy: 0.6432, Validation Accuracy: 0.5625
INFO:pso:Iteration 42/100, Training Accuracy: 0.6426, Validation Accuracy: 0.5625
INFO:pso:Iteration 43/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 44/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 45/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 46/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 47/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 48/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 49/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 50/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 51/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 52/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 53/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 54/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 55/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 56/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 57/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 58/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 59/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 60/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 61/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 62/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 63/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 64/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 65/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 66/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 67/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 68/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 69/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 70/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 71/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 72/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 73/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 74/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 75/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 76/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 77/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 78/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 79/100, Training Accuracy: 0.6432, Validation Accuracy: 0.5625
INFO:pso:Iteration 80/100, Training Accuracy: 0.6432, Validation Accuracy: 0.5625
INFO:pso:Iteration 81/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 82/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 83/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 84/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 85/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 86/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 87/100, Training Accuracy: 0.6434, Validation Accuracy: 0.5625
INFO:pso:Iteration 88/100, Training Accuracy: 0.6434, Validation Accuracy: 0.5625
INFO:pso:Iteration 89/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 90/100, Training Accuracy: 0.6441, Validation Accuracy: 0.5625
INFO:pso:Iteration 91/100, Training Accuracy: 0.6434, Validation Accuracy: 0.5625
INFO:pso:Iteration 92/100, Training Accuracy: 0.6434, Validation Accuracy: 0.5625
INFO:pso:Iteration 93/100, Training Accuracy: 0.6434, Validation Accuracy: 0.5625
INFO:pso:Iteration 94/100, Training Accuracy: 0.6434, Validation Accuracy: 0.5625
INFO:pso:Iteration 95/100, Training Accuracy: 0.6434, Validation Accuracy: 0.5625
INFO:pso:Iteration 96/100, Training Accuracy: 0.6434, Validation Accuracy: 0.5625
INFO:pso:Iteration 97/100, Training Accuracy: 0.6434, Validation Accuracy: 0.5625
INFO:pso:Iteration 98/100, Training Accuracy: 0.6434, Validation Accuracy: 0.5625
INFO:pso:Iteration 99/100, Training Accuracy: 0.6434, Validation Accuracy: 0.5625
INFO:pso:Iteration 100/100, Training Accuracy: 0.6434, Validation Accuracy: 0.5625
INFO:__main__:Training time: 3.3958 seconds
INFO:__main__:Training Accuracy: 0.6434 Validation Accuracy: 0.5625
