INFO:ga:Generation 1: Best=0.6148, Avg=0.3818
INFO:ga:Generation 2: Best=0.6148, Avg=0.4218
INFO:ga:Generation 3: Best=0.6639, Avg=0.4564
INFO:ga:Generation 4: Best=0.6639, Avg=0.4888
INFO:ga:Generation 5: Best=0.6639, Avg=0.5258
INFO:ga:Generation 6: Best=0.6721, Avg=0.5610
INFO:ga:Generation 7: Best=0.6885, Avg=0.5947
INFO:ga:Generation 8: Best=0.7281, Avg=0.6211
INFO:ga:Generation 9: Best=0.7281, Avg=0.6397
INFO:ga:Generation 10: Best=0.7281, Avg=0.6541
INFO:ga:Generation 11: Best=0.7281, Avg=0.6661
INFO:ga:Generation 12: Best=0.7432, Avg=0.6776
INFO:ga:Generation 13: Best=0.7486, Avg=0.6894
INFO:ga:Generation 14: Best=0.7486, Avg=0.6999
INFO:ga:Generation 15: Best=0.7623, Avg=0.7104
INFO:ga:Generation 16: Best=0.7623, Avg=0.7179
INFO:ga:Generation 17: Best=0.7732, Avg=0.7257
INFO:ga:Generation 18: Best=0.7787, Avg=0.7310
INFO:ga:Generation 19: Best=0.7869, Avg=0.7362
INFO:ga:Generation 20: Best=0.8033, Avg=0.7432
INFO:ga:Generation 21: Best=0.8033, Avg=0.7509
INFO:ga:Generation 22: Best=0.8197, Avg=0.7597
INFO:ga:Generation 23: Best=0.8197, Avg=0.7663
INFO:ga:Generation 24: Best=0.8197, Avg=0.7729
INFO:ga:Generation 25: Best=0.8470, Avg=0.7788
INFO:ga:Generation 26: Best=0.8470, Avg=0.7857
INFO:ga:Generation 27: Best=0.8470, Avg=0.7923
INFO:ga:Generation 28: Best=0.8470, Avg=0.7980
INFO:ga:Generation 29: Best=0.8525, Avg=0.8037
INFO:ga:Generation 30: Best=0.8525, Avg=0.8114
INFO:ga:Generation 31: Best=0.8525, Avg=0.8170
INFO:ga:Generation 32: Best=0.8607, Avg=0.8243
INFO:ga:Generation 33: Best=0.8607, Avg=0.8291
INFO:ga:Generation 34: Best=0.8607, Avg=0.8324
INFO:ga:Generation 35: Best=0.8607, Avg=0.8389
INFO:ga:Generation 36: Best=0.8689, Avg=0.8413
INFO:ga:Generation 37: Best=0.8770, Avg=0.8444
