INFO:ga:Generation 1: Best=0.5246, Avg=0.3801
INFO:ga:Generation 2: Best=0.5505, Avg=0.4195
INFO:ga:Generation 3: Best=0.5505, Avg=0.4479
INFO:ga:Generation 4: Best=0.6052, Avg=0.4773
INFO:ga:Generation 5: Best=0.6230, Avg=0.5045
INFO:ga:Generation 6: Best=0.6475, Avg=0.5285
INFO:ga:Generation 7: Best=0.7213, Avg=0.5502
INFO:ga:Generation 8: Best=0.7213, Avg=0.5716
INFO:ga:Generation 9: Best=0.7213, Avg=0.5908
INFO:ga:Generation 10: Best=0.7213, Avg=0.6116
INFO:ga:Generation 11: Best=0.7213, Avg=0.6316
INFO:ga:Generation 12: Best=0.7213, Avg=0.6468
INFO:ga:Generation 13: Best=0.7213, Avg=0.6645
INFO:ga:Generation 14: Best=0.7213, Avg=0.6748
INFO:ga:Generation 15: Best=0.7459, Avg=0.6849
INFO:ga:Generation 16: Best=0.7623, Avg=0.6966
INFO:ga:Generation 17: Best=0.7623, Avg=0.7034
INFO:ga:Generation 18: Best=0.7951, Avg=0.7140
INFO:ga:Generation 19: Best=0.7951, Avg=0.7224
INFO:ga:Generation 20: Best=0.7951, Avg=0.7294
INFO:ga:Generation 21: Best=0.7951, Avg=0.7365
INFO:ga:Generation 22: Best=0.7951, Avg=0.7441
INFO:ga:Generation 23: Best=0.7951, Avg=0.7522
INFO:ga:Generation 24: Best=0.7951, Avg=0.7583
INFO:ga:Generation 25: Best=0.8074, Avg=0.7661
INFO:ga:Generation 26: Best=0.8197, Avg=0.7731
INFO:ga:Generation 27: Best=0.8197, Avg=0.7806
INFO:ga:Generation 28: Best=0.8361, Avg=0.7860
INFO:ga:Generation 29: Best=0.8361, Avg=0.7900
INFO:ga:Generation 30: Best=0.8361, Avg=0.7945
INFO:ga:Generation 31: Best=0.8443, Avg=0.7987
INFO:ga:Generation 32: Best=0.8443, Avg=0.8031
INFO:ga:Generation 33: Best=0.8443, Avg=0.8092
INFO:ga:Generation 34: Best=0.8525, Avg=0.8150
INFO:ga:Generation 35: Best=0.8525, Avg=0.8204
INFO:ga:Generation 36: Best=0.8552, Avg=0.8287
INFO:ga:Generation 37: Best=0.8689, Avg=0.8371
INFO:ga:Generation 38: Best=0.8689, Avg=0.8447
INFO:ga:Generation 39: Best=0.8689, Avg=0.8495
INFO:ga:Generation 40: Best=0.8689, Avg=0.8538
INFO:ga:Generation 41: Best=0.8689, Avg=0.8565
INFO:ga:Generation 42: Best=0.8689, Avg=0.8597
INFO:ga:Generation 43: Best=0.8757, Avg=0.8631
INFO:ga:Generation 44: Best=0.8770, Avg=0.8651
INFO:ga:Generation 45: Best=0.8770, Avg=0.8672
INFO:ga:Generation 46: Best=0.8770, Avg=0.8677
INFO:ga:Generation 47: Best=0.8770, Avg=0.8690
INFO:ga:Generation 48: Best=0.8770, Avg=0.8704
INFO:ga:Generation 49: Best=0.8770, Avg=0.8717
INFO:ga:Generation 50: Best=0.8770, Avg=0.8741
INFO:ga:Generation 51: Best=0.8770, Avg=0.8750
INFO:ga:Generation 52: Best=0.8770, Avg=0.8758
INFO:ga:Generation 53: Best=0.8770, Avg=0.8756
INFO:ga:Generation 54: Best=0.8770, Avg=0.8760
INFO:ga:Generation 55: Best=0.8770, Avg=0.8765
INFO:ga:Generation 56: Best=0.8770, Avg=0.8763
INFO:ga:Generation 57: Best=0.8770, Avg=0.8764
INFO:ga:Generation 58: Best=0.8770, Avg=0.8758
INFO:ga:Generation 59: Best=0.8770, Avg=0.8764
INFO:ga:Generation 60: Best=0.8839, Avg=0.8764
INFO:ga:Generation 61: Best=0.8852, Avg=0.8761
INFO:ga:Generation 62: Best=0.8852, Avg=0.8758
INFO:ga:Generation 63: Best=0.8852, Avg=0.8765
INFO:ga:Generation 64: Best=0.8852, Avg=0.8768
INFO:ga:Generation 65: Best=0.8934, Avg=0.8774
INFO:ga:Generation 66: Best=0.8934, Avg=0.8780
INFO:ga:Generation 67: Best=0.8934, Avg=0.8793
INFO:ga:Generation 68: Best=0.8934, Avg=0.8808
INFO:ga:Generation 69: Best=0.8934, Avg=0.8822
INFO:ga:Generation 70: Best=0.8934, Avg=0.8842
INFO:ga:Generation 71: Best=0.8934, Avg=0.8852
INFO:ga:Generation 72: Best=0.8934, Avg=0.8852
INFO:ga:Generation 73: Best=0.8948, Avg=0.8860
INFO:ga:Generation 74: Best=0.9016, Avg=0.8875
INFO:ga:Generation 75: Best=0.9016, Avg=0.8892
INFO:ga:Generation 76: Best=0.9098, Avg=0.8914
INFO:ga:Generation 77: Best=0.9098, Avg=0.8937
INFO:ga:Generation 78: Best=0.9098, Avg=0.8952
INFO:ga:Generation 79: Best=0.9098, Avg=0.8976
INFO:ga:Generation 80: Best=0.9098, Avg=0.9005
INFO:ga:Generation 81: Best=0.9098, Avg=0.9026
INFO:ga:Generation 82: Best=0.9098, Avg=0.9042
INFO:ga:Generation 83: Best=0.9098, Avg=0.9063
INFO:ga:Generation 84: Best=0.9098, Avg=0.9084
INFO:ga:Generation 85: Best=0.9098, Avg=0.9093
INFO:ga:Generation 86: Best=0.9098, Avg=0.9094
INFO:ga:Generation 87: Best=0.9098, Avg=0.9094
INFO:ga:Generation 88: Best=0.9098, Avg=0.9093
INFO:ga:Generation 89: Best=0.9098, Avg=0.9087
INFO:ga:Generation 90: Best=0.9098, Avg=0.9092
INFO:ga:Generation 91: Best=0.9098, Avg=0.9093
INFO:ga:Generation 92: Best=0.9098, Avg=0.9090
INFO:ga:Generation 93: Best=0.9098, Avg=0.9095
INFO:ga:Generation 94: Best=0.9098, Avg=0.9094
INFO:ga:Generation 95: Best=0.9098, Avg=0.9094
INFO:ga:Generation 96: Best=0.9098, Avg=0.9092
INFO:ga:Generation 97: Best=0.9098, Avg=0.9094
INFO:ga:Generation 98: Best=0.9098, Avg=0.9092
INFO:ga:Generation 99: Best=0.9098, Avg=0.9088
INFO:ga:Generation 100: Best=0.9098, Avg=0.9091
INFO:ga:Best individual's training accuracy: 0.9098 test accuracy: 0.6129
