INFO:ga:Generation 1: Best=0.6230, Avg=0.3819
INFO:ga:Generation 2: Best=0.6230, Avg=0.4164
INFO:ga:Generation 3: Best=0.6230, Avg=0.4468
INFO:ga:Generation 4: Best=0.6230, Avg=0.4787
INFO:ga:Generation 5: Best=0.6311, Avg=0.5064
INFO:ga:Generation 6: Best=0.6393, Avg=0.5308
INFO:ga:Generation 7: Best=0.6393, Avg=0.5546
INFO:ga:Generation 8: Best=0.6475, Avg=0.5761
INFO:ga:Generation 9: Best=0.6639, Avg=0.5957
INFO:ga:Generation 10: Best=0.6639, Avg=0.6101
INFO:ga:Generation 11: Best=0.6639, Avg=0.6225
INFO:ga:Generation 12: Best=0.6639, Avg=0.6288
INFO:ga:Generation 13: Best=0.6721, Avg=0.6372
INFO:ga:Generation 14: Best=0.6885, Avg=0.6406
INFO:ga:Generation 15: Best=0.6885, Avg=0.6482
INFO:ga:Generation 16: Best=0.6885, Avg=0.6524
INFO:ga:Generation 17: Best=0.6885, Avg=0.6583
INFO:ga:Generation 18: Best=0.6967, Avg=0.6621
INFO:ga:Generation 19: Best=0.7036, Avg=0.6673
INFO:ga:Generation 20: Best=0.7049, Avg=0.6696
INFO:ga:Generation 21: Best=0.7049, Avg=0.6731
INFO:ga:Generation 22: Best=0.7049, Avg=0.6765
INFO:ga:Generation 23: Best=0.7049, Avg=0.6801
INFO:ga:Generation 24: Best=0.7213, Avg=0.6822
INFO:ga:Generation 25: Best=0.7213, Avg=0.6849
INFO:ga:Generation 26: Best=0.7213, Avg=0.6880
INFO:ga:Generation 27: Best=0.7213, Avg=0.6910
INFO:ga:Generation 28: Best=0.7213, Avg=0.6924
INFO:ga:Generation 29: Best=0.7295, Avg=0.6970
INFO:ga:Generation 30: Best=0.7295, Avg=0.7021
INFO:ga:Generation 31: Best=0.7295, Avg=0.7058
INFO:ga:Generation 32: Best=0.7377, Avg=0.7098
INFO:ga:Generation 33: Best=0.7391, Avg=0.7142
INFO:ga:Generation 34: Best=0.7445, Avg=0.7184
INFO:ga:Generation 35: Best=0.7445, Avg=0.7211
INFO:ga:Generation 36: Best=0.7445, Avg=0.7245
INFO:ga:Generation 37: Best=0.7459, Avg=0.7278
INFO:ga:Generation 38: Best=0.7459, Avg=0.7302
INFO:ga:Generation 39: Best=0.7459, Avg=0.7327
INFO:ga:Generation 40: Best=0.7459, Avg=0.7365
INFO:ga:Generation 41: Best=0.7459, Avg=0.7401
INFO:ga:Generation 42: Best=0.7459, Avg=0.7422
INFO:ga:Generation 43: Best=0.7459, Avg=0.7441
INFO:ga:Generation 44: Best=0.7459, Avg=0.7449
INFO:ga:Generation 45: Best=0.7459, Avg=0.7453
INFO:ga:Generation 46: Best=0.7459, Avg=0.7447
INFO:ga:Generation 47: Best=0.7541, Avg=0.7452
INFO:ga:Generation 48: Best=0.7541, Avg=0.7450
INFO:ga:Generation 49: Best=0.7541, Avg=0.7451
INFO:ga:Generation 50: Best=0.7541, Avg=0.7453
INFO:ga:Generation 51: Best=0.7541, Avg=0.7453
INFO:ga:Generation 52: Best=0.7541, Avg=0.7455
INFO:ga:Generation 53: Best=0.7541, Avg=0.7450
INFO:ga:Generation 54: Best=0.7541, Avg=0.7453
INFO:ga:Generation 55: Best=0.7541, Avg=0.7451
INFO:ga:Generation 56: Best=0.7541, Avg=0.7448
INFO:ga:Generation 57: Best=0.7541, Avg=0.7457
INFO:ga:Generation 58: Best=0.7541, Avg=0.7451
INFO:ga:Generation 59: Best=0.7541, Avg=0.7452
INFO:ga:Generation 60: Best=0.7541, Avg=0.7456
INFO:ga:Generation 61: Best=0.7541, Avg=0.7457
INFO:ga:Generation 62: Best=0.7541, Avg=0.7453
INFO:ga:Generation 63: Best=0.7541, Avg=0.7455
INFO:ga:Generation 64: Best=0.7541, Avg=0.7459
INFO:ga:Generation 65: Best=0.7541, Avg=0.7467
INFO:ga:Generation 66: Best=0.7541, Avg=0.7472
INFO:ga:Generation 67: Best=0.7541, Avg=0.7480
INFO:ga:Generation 68: Best=0.7541, Avg=0.7485
INFO:ga:Generation 69: Best=0.7541, Avg=0.7514
INFO:ga:Generation 70: Best=0.7541, Avg=0.7523
INFO:ga:Generation 71: Best=0.7541, Avg=0.7530
INFO:ga:Generation 72: Best=0.7541, Avg=0.7535
INFO:ga:Generation 73: Best=0.7541, Avg=0.7536
INFO:ga:Generation 74: Best=0.7541, Avg=0.7533
INFO:ga:Generation 75: Best=0.7541, Avg=0.7537
INFO:ga:Generation 76: Best=0.7541, Avg=0.7529
INFO:ga:Generation 77: Best=0.7541, Avg=0.7530
INFO:ga:Generation 78: Best=0.7541, Avg=0.7538
