INFO:ga:Generation 1: Best=0.5328, Avg=0.3828
INFO:ga:Generation 2: Best=0.5656, Avg=0.4183
INFO:ga:Generation 3: Best=0.5656, Avg=0.4422
INFO:ga:Generation 4: Best=0.5820, Avg=0.4696
INFO:ga:Generation 5: Best=0.6230, Avg=0.4971
INFO:ga:Generation 6: Best=0.6230, Avg=0.5198
INFO:ga:Generation 7: Best=0.6393, Avg=0.5416
INFO:ga:Generation 8: Best=0.6393, Avg=0.5593
INFO:ga:Generation 9: Best=0.6393, Avg=0.5764
INFO:ga:Generation 10: Best=0.6803, Avg=0.5899
INFO:ga:Generation 11: Best=0.6803, Avg=0.6071
INFO:ga:Generation 12: Best=0.6885, Avg=0.6187
INFO:ga:Generation 13: Best=0.6885, Avg=0.6262
INFO:ga:Generation 14: Best=0.6885, Avg=0.6336
INFO:ga:Generation 15: Best=0.7131, Avg=0.6425
INFO:ga:Generation 16: Best=0.7131, Avg=0.6501
INFO:ga:Generation 17: Best=0.7213, Avg=0.6577
INFO:ga:Generation 18: Best=0.7213, Avg=0.6669
INFO:ga:Generation 19: Best=0.7473, Avg=0.6761
INFO:ga:Generation 20: Best=0.7473, Avg=0.6856
INFO:ga:Generation 21: Best=0.7473, Avg=0.6923
INFO:ga:Generation 22: Best=0.7473, Avg=0.6992
INFO:ga:Generation 23: Best=0.7473, Avg=0.7059
INFO:ga:Generation 24: Best=0.7541, Avg=0.7123
INFO:ga:Generation 25: Best=0.7541, Avg=0.7193
INFO:ga:Generation 26: Best=0.7541, Avg=0.7252
INFO:ga:Generation 27: Best=0.7568, Avg=0.7282
INFO:ga:Generation 28: Best=0.7705, Avg=0.7332
INFO:ga:Generation 29: Best=0.7746, Avg=0.7389
INFO:ga:Generation 30: Best=0.7869, Avg=0.7420
INFO:ga:Generation 31: Best=0.7869, Avg=0.7451
INFO:ga:Generation 32: Best=0.7869, Avg=0.7496
INFO:ga:Generation 33: Best=0.7869, Avg=0.7536
INFO:ga:Generation 34: Best=0.7869, Avg=0.7585
INFO:ga:Generation 35: Best=0.7910, Avg=0.7635
INFO:ga:Generation 36: Best=0.7910, Avg=0.7684
INFO:ga:Generation 37: Best=0.7951, Avg=0.7742
INFO:ga:Generation 38: Best=0.8197, Avg=0.7789
INFO:ga:Generation 39: Best=0.8197, Avg=0.7834
INFO:ga:Generation 40: Best=0.8197, Avg=0.7855
INFO:ga:Generation 41: Best=0.8197, Avg=0.7865
INFO:ga:Generation 42: Best=0.8197, Avg=0.7883
INFO:ga:Generation 43: Best=0.8197, Avg=0.7919
INFO:ga:Generation 44: Best=0.8197, Avg=0.7952
INFO:ga:Generation 45: Best=0.8197, Avg=0.7982
INFO:ga:Generation 46: Best=0.8197, Avg=0.7996
INFO:ga:Generation 47: Best=0.8210, Avg=0.8033
INFO:ga:Generation 48: Best=0.8210, Avg=0.8058
INFO:ga:Generation 49: Best=0.8279, Avg=0.8083
INFO:ga:Generation 50: Best=0.8279, Avg=0.8098
INFO:ga:Generation 51: Best=0.8361, Avg=0.8138
INFO:ga:Generation 52: Best=0.8361, Avg=0.8162
INFO:ga:Generation 53: Best=0.8361, Avg=0.8181
INFO:ga:Generation 54: Best=0.8361, Avg=0.8195
INFO:ga:Generation 55: Best=0.8361, Avg=0.8213
INFO:ga:Generation 56: Best=0.8361, Avg=0.8225
INFO:ga:Generation 57: Best=0.8361, Avg=0.8252
INFO:ga:Generation 58: Best=0.8361, Avg=0.8275
INFO:ga:Generation 59: Best=0.8361, Avg=0.8303
INFO:ga:Generation 60: Best=0.8361, Avg=0.8334
INFO:ga:Generation 61: Best=0.8361, Avg=0.8352
INFO:ga:Generation 62: Best=0.8361, Avg=0.8348
INFO:ga:Generation 63: Best=0.8374, Avg=0.8347
INFO:ga:Generation 64: Best=0.8374, Avg=0.8352
INFO:ga:Generation 65: Best=0.8374, Avg=0.8352
INFO:ga:Generation 66: Best=0.8374, Avg=0.8354
INFO:ga:Generation 67: Best=0.8374, Avg=0.8346
INFO:ga:Generation 68: Best=0.8374, Avg=0.8356
INFO:ga:Generation 69: Best=0.8374, Avg=0.8349
INFO:ga:Generation 70: Best=0.8374, Avg=0.8352
INFO:ga:Generation 71: Best=0.8374, Avg=0.8356
INFO:ga:Generation 72: Best=0.8415, Avg=0.8362
INFO:ga:Generation 73: Best=0.8443, Avg=0.8362
INFO:ga:Generation 74: Best=0.8443, Avg=0.8365
INFO:ga:Generation 75: Best=0.8443, Avg=0.8366
INFO:ga:Generation 76: Best=0.8443, Avg=0.8375
INFO:ga:Generation 77: Best=0.8443, Avg=0.8381
INFO:ga:Generation 78: Best=0.8443, Avg=0.8390
INFO:ga:Generation 79: Best=0.8443, Avg=0.8403
INFO:ga:Generation 80: Best=0.8443, Avg=0.8415
INFO:ga:Generation 81: Best=0.8443, Avg=0.8430
INFO:ga:Generation 82: Best=0.8443, Avg=0.8437
INFO:ga:Generation 83: Best=0.8443, Avg=0.8437
INFO:ga:Generation 84: Best=0.8443, Avg=0.8438
INFO:ga:Generation 85: Best=0.8443, Avg=0.8438
INFO:ga:Generation 86: Best=0.8443, Avg=0.8435
INFO:ga:Generation 87: Best=0.8443, Avg=0.8434
INFO:ga:Generation 88: Best=0.8443, Avg=0.8436
INFO:ga:Generation 89: Best=0.8443, Avg=0.8436
INFO:ga:Generation 90: Best=0.8443, Avg=0.8436
INFO:ga:Generation 91: Best=0.8443, Avg=0.8437
INFO:ga:Generation 92: Best=0.8443, Avg=0.8434
INFO:ga:Generation 93: Best=0.8443, Avg=0.8438
INFO:ga:Generation 94: Best=0.8443, Avg=0.8432
INFO:ga:Generation 95: Best=0.8525, Avg=0.8435
INFO:ga:Generation 96: Best=0.8525, Avg=0.8432
INFO:ga:Generation 97: Best=0.8525, Avg=0.8429
INFO:ga:Generation 98: Best=0.8525, Avg=0.8431
INFO:ga:Generation 99: Best=0.8525, Avg=0.8432
INFO:ga:Generation 100: Best=0.8525, Avg=0.8434
INFO:ga:Best individual's training accuracy: 0.8525 test accuracy: 0.5161
