INFO:ga:Generation 1: Best=0.5246, Avg=0.3809
INFO:ga:Generation 2: Best=0.5410, Avg=0.4140
INFO:ga:Generation 3: Best=0.5956, Avg=0.4389
INFO:ga:Generation 4: Best=0.6230, Avg=0.4686
INFO:ga:Generation 5: Best=0.6230, Avg=0.4984
INFO:ga:Generation 6: Best=0.6393, Avg=0.5302
INFO:ga:Generation 7: Best=0.6721, Avg=0.5572
INFO:ga:Generation 8: Best=0.6721, Avg=0.5788
INFO:ga:Generation 9: Best=0.6721, Avg=0.5992
INFO:ga:Generation 10: Best=0.6967, Avg=0.6138
INFO:ga:Generation 11: Best=0.7295, Avg=0.6282
INFO:ga:Generation 12: Best=0.7295, Avg=0.6425
INFO:ga:Generation 13: Best=0.7609, Avg=0.6554
INFO:ga:Generation 14: Best=0.7609, Avg=0.6701
INFO:ga:Generation 15: Best=0.7787, Avg=0.6813
INFO:ga:Generation 16: Best=0.7787, Avg=0.6959
INFO:ga:Generation 17: Best=0.7787, Avg=0.7066
INFO:ga:Generation 18: Best=0.7787, Avg=0.7183
INFO:ga:Generation 19: Best=0.7951, Avg=0.7324
INFO:ga:Generation 20: Best=0.7951, Avg=0.7406
INFO:ga:Generation 21: Best=0.7951, Avg=0.7486
INFO:ga:Generation 22: Best=0.8197, Avg=0.7569
INFO:ga:Generation 23: Best=0.8197, Avg=0.7613
INFO:ga:Generation 24: Best=0.8197, Avg=0.7677
INFO:ga:Generation 25: Best=0.8197, Avg=0.7739
INFO:ga:Generation 26: Best=0.8197, Avg=0.7808
INFO:ga:Generation 27: Best=0.8279, Avg=0.7850
INFO:ga:Generation 28: Best=0.8361, Avg=0.7903
INFO:ga:Generation 29: Best=0.8361, Avg=0.7937
INFO:ga:Generation 30: Best=0.8525, Avg=0.7984
INFO:ga:Generation 31: Best=0.8525, Avg=0.8028
INFO:ga:Generation 32: Best=0.8525, Avg=0.8070
INFO:ga:Generation 33: Best=0.8525, Avg=0.8120
INFO:ga:Generation 34: Best=0.8525, Avg=0.8189
INFO:ga:Generation 35: Best=0.8607, Avg=0.8233
INFO:ga:Generation 36: Best=0.8607, Avg=0.8307
INFO:ga:Generation 37: Best=0.8607, Avg=0.8367
INFO:ga:Generation 38: Best=0.8689, Avg=0.8412
INFO:ga:Generation 39: Best=0.8689, Avg=0.8448
INFO:ga:Generation 40: Best=0.8689, Avg=0.8473
INFO:ga:Generation 41: Best=0.8770, Avg=0.8492
INFO:ga:Generation 42: Best=0.8770, Avg=0.8525
INFO:ga:Generation 43: Best=0.8770, Avg=0.8549
INFO:ga:Generation 44: Best=0.8852, Avg=0.8578
INFO:ga:Generation 45: Best=0.8852, Avg=0.8599
INFO:ga:Generation 46: Best=0.8852, Avg=0.8617
INFO:ga:Generation 47: Best=0.8852, Avg=0.8650
INFO:ga:Generation 48: Best=0.8852, Avg=0.8687
INFO:ga:Generation 49: Best=0.8852, Avg=0.8706
INFO:ga:Generation 50: Best=0.8852, Avg=0.8722
INFO:ga:Generation 51: Best=0.8852, Avg=0.8729
