INFO:ga:Generation 1: Best=0.5492, Avg=0.3858
INFO:ga:Generation 2: Best=0.5656, Avg=0.4215
INFO:ga:Generation 3: Best=0.5792, Avg=0.4479
INFO:ga:Generation 4: Best=0.5984, Avg=0.4767
INFO:ga:Generation 5: Best=0.6148, Avg=0.5073
INFO:ga:Generation 6: Best=0.6230, Avg=0.5290
INFO:ga:Generation 7: Best=0.6311, Avg=0.5479
INFO:ga:Generation 8: Best=0.6393, Avg=0.5665
INFO:ga:Generation 9: Best=0.6475, Avg=0.5829
INFO:ga:Generation 10: Best=0.6475, Avg=0.5968
INFO:ga:Generation 11: Best=0.6557, Avg=0.6093
INFO:ga:Generation 12: Best=0.6639, Avg=0.6191
INFO:ga:Generation 13: Best=0.6639, Avg=0.6271
INFO:ga:Generation 14: Best=0.6803, Avg=0.6353
INFO:ga:Generation 15: Best=0.6885, Avg=0.6436
INFO:ga:Generation 16: Best=0.6885, Avg=0.6508
INFO:ga:Generation 17: Best=0.6885, Avg=0.6561
INFO:ga:Generation 18: Best=0.7213, Avg=0.6609
INFO:ga:Generation 19: Best=0.7213, Avg=0.6661
INFO:ga:Generation 20: Best=0.7213, Avg=0.6705
INFO:ga:Generation 21: Best=0.7213, Avg=0.6756
INFO:ga:Generation 22: Best=0.7213, Avg=0.6785
INFO:ga:Generation 23: Best=0.7213, Avg=0.6825
INFO:ga:Generation 24: Best=0.7213, Avg=0.6863
INFO:ga:Generation 25: Best=0.7213, Avg=0.6897
INFO:ga:Generation 26: Best=0.7213, Avg=0.6922
INFO:ga:Generation 27: Best=0.7213, Avg=0.6959
INFO:ga:Generation 28: Best=0.7213, Avg=0.6979
INFO:ga:Generation 29: Best=0.7213, Avg=0.7007
INFO:ga:Generation 30: Best=0.7295, Avg=0.7031
INFO:ga:Generation 31: Best=0.7377, Avg=0.7061
INFO:ga:Generation 32: Best=0.7377, Avg=0.7087
INFO:ga:Generation 33: Best=0.7377, Avg=0.7113
INFO:ga:Generation 34: Best=0.7377, Avg=0.7142
INFO:ga:Generation 35: Best=0.7377, Avg=0.7170
INFO:ga:Generation 36: Best=0.7555, Avg=0.7191
INFO:ga:Generation 37: Best=0.7555, Avg=0.7224
INFO:ga:Generation 38: Best=0.7555, Avg=0.7258
INFO:ga:Generation 39: Best=0.7623, Avg=0.7292
INFO:ga:Generation 40: Best=0.7650, Avg=0.7337
INFO:ga:Generation 41: Best=0.7650, Avg=0.7372
INFO:ga:Generation 42: Best=0.7787, Avg=0.7420
INFO:ga:Generation 43: Best=0.7787, Avg=0.7458
INFO:ga:Generation 44: Best=0.7787, Avg=0.7501
INFO:ga:Generation 45: Best=0.7814, Avg=0.7551
INFO:ga:Generation 46: Best=0.7869, Avg=0.7582
INFO:ga:Generation 47: Best=0.7869, Avg=0.7619
INFO:ga:Generation 48: Best=0.7869, Avg=0.7645
INFO:ga:Generation 49: Best=0.8033, Avg=0.7672
INFO:ga:Generation 50: Best=0.8033, Avg=0.7700
INFO:ga:Generation 51: Best=0.8033, Avg=0.7747
INFO:ga:Generation 52: Best=0.8033, Avg=0.7794
INFO:ga:Generation 53: Best=0.8033, Avg=0.7831
INFO:ga:Generation 54: Best=0.8101, Avg=0.7865
INFO:ga:Generation 55: Best=0.8101, Avg=0.7906
INFO:ga:Generation 56: Best=0.8101, Avg=0.7938
INFO:ga:Generation 57: Best=0.8101, Avg=0.7964
INFO:ga:Generation 58: Best=0.8197, Avg=0.7984
INFO:ga:Generation 59: Best=0.8197, Avg=0.8008
INFO:ga:Generation 60: Best=0.8197, Avg=0.8017
INFO:ga:Generation 61: Best=0.8197, Avg=0.8018
INFO:ga:Generation 62: Best=0.8279, Avg=0.8032
INFO:ga:Generation 63: Best=0.8279, Avg=0.8034
INFO:ga:Generation 64: Best=0.8279, Avg=0.8052
INFO:ga:Generation 65: Best=0.8279, Avg=0.8067
INFO:ga:Generation 66: Best=0.8279, Avg=0.8081
INFO:ga:Generation 67: Best=0.8361, Avg=0.8099
INFO:ga:Generation 68: Best=0.8361, Avg=0.8111
INFO:ga:Generation 69: Best=0.8361, Avg=0.8122
INFO:ga:Generation 70: Best=0.8361, Avg=0.8141
INFO:ga:Generation 71: Best=0.8361, Avg=0.8169
INFO:ga:Generation 72: Best=0.8361, Avg=0.8205
INFO:ga:Generation 73: Best=0.8525, Avg=0.8244
INFO:ga:Generation 74: Best=0.8525, Avg=0.8263
INFO:ga:Generation 75: Best=0.8525, Avg=0.8281
INFO:ga:Generation 76: Best=0.8525, Avg=0.8292
INFO:ga:Generation 77: Best=0.8607, Avg=0.8324
INFO:ga:Generation 78: Best=0.8607, Avg=0.8343
INFO:ga:Generation 79: Best=0.8607, Avg=0.8371
INFO:ga:Generation 80: Best=0.8607, Avg=0.8408
INFO:ga:Generation 81: Best=0.8607, Avg=0.8452
