INFO:ga:Generation 1: Best=0.6066, Avg=0.3867
INFO:ga:Generation 2: Best=0.6066, Avg=0.4292
INFO:ga:Generation 3: Best=0.6148, Avg=0.4608
INFO:ga:Generation 4: Best=0.6230, Avg=0.4921
INFO:ga:Generation 5: Best=0.6230, Avg=0.5240
INFO:ga:Generation 6: Best=0.6475, Avg=0.5510
INFO:ga:Generation 7: Best=0.6557, Avg=0.5776
INFO:ga:Generation 8: Best=0.6557, Avg=0.5965
INFO:ga:Generation 9: Best=0.6803, Avg=0.6112
INFO:ga:Generation 10: Best=0.6803, Avg=0.6204
INFO:ga:Generation 11: Best=0.6803, Avg=0.6295
INFO:ga:Generation 12: Best=0.7049, Avg=0.6391
INFO:ga:Generation 13: Best=0.7049, Avg=0.6474
INFO:ga:Generation 14: Best=0.7049, Avg=0.6571
INFO:ga:Generation 15: Best=0.7049, Avg=0.6640
INFO:ga:Generation 16: Best=0.7049, Avg=0.6696
INFO:ga:Generation 17: Best=0.7049, Avg=0.6768
INFO:ga:Generation 18: Best=0.7131, Avg=0.6836
INFO:ga:Generation 19: Best=0.7131, Avg=0.6891
INFO:ga:Generation 20: Best=0.7131, Avg=0.6944
INFO:ga:Generation 21: Best=0.7131, Avg=0.6993
INFO:ga:Generation 22: Best=0.7281, Avg=0.7021
INFO:ga:Generation 23: Best=0.7281, Avg=0.7047
INFO:ga:Generation 24: Best=0.7281, Avg=0.7060
INFO:ga:Generation 25: Best=0.7281, Avg=0.7068
INFO:ga:Generation 26: Best=0.7281, Avg=0.7076
INFO:ga:Generation 27: Best=0.7377, Avg=0.7088
INFO:ga:Generation 28: Best=0.7377, Avg=0.7102
INFO:ga:Generation 29: Best=0.7377, Avg=0.7125
INFO:ga:Generation 30: Best=0.7377, Avg=0.7140
INFO:ga:Generation 31: Best=0.7541, Avg=0.7154
INFO:ga:Generation 32: Best=0.7541, Avg=0.7184
INFO:ga:Generation 33: Best=0.7541, Avg=0.7202
INFO:ga:Generation 34: Best=0.7541, Avg=0.7214
INFO:ga:Generation 35: Best=0.7623, Avg=0.7230
INFO:ga:Generation 36: Best=0.7623, Avg=0.7266
INFO:ga:Generation 37: Best=0.7705, Avg=0.7320
INFO:ga:Generation 38: Best=0.7705, Avg=0.7346
INFO:ga:Generation 39: Best=0.7732, Avg=0.7382
INFO:ga:Generation 40: Best=0.7732, Avg=0.7441
INFO:ga:Generation 41: Best=0.7842, Avg=0.7501
INFO:ga:Generation 42: Best=0.7842, Avg=0.7564
INFO:ga:Generation 43: Best=0.7883, Avg=0.7626
INFO:ga:Generation 44: Best=0.7951, Avg=0.7677
INFO:ga:Generation 45: Best=0.7951, Avg=0.7723
INFO:ga:Generation 46: Best=0.7951, Avg=0.7752
INFO:ga:Generation 47: Best=0.7951, Avg=0.7782
INFO:ga:Generation 48: Best=0.7951, Avg=0.7803
INFO:ga:Generation 49: Best=0.8019, Avg=0.7825
