Name,State,Created,Runtime,dataset,model,train_balanced_accuracy,val_balanced_accuracy,summary,config
exalted-terrain-1840,finished,2026-02-12T03:52:09.000Z,38,species,lda,0.9635416666666666,0.95625,,
lucky-breeze-1842,finished,2026-02-12T03:53:26.000Z,38,species,lda,0.978125,0.95625,,
peachy-firebrand-1816,finished,2026-02-12T03:36:42.000Z,38,species,lda,0.9677083333333334,0.9520833333333334,,
robust-wave-1839,finished,2026-02-12T03:51:31.000Z,37,species,lda,0.9718750000000002,0.9479166666666666,,
polished-brook-1838,finished,2026-02-12T03:50:52.000Z,38,species,lda,0.9718750000000002,0.9479166666666666,,
vocal-plasma-1829,finished,2026-02-12T03:45:03.000Z,38,species,lda,0.9739583333333334,0.9479166666666666,,
trim-shadow-1830,finished,2026-02-12T03:45:42.000Z,38,species,lda,0.9770833333333334,0.9458333333333332,,
stellar-river-1964,finished,2026-02-12T04:51:09.000Z,36,species,opls-da,0.9833333333333334,0.9833333333333334,,
usual-galaxy-1970,finished,2026-02-12T04:54:49.000Z,36,species,opls-da,0.9822916666666668,0.975,,
kind-water-1967,finished,2026-02-12T04:52:59.000Z,35,species,opls-da,0.9770833333333334,0.975,,
electric-eon-1976,finished,2026-02-12T04:58:34.000Z,36,species,opls-da,0.9760416666666668,0.975,,
valiant-dawn-1965,finished,2026-02-12T04:51:46.000Z,35,species,opls-da,0.9770833333333334,0.975,,
generous-frost-1987,finished,2026-02-12T05:05:19.000Z,37,species,opls-da,0.9729166666666668,0.975,,
electric-cherry-1986,finished,2026-02-12T05:04:42.000Z,36,species,opls-da,0.9718750000000002,0.975,,
skilled-sea-1985,finished,2026-02-12T05:04:06.000Z,36,species,opls-da,0.9833333333333334,0.975,,
curious-feather-1981,finished,2026-02-12T05:01:38.000Z,35,species,opls-da,0.9822916666666668,0.975,,
prime-energy-1973,finished,2026-02-12T04:56:44.000Z,36,species,opls-da,0.9875000000000002,0.975,,
giddy-silence-1983,finished,2026-02-12T05:02:52.000Z,36,species,opls-da,0.9833333333333334,0.975,,
distinctive-firefly-1972,finished,2026-02-12T04:56:04.000Z,39,species,opls-da,0.978125,0.9666666666666668,,
fragrant-cherry-1974,finished,2026-02-12T04:57:21.000Z,35,species,opls-da,0.9822916666666668,0.9666666666666668,,
hearty-galaxy-1984,finished,2026-02-12T05:03:29.000Z,36,species,opls-da,0.9822916666666668,0.9666666666666668,,
woven-gorge-1991,finished,2026-02-12T05:07:47.000Z,36,species,opls-da,0.9833333333333334,0.9666666666666668,,
crimson-bush-1971,finished,2026-02-12T04:55:26.000Z,36,species,opls-da,0.9729166666666668,0.9666666666666668,,
cosmic-frost-1993,finished,2026-02-12T05:09:01.000Z,36,species,opls-da,0.9822916666666668,0.9666666666666668,,
deep-wave-1990,finished,2026-02-12T05:07:09.000Z,37,species,opls-da,0.98125,0.9666666666666668,,
royal-cherry-1982,finished,2026-02-12T05:02:14.000Z,37,species,opls-da,0.9833333333333334,0.9666666666666668,,
cool-morning-1968,finished,2026-02-12T04:53:34.000Z,37,species,opls-da,0.978125,0.9666666666666668,,
toasty-galaxy-1977,finished,2026-02-12T04:59:11.000Z,36,species,opls-da,0.9822916666666668,0.9666666666666668,,
morning-frog-1978,finished,2026-02-12T04:59:47.000Z,37,species,opls-da,0.978125,0.9645833333333332,,
vague-water-1988,finished,2026-02-12T05:05:57.000Z,35,species,opls-da,0.98125,0.9645833333333332,,
wandering-dew-1980,finished,2026-02-12T05:01:01.000Z,36,species,opls-da,0.9822916666666668,0.9645833333333332,,
copper-oath-1969,finished,2026-02-12T04:54:11.000Z,37,species,opls-da,0.9718750000000002,0.9645833333333332,,
celestial-microwave-1992,finished,2026-02-12T05:08:24.000Z,36,species,opls-da,0.978125,0.9645833333333332,,
classic-leaf-1975,finished,2026-02-12T04:57:57.000Z,36,species,opls-da,0.978125,0.9625,,
snowy-bee-1979,finished,2026-02-12T05:00:25.000Z,35,species,opls-da,0.9822916666666668,0.9479166666666666,,
grateful-breeze-1989,finished,2026-02-12T05:06:33.000Z,36,species,opls-da,0.9760416666666668,0.9375,,
sparkling-field-1966,finished,2026-02-12T04:52:22.000Z,36,species,opls-da,0.9718750000000002,0.9354166666666668,,
royal-wave-1849,finished,2026-02-12T03:57:09.000Z,29,species,nb,0.9833333333333334,0.9666666666666668,,
amber-night-1862,finished,2026-02-12T04:03:25.000Z,27,species,nb,0.9739583333333334,0.9625,,
lunar-jazz-1855,finished,2026-02-12T04:00:07.000Z,27,species,nb,0.9739583333333334,0.9541666666666666,,
gallant-gorge-1867,finished,2026-02-12T04:05:43.000Z,28,species,nb,0.9833333333333334,0.95,,
vague-frost-1866,finished,2026-02-12T04:05:16.000Z,26,species,nb,0.9833333333333334,0.9479166666666666,,
jolly-glitter-1859,finished,2026-02-12T04:02:01.000Z,28,species,nb,0.9833333333333334,0.9479166666666666,,
floral-wildflower-1870,finished,2026-02-12T04:07:07.000Z,27,species,nb,0.9833333333333334,0.9479166666666666,,
celestial-forest-1863,finished,2026-02-12T04:03:53.000Z,26,species,nb,0.9875000000000002,0.9479166666666666,,
noble-smoke-1868,finished,2026-02-12T04:06:12.000Z,27,species,nb,0.9958333333333332,0.9479166666666666,,
deep-planet-1852,finished,2026-02-12T03:58:39.000Z,28,species,nb,0.975,0.9479166666666666,,
exalted-snowflake-1857,finished,2026-02-12T04:01:04.000Z,28,species,nb,0.9875000000000002,0.9479166666666666,,
peach-leaf-1873,finished,2026-02-12T04:08:31.000Z,26,species,nb,0.9791666666666666,0.9479166666666666,,
ancient-salad-1853,finished,2026-02-12T03:59:08.000Z,29,species,nb,0.9833333333333334,0.9375,,
rosy-deluge-1851,finished,2026-02-12T03:58:09.000Z,29,species,nb,0.9833333333333334,0.9375,,
absurd-lake-1844,finished,2026-02-12T03:54:43.000Z,29,species,nb,0.975,0.9375,,
crisp-music-1845,finished,2026-02-12T03:55:13.000Z,28,species,nb,0.9833333333333334,0.93125,,
quiet-glade-1871,finished,2026-02-12T04:07:35.000Z,27,species,nb,0.9833333333333334,0.9291666666666668,,
glowing-fog-1854,finished,2026-02-12T03:59:38.000Z,28,species,nb,0.9791666666666666,0.9291666666666668,,
spring-mountain-1861,finished,2026-02-12T04:02:57.000Z,27,species,nb,0.9729166666666668,0.9291666666666666,,
deft-snowflake-1865,finished,2026-02-12T04:04:48.000Z,27,species,nb,0.9729166666666668,0.9270833333333334,,
charmed-donkey-1847,finished,2026-02-12T03:56:10.000Z,27,species,nb,0.9833333333333334,0.925,,
unique-vortex-1872,finished,2026-02-12T04:08:03.000Z,27,species,nb,0.9822916666666668,0.91875,,
deft-breeze-1848,finished,2026-02-12T03:56:38.000Z,30,species,nb,0.9875,0.9187499999999998,,
lucky-serenity-1860,finished,2026-02-12T04:02:30.000Z,26,species,nb,0.9875,0.9104166666666668,,
still-dragon-1856,finished,2026-02-12T04:00:35.000Z,28,species,nb,0.9864583333333332,0.9,,
amber-lion-1864,finished,2026-02-12T04:04:20.000Z,27,species,nb,0.9635416666666666,0.9,,
denim-haze-1850,finished,2026-02-12T03:57:39.000Z,29,species,nb,0.978125,0.8958333333333334,,
cool-disco-1869,finished,2026-02-12T04:06:39.000Z,27,species,nb,0.9875000000000002,0.8937499999999999,,
cosmic-night-1858,finished,2026-02-12T04:01:33.000Z,27,species,nb,0.9729166666666668,0.8895833333333334,,
peach-meadow-1846,finished,2026-02-12T03:55:42.000Z,27,species,nb,0.9677083333333334,0.8708333333333332,,
vague-glitter-1921,finished,2026-02-12T04:30:48.000Z,27,species,svm,1,0.9520833333333334,,
honest-fire-1926,finished,2026-02-12T04:33:08.000Z,26,species,svm,1,0.9416666666666668,,
genial-water-1919,finished,2026-02-12T04:29:53.000Z,27,species,svm,1,0.9416666666666668,,
distinctive-wildflower-1905,finished,2026-02-12T04:23:25.000Z,27,species,svm,1,0.9416666666666668,,
sweet-morning-1908,finished,2026-02-12T04:24:47.000Z,26,species,svm,1,0.9416666666666668,,
copper-jazz-1931,finished,2026-02-12T04:35:25.000Z,28,species,svm,1,0.9395833333333332,,
swept-hill-1912,finished,2026-02-12T04:26:37.000Z,27,species,svm,1,0.9395833333333332,,
wobbly-waterfall-1914,finished,2026-02-12T04:27:33.000Z,27,species,svm,1,0.9354166666666668,,
winter-thunder-1907,finished,2026-02-12T04:24:19.000Z,27,species,svm,1,0.9333333333333332,,
worldly-sunset-1925,finished,2026-02-12T04:32:41.000Z,26,species,svm,1,0.9333333333333332,,
easy-feather-1927,finished,2026-02-12T04:33:35.000Z,27,species,svm,1,0.9333333333333332,,
icy-salad-1933,finished,2026-02-12T04:36:21.000Z,27,species,svm,1,0.9333333333333332,,
fresh-donkey-1911,finished,2026-02-12T04:26:09.000Z,27,species,svm,1,0.93125,,
hearty-music-1904,finished,2026-02-12T04:22:58.000Z,26,species,svm,1,0.93125,,
playful-water-1924,finished,2026-02-12T04:32:13.000Z,26,species,svm,1,0.93125,,
dulcet-cosmos-1928,finished,2026-02-12T04:34:03.000Z,26,species,svm,1,0.925,,
super-yogurt-1909,finished,2026-02-12T04:25:14.000Z,27,species,svm,1,0.9229166666666666,,
sage-sun-1916,finished,2026-02-12T04:28:29.000Z,27,species,svm,1,0.9229166666666666,,
scarlet-pond-1930,finished,2026-02-12T04:34:57.000Z,27,species,svm,1,0.9229166666666666,,
peach-hill-1932,finished,2026-02-12T04:35:53.000Z,27,species,svm,1,0.9229166666666666,,
likely-pond-1915,finished,2026-02-12T04:28:01.000Z,28,species,svm,1,0.9208333333333334,,
sparkling-glitter-1922,finished,2026-02-12T04:31:16.000Z,28,species,svm,1,0.9208333333333334,,
rare-wave-1918,finished,2026-02-12T04:29:25.000Z,27,species,svm,1,0.9166666666666666,,
flowing-wildflower-1906,finished,2026-02-12T04:23:52.000Z,26,species,svm,1,0.9145833333333332,,
earnest-voice-1923,finished,2026-02-12T04:31:45.000Z,27,species,svm,1,0.9125,,
frosty-wildflower-1920,finished,2026-02-12T04:30:21.000Z,26,species,svm,1,0.9125,,
comic-sea-1917,finished,2026-02-12T04:28:57.000Z,27,species,svm,1,0.9104166666666668,,
dashing-capybara-1913,finished,2026-02-12T04:27:05.000Z,26,species,svm,1,0.9020833333333332,,
hopeful-oath-1910,finished,2026-02-12T04:25:42.000Z,26,species,svm,1,0.9020833333333332,,
dainty-wave-1929,finished,2026-02-12T04:34:29.000Z,27,species,svm,1,0.8979166666666667,,
jolly-galaxy-1739,finished,2026-02-12T02:57:40.000Z,31,species,knn,0.9572916666666664,0.9479166666666666,,
rural-wave-1734,finished,2026-02-12T02:55:03.000Z,30,species,knn,0.9479166666666666,0.9479166666666666,,
lively-wave-1728,finished,2026-02-12T02:52:01.000Z,30,species,knn,0.9604166666666668,0.9479166666666666,,
driven-thunder-1748,finished,2026-02-12T03:02:13.000Z,28,species,knn,0.95625,0.9479166666666666,,
flowing-plasma-1737,finished,2026-02-12T02:56:37.000Z,32,species,knn,0.9604166666666668,0.9479166666666666,,
toasty-grass-1741,finished,2026-02-12T02:58:42.000Z,29,species,knn,0.95625,0.9395833333333332,,
good-blaze-1753,finished,2026-02-12T03:04:30.000Z,27,species,knn,0.959375,0.9395833333333332,,
copper-darkness-1731,finished,2026-02-12T02:53:31.000Z,30,species,knn,0.9510416666666668,0.9395833333333332,,
flowing-mountain-1740,finished,2026-02-12T02:58:12.000Z,29,species,knn,0.9520833333333334,0.9395833333333332,,
distinctive-snowflake-1746,finished,2026-02-12T03:01:11.000Z,31,species,knn,0.9510416666666668,0.9395833333333332,,
classic-water-1750,finished,2026-02-12T03:03:09.000Z,26,species,knn,0.95625,0.9395833333333332,,
rose-flower-1744,finished,2026-02-12T03:00:10.000Z,30,species,knn,0.9562500000000002,0.9395833333333332,,
smooth-microwave-1745,finished,2026-02-12T03:00:41.000Z,29,species,knn,0.9562500000000002,0.9395833333333332,,
fresh-sun-1724,finished,2026-02-12T02:49:57.000Z,33,species,knn,0.9510416666666668,0.9375,,
rural-aardvark-1733,finished,2026-02-12T02:54:32.000Z,30,species,knn,0.946875,0.9375,,
colorful-leaf-1727,finished,2026-02-12T02:51:31.000Z,30,species,knn,0.95625,0.9354166666666668,,
olive-spaceship-1730,finished,2026-02-12T02:53:02.000Z,29,species,knn,0.9427083333333334,0.93125,,
hardy-wildflower-1751,finished,2026-02-12T03:03:36.000Z,26,species,knn,0.9427083333333334,0.93125,,
fiery-cloud-1743,finished,2026-02-12T02:59:41.000Z,28,species,knn,0.9604166666666668,0.93125,,
swept-fog-1736,finished,2026-02-12T02:56:07.000Z,29,species,knn,0.9614583333333332,0.9291666666666668,,
ethereal-water-1732,finished,2026-02-12T02:54:02.000Z,29,species,knn,0.9510416666666668,0.9291666666666668,,
worthy-wood-1725,finished,2026-02-12T02:50:30.000Z,29,species,knn,0.9520833333333334,0.9229166666666668,,
serene-sea-1752,finished,2026-02-12T03:04:03.000Z,26,species,knn,0.9520833333333334,0.9229166666666666,,
ruby-night-1742,finished,2026-02-12T02:59:12.000Z,28,species,knn,0.9479166666666666,0.9229166666666666,,
youthful-lake-1747,finished,2026-02-12T03:01:43.000Z,29,species,knn,0.95625,0.9229166666666666,,
rich-moon-1735,finished,2026-02-12T02:55:34.000Z,32,species,knn,0.946875,0.9208333333333334,,
ethereal-sponge-1738,finished,2026-02-12T02:57:10.000Z,29,species,knn,0.9343749999999998,0.9208333333333334,,
ethereal-oath-1726,finished,2026-02-12T02:51:00.000Z,30,species,knn,0.95625,0.9208333333333334,,
worthy-breeze-1729,finished,2026-02-12T02:52:32.000Z,29,species,knn,0.9520833333333334,0.91875,,
ethereal-silence-1749,finished,2026-02-12T03:02:42.000Z,26,species,knn,0.9604166666666666,0.9125,,
chocolate-bee-3225,finished,2026-02-13T05:32:15.000Z,48,species,cnn,0.7781250000000001,0.9145833333333334,,
lucky-grass-3205,finished,2026-02-13T05:15:58.000Z,48,species,cnn,0.7479166666666667,0.88125,,
cosmic-morning-3206,finished,2026-02-13T05:16:48.000Z,50,species,cnn,0.740625,0.8270833333333334,,
still-smoke-3216,finished,2026-02-13T05:24:54.000Z,49,species,cnn,0.646875,0.8270833333333334,,
drawn-serenity-3201,finished,2026-02-13T05:12:46.000Z,50,species,cnn,0.6885416666666666,0.81875,,
charmed-sky-3230,finished,2026-02-13T05:36:14.000Z,43,species,cnn,0.6270833333333333,0.775,,
golden-blaze-3218,finished,2026-02-13T05:26:33.000Z,48,species,cnn,0.5552083333333333,0.775,,
hopeful-valley-3219,finished,2026-02-13T05:27:23.000Z,47,species,cnn,0.6833333333333332,0.7687499999999999,,
colorful-microwave-3211,finished,2026-02-13T05:20:47.000Z,45,species,cnn,0.5635416666666667,0.7541666666666668,,
electric-frost-3220,finished,2026-02-13T05:28:11.000Z,47,species,cnn,0.5010416666666667,0.7354166666666667,,
swift-galaxy-3224,finished,2026-02-13T05:31:25.000Z,48,species,cnn,0.6541666666666667,0.7333333333333334,,
rich-fire-3202,finished,2026-02-13T05:13:37.000Z,46,species,cnn,0.553125,0.71875,,
pious-sky-3223,finished,2026-02-13T05:30:36.000Z,48,species,cnn,0.5729166666666666,0.6979166666666666,,
fluent-puddle-3226,finished,2026-02-13T05:33:04.000Z,52,species,cnn,0.5583333333333333,0.6770833333333334,,
usual-dream-3213,finished,2026-02-13T05:22:23.000Z,47,species,cnn,0.53125,0.6770833333333334,,
wild-forest-3210,finished,2026-02-13T05:20:00.000Z,46,species,cnn,0.5114583333333333,0.6708333333333334,,
true-mountain-3207,finished,2026-02-13T05:17:39.000Z,46,species,cnn,0.5177083333333333,0.6666666666666666,,
dark-butterfly-3222,finished,2026-02-13T05:29:46.000Z,49,species,cnn,0.5822916666666668,0.6625,,
deep-glitter-3212,finished,2026-02-13T05:21:34.000Z,47,species,cnn,0.6625,0.6520833333333333,,
radiant-sun-3214,finished,2026-02-13T05:23:11.000Z,54,species,cnn,0.5145833333333334,0.65,,
dauntless-field-3229,finished,2026-02-13T05:35:30.000Z,42,species,cnn,0.5291666666666667,0.6354166666666666,,
iconic-waterfall-3204,finished,2026-02-13T05:15:10.000Z,46,species,cnn,0.525,0.6166666666666667,,
different-resonance-3217,finished,2026-02-13T05:25:44.000Z,48,species,cnn,0.609375,0.6145833333333334,,
morning-shadow-3209,finished,2026-02-13T05:19:13.000Z,46,species,cnn,0.5489583333333333,0.59375,,
snowy-armadillo-3208,finished,2026-02-13T05:18:26.000Z,46,species,cnn,0.45625,0.5604166666666667,,
bright-silence-3228,finished,2026-02-13T05:34:44.000Z,45,species,cnn,0.546875,0.5541666666666667,,
dark-meadow-3221,finished,2026-02-13T05:28:59.000Z,45,species,cnn,0.5270833333333332,0.5333333333333333,,
fiery-rain-3203,finished,2026-02-13T05:14:25Z,42.432958623,species,cnn,0.4875,0.5104166666666666,"{'_runtime': 42.432958623, '_step': 16, '_timestamp': 1770959707.7813635, '_wandb': {'runtime': 42}, 'conf_mat_table': {'_latest_artifact_path': 'wandb-client-artifact://gfbhe4m4y23lj2kip0d2s3e949ge4nhzxrpla9fi413ayk4u6hk4d3f0i4p77y48rkpg3cixfvmwrsvcf543f3m4nz8vi52r41pa6k901gcihmdphmcxfp2tehmd8yah:latest/conf_mat_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://qhiqknefe4qc43q7blan2xteh1hphxw29tbkrg2tcw3r3brgh1wqqy6otjkk6rw833ieitq5vr47vrjej0m7urhbok1v8tyrta80v24l3wl1ssokp0f7dxkmqy0flu6i/conf_mat_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 3, 'nrows': 4, 'path': 'media/table/conf_mat_table_16_5ba9f9106b48c0dfa1cd.table.json', 'sha256': '5ba9f9106b48c0dfa1cd75a845b9f3c83fb5c92b36759cb95fce9c1f9dd528ad', 'size': 172}, 'epoch': 1.6666666666666667, 'epoch/train_balanced_accuracy': 0.5, 'epoch/train_loss': 0.6890691849920485, 'epoch/val_balanced_accuracy': 0.5, 'epoch/val_loss': 0.6883917450904846, 'model_type': ""<class 'NoneType'>"", 'predictions': {'_latest_artifact_path': 'wandb-client-artifact://zpzsry47ngmy15qfiks276ia8kguoij7yipr8esjg584ryhmzeug6zzjk4pesmunah0m5o9f9gwnxml75tle9m73co3bqre2qdb8g9m9iyj4tuoashuxl3g1nhr2gwy0:latest/predictions.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://ssej4fzsad5yfvn6bt1n1t09cyucu0ye1lcb3mas1e4a4tqbgtijb835okh9owxh1oglvu8dx8tsklrco89rvg0cpf7xao3m8wqmec0juq3lr4y50ekeci22ebmj5t78/predictions.table.json', 'labels': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'log_mode': 'IMMUTABLE', 'ncols': 6, 'nrows': 36, 'path': 'media/table/predictions_16_e0ffd24c73fd8d35e7e9.table.json', 'preds': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'probs': [[0.4222746789455414, 0.5777252912521362], [0.4206581711769104, 0.5793418288230896], [0.422886461019516, 0.5771135091781616], [0.41770392656326294, 0.5822960138320923], [0.4226914346218109, 0.5773085355758667], [0.4231197237968445, 0.5768802762031555], [0.4245751798152923, 0.5754247903823853], [0.4225715100765228, 0.5774285197257996], [0.42295506596565247, 0.5770449042320251], [0.4244387745857239, 0.5755612254142761], [0.42135438323020935, 0.5786455869674683], [0.4240085184574127, 0.5759914517402649], [0.42457881569862366, 0.575421154499054], [0.42251056432724, 0.57748943567276], [0.4247148036956787, 0.5752851963043213], [0.4238921403884888, 0.576107919216156], [0.4237380623817444, 0.5762619376182556], [0.4239383041858673, 0.5760616660118103], [0.423788458108902, 0.5762115716934204], [0.4246668815612793, 0.5753331184387207], [0.4245995879173279, 0.5754004120826721], [0.4144664704799652, 0.5855335593223572], [0.4060373902320862, 0.5939626097679138], [0.4055289328098297, 0.5944710969924927], [0.4078075885772705, 0.5921924114227295], [0.4254623949527741, 0.5745376348495483], [0.4166504442691803, 0.5833495855331421], [0.4259321093559265, 0.5740678906440735], [0.4247464835643768, 0.5752535462379456], [0.4258712828159332, 0.5741287469863892], [0.42669910192489624, 0.5733009576797485], [0.42583605647087097, 0.5741639733314514], [0.4273330271244049, 0.5726670026779175], [0.4252398610115051, 0.5747601389884949], [0.42634978890419006, 0.5736502408981323], [0.4246061146259308, 0.5753939151763916]], 'sha256': 'e0ffd24c73fd8d35e7e918a7add2ef7b555e0a5a4dc4ebe17eac04b255b05dc4', 'size': 2211}, 'roc_table': {'_latest_artifact_path': 'wandb-client-artifact://ymptzmtqr64ylmloy6r67ij9pt1qdx59oehi3q3fezogwu6sq3i2mzpjwzt8f1l5j5txkx9hi5xe2gdai6f4fbgemk1vjd99nrpnsd37atcayxsamt39lpdptm6cb1tz:latest/roc_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://utj62evu31zqzfy66suvcu608hxp2w2oupx1bwwcznqkxa1nhw6kg3vkhdsixpyhpdbvwb4et4nj5qsz0s7ti6g9xtolevuirqi58pbxwln1e1m94m8n0oj9wqx624q2/roc_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 3, 'nrows': 18, 'path': 'media/table/roc_table_16_da7934b33eb1bc0932ef.table.json', 'sha256': 'da7934b33eb1bc0932eff8a2dcb180c5b60ae3399078bacbfb5b083be9744cc5', 'size': 466}, 'train_accuracy': 0.47685185185185186, 'train_balanced_accuracy': 0.4875, 'train_f1': 0.43713987528333514, 'train_loss': 0.7449356626581262, 'train_mae': 0.5231481481481481, 'train_mse': 0.5231481481481481, 'train_precision': 0.5629704355194551, 'train_recall': 0.47685185185185186, 'training_time_s': 29.536338090896606, 'val_accuracy': 0.5648148148148148, 'val_balanced_accuracy': 0.5104166666666666, 'val_f1': 0.41665959313018136, 'val_loss': 0.7006626129150391, 'val_mae': 0.4351851851851852, 'val_mse': 0.4351851851851852, 'val_precision': 0.45972957084068194, 'val_recall': 0.5648148148148148}","{'run': 369, 'xai': False, 'model': 'cnn', 'epochs': 100, 'method': 'deep', 'output': 'logs/results', 'dataset': 'species', 'dropout': 0.2, 'figures': True, 'k_folds': 3, 'num_runs': 1, 'transfer': False, 'benchmark': True, 'crop_size': 0.8, 'file_path': None, 'num_heads': 4, 'wandb_log': True, 'batch_size': 64, 'num_layers': 4, 'regression': False, 'use_groups': False, 'noise_level': 0.05, 'statistical': True, 'crop_enabled': False, 'encoder_type': 'dense', 'flip_enabled': False, 'wandb_entity': 'victoria-university-of-wellington', 'learning_rate': 0.0005, 'scale_enabled': False, 'shift_enabled': False, 'wandb_project': 'fishy-business', 'early_stopping': 10, 'ordinal_method': None, 'target_dataset': None, 'epochs_finetune': 20, 'epochs_transfer': 10, 'label_smoothing': 0.1, 'hidden_dimension': 128, 'data_augmentation': False, 'num_augmentations': 5, 'transfer_datasets': None, 'permutation_enabled': False, 'next_peak_prediction': False, 'next_spectra_prediction': False, 'masked_spectra_modelling': False, 'peak_parameter_regression': False, 'spectrum_segment_reordering': False, 'spectrum_denoising_autoencoding': False, 'contrastive_transformation_invariance_learning': False}"
