INFO:ga:Generation 1: Best=0.4167, Avg=0.2372
INFO:ga:Generation 2: Best=0.5000, Avg=0.2823
INFO:ga:Generation 3: Best=0.5000, Avg=0.3201
INFO:ga:Generation 4: Best=0.5417, Avg=0.3498
INFO:ga:Generation 5: Best=0.5833, Avg=0.3748
INFO:ga:Generation 6: Best=0.5833, Avg=0.4036
INFO:ga:Generation 7: Best=0.5833, Avg=0.4255
INFO:ga:Generation 8: Best=0.5833, Avg=0.4482
INFO:ga:Generation 9: Best=0.5833, Avg=0.4718
INFO:ga:Generation 10: Best=0.5833, Avg=0.4981
INFO:ga:Generation 11: Best=0.6250, Avg=0.5165
INFO:ga:Generation 12: Best=0.6667, Avg=0.5338
INFO:ga:Generation 13: Best=0.6667, Avg=0.5466
INFO:ga:Generation 14: Best=0.6667, Avg=0.5578
INFO:ga:Generation 15: Best=0.6667, Avg=0.5711
INFO:ga:Generation 16: Best=0.6667, Avg=0.5808
INFO:ga:Generation 17: Best=0.6667, Avg=0.5869
INFO:ga:Generation 18: Best=0.7083, Avg=0.5987
INFO:ga:Generation 19: Best=0.7083, Avg=0.6097
INFO:ga:Generation 20: Best=0.7083, Avg=0.6167
INFO:ga:Generation 21: Best=0.7083, Avg=0.6303
INFO:ga:Generation 22: Best=0.7083, Avg=0.6422
INFO:ga:Generation 23: Best=0.7083, Avg=0.6554
INFO:ga:Generation 24: Best=0.7083, Avg=0.6604
INFO:ga:Generation 25: Best=0.7500, Avg=0.6679
INFO:ga:Generation 26: Best=0.7500, Avg=0.6733
INFO:ga:Generation 27: Best=0.7500, Avg=0.6837
INFO:ga:Generation 28: Best=0.7500, Avg=0.6927
INFO:ga:Generation 29: Best=0.7500, Avg=0.6973
INFO:ga:Generation 30: Best=0.7500, Avg=0.7015
INFO:ga:Generation 31: Best=0.7500, Avg=0.7068
INFO:ga:Generation 32: Best=0.7500, Avg=0.7084
INFO:ga:Generation 33: Best=0.7917, Avg=0.7121
INFO:ga:Generation 34: Best=0.7917, Avg=0.7176
INFO:ga:Generation 35: Best=0.7917, Avg=0.7222
INFO:ga:Generation 36: Best=0.7917, Avg=0.7278
INFO:ga:Generation 37: Best=0.7917, Avg=0.7345
INFO:ga:Generation 38: Best=0.7917, Avg=0.7378
INFO:ga:Generation 39: Best=0.7917, Avg=0.7426
INFO:ga:Generation 40: Best=0.7917, Avg=0.7445
INFO:ga:Generation 41: Best=0.7917, Avg=0.7465
INFO:ga:Generation 42: Best=0.7917, Avg=0.7487
INFO:ga:Generation 43: Best=0.7917, Avg=0.7492
INFO:ga:Generation 44: Best=0.7917, Avg=0.7524
INFO:ga:Generation 45: Best=0.7917, Avg=0.7571
INFO:ga:Generation 46: Best=0.7917, Avg=0.7657
INFO:ga:Generation 47: Best=0.7917, Avg=0.7718
INFO:ga:Generation 48: Best=0.7917, Avg=0.7801
INFO:ga:Generation 49: Best=0.7917, Avg=0.7845
INFO:ga:Generation 50: Best=0.7917, Avg=0.7866
INFO:ga:Generation 51: Best=0.7917, Avg=0.7875
INFO:ga:Generation 52: Best=0.7917, Avg=0.7903
INFO:ga:Generation 53: Best=0.7917, Avg=0.7899
INFO:ga:Generation 54: Best=0.7917, Avg=0.7900
INFO:ga:Generation 55: Best=0.7917, Avg=0.7902
INFO:ga:Generation 56: Best=0.7917, Avg=0.7903
INFO:ga:Generation 57: Best=0.7917, Avg=0.7906
INFO:ga:Generation 58: Best=0.7917, Avg=0.7899
INFO:ga:Generation 59: Best=0.7917, Avg=0.7905
INFO:ga:Generation 60: Best=0.7917, Avg=0.7896
INFO:ga:Generation 61: Best=0.7917, Avg=0.7904
INFO:ga:Generation 62: Best=0.7917, Avg=0.7908
INFO:ga:Generation 63: Best=0.7917, Avg=0.7909
INFO:ga:Generation 64: Best=0.7917, Avg=0.7909
INFO:ga:Generation 65: Best=0.7917, Avg=0.7902
INFO:ga:Generation 66: Best=0.7917, Avg=0.7907
INFO:ga:Generation 67: Best=0.7917, Avg=0.7908
INFO:ga:Generation 68: Best=0.7917, Avg=0.7909
INFO:ga:Generation 69: Best=0.7917, Avg=0.7907
INFO:ga:Generation 70: Best=0.7917, Avg=0.7906
INFO:ga:Generation 71: Best=0.7917, Avg=0.7902
INFO:ga:Generation 72: Best=0.7917, Avg=0.7908
INFO:ga:Generation 73: Best=0.7917, Avg=0.7906
INFO:ga:Generation 74: Best=0.8194, Avg=0.7905
INFO:ga:Generation 75: Best=0.8194, Avg=0.7906
INFO:ga:Generation 76: Best=0.8194, Avg=0.7906
INFO:ga:Generation 77: Best=0.8194, Avg=0.7905
INFO:ga:Generation 78: Best=0.8194, Avg=0.7914
INFO:ga:Generation 79: Best=0.8194, Avg=0.7915
INFO:ga:Generation 80: Best=0.8194, Avg=0.7919
INFO:ga:Generation 81: Best=0.8194, Avg=0.7928
INFO:ga:Generation 82: Best=0.8333, Avg=0.7941
INFO:ga:Generation 83: Best=0.8333, Avg=0.7970
INFO:ga:Generation 84: Best=0.8333, Avg=0.7992
INFO:ga:Generation 85: Best=0.8333, Avg=0.8045
INFO:ga:Generation 86: Best=0.8333, Avg=0.8112
INFO:ga:Generation 87: Best=0.8333, Avg=0.8178
INFO:ga:Generation 88: Best=0.8333, Avg=0.8233
INFO:ga:Generation 89: Best=0.8333, Avg=0.8271
INFO:ga:Generation 90: Best=0.8333, Avg=0.8292
INFO:ga:Generation 91: Best=0.8333, Avg=0.8295
INFO:ga:Generation 92: Best=0.8333, Avg=0.8308
INFO:ga:Generation 93: Best=0.8333, Avg=0.8302
INFO:ga:Generation 94: Best=0.8333, Avg=0.8300
INFO:ga:Generation 95: Best=0.8333, Avg=0.8315
INFO:ga:Generation 96: Best=0.8333, Avg=0.8316
INFO:ga:Generation 97: Best=0.8333, Avg=0.8323
INFO:ga:Generation 98: Best=0.8333, Avg=0.8315
INFO:ga:Generation 99: Best=0.8333, Avg=0.8317
INFO:ga:Generation 100: Best=0.8333, Avg=0.8315
INFO:ga:Best individual's training accuracy: 0.8333 test accuracy: 0.5000
