INFO:ga:Generation 1: Best=0.5417, Avg=0.2364
INFO:ga:Generation 2: Best=0.5417, Avg=0.3044
INFO:ga:Generation 3: Best=0.5417, Avg=0.3559
INFO:ga:Generation 4: Best=0.5417, Avg=0.3941
INFO:ga:Generation 5: Best=0.6250, Avg=0.4290
INFO:ga:Generation 6: Best=0.6250, Avg=0.4563
INFO:ga:Generation 7: Best=0.6250, Avg=0.4776
INFO:ga:Generation 8: Best=0.6250, Avg=0.5020
INFO:ga:Generation 9: Best=0.6250, Avg=0.5229
INFO:ga:Generation 10: Best=0.6250, Avg=0.5450
INFO:ga:Generation 11: Best=0.6667, Avg=0.5665
INFO:ga:Generation 12: Best=0.6667, Avg=0.5852
INFO:ga:Generation 13: Best=0.6667, Avg=0.6031
INFO:ga:Generation 14: Best=0.7083, Avg=0.6192
INFO:ga:Generation 15: Best=0.7083, Avg=0.6286
INFO:ga:Generation 16: Best=0.7083, Avg=0.6363
INFO:ga:Generation 17: Best=0.7083, Avg=0.6434
INFO:ga:Generation 18: Best=0.7083, Avg=0.6513
INFO:ga:Generation 19: Best=0.7083, Avg=0.6589
INFO:ga:Generation 20: Best=0.7083, Avg=0.6653
INFO:ga:Generation 21: Best=0.7083, Avg=0.6748
INFO:ga:Generation 22: Best=0.7083, Avg=0.6828
INFO:ga:Generation 23: Best=0.7083, Avg=0.6872
INFO:ga:Generation 24: Best=0.7083, Avg=0.6935
INFO:ga:Generation 25: Best=0.7500, Avg=0.6979
INFO:ga:Generation 26: Best=0.7500, Avg=0.7005
INFO:ga:Generation 27: Best=0.7500, Avg=0.7055
INFO:ga:Generation 28: Best=0.7500, Avg=0.7070
INFO:ga:Generation 29: Best=0.7500, Avg=0.7080
INFO:ga:Generation 30: Best=0.7500, Avg=0.7092
INFO:ga:Generation 31: Best=0.7500, Avg=0.7127
INFO:ga:Generation 32: Best=0.7500, Avg=0.7176
INFO:ga:Generation 33: Best=0.7500, Avg=0.7231
INFO:ga:Generation 34: Best=0.7500, Avg=0.7272
INFO:ga:Generation 35: Best=0.7500, Avg=0.7359
INFO:ga:Generation 36: Best=0.7500, Avg=0.7408
INFO:ga:Generation 37: Best=0.7500, Avg=0.7429
INFO:ga:Generation 38: Best=0.7500, Avg=0.7447
INFO:ga:Generation 39: Best=0.7500, Avg=0.7450
INFO:ga:Generation 40: Best=0.7500, Avg=0.7458
INFO:ga:Generation 41: Best=0.7500, Avg=0.7448
INFO:ga:Generation 42: Best=0.7500, Avg=0.7453
INFO:ga:Generation 43: Best=0.7500, Avg=0.7447
INFO:ga:Generation 44: Best=0.7500, Avg=0.7466
INFO:ga:Generation 45: Best=0.7500, Avg=0.7464
INFO:ga:Generation 46: Best=0.7500, Avg=0.7473
INFO:ga:Generation 47: Best=0.7500, Avg=0.7473
INFO:ga:Generation 48: Best=0.7500, Avg=0.7464
INFO:ga:Generation 49: Best=0.7500, Avg=0.7489
INFO:ga:Generation 50: Best=0.7500, Avg=0.7483
INFO:ga:Generation 51: Best=0.7500, Avg=0.7472
INFO:ga:Generation 52: Best=0.7500, Avg=0.7478
INFO:ga:Generation 53: Best=0.7500, Avg=0.7487
INFO:ga:Generation 54: Best=0.7500, Avg=0.7482
INFO:ga:Generation 55: Best=0.7500, Avg=0.7484
INFO:ga:Generation 56: Best=0.7500, Avg=0.7482
INFO:ga:Generation 57: Best=0.7500, Avg=0.7485
INFO:ga:Generation 58: Best=0.7500, Avg=0.7493
INFO:ga:Generation 59: Best=0.7500, Avg=0.7487
INFO:ga:Generation 60: Best=0.7500, Avg=0.7490
INFO:ga:Generation 61: Best=0.7500, Avg=0.7486
INFO:ga:Generation 62: Best=0.7500, Avg=0.7486
INFO:ga:Generation 63: Best=0.7500, Avg=0.7486
INFO:ga:Generation 64: Best=0.7500, Avg=0.7488
INFO:ga:Generation 65: Best=0.7500, Avg=0.7493
INFO:ga:Generation 66: Best=0.7500, Avg=0.7488
INFO:ga:Generation 67: Best=0.7500, Avg=0.7492
INFO:ga:Generation 68: Best=0.7500, Avg=0.7490
INFO:ga:Generation 69: Best=0.7500, Avg=0.7486
INFO:ga:Generation 70: Best=0.7500, Avg=0.7492
INFO:ga:Generation 71: Best=0.7500, Avg=0.7489
INFO:ga:Generation 72: Best=0.7500, Avg=0.7478
INFO:ga:Generation 73: Best=0.7500, Avg=0.7492
INFO:ga:Generation 74: Best=0.7500, Avg=0.7493
INFO:ga:Generation 75: Best=0.7500, Avg=0.7494
INFO:ga:Generation 76: Best=0.7500, Avg=0.7481
INFO:ga:Generation 77: Best=0.7500, Avg=0.7490
INFO:ga:Generation 78: Best=0.7500, Avg=0.7488
INFO:ga:Generation 79: Best=0.7500, Avg=0.7487
INFO:ga:Generation 80: Best=0.7500, Avg=0.7481
INFO:ga:Generation 81: Best=0.7500, Avg=0.7487
INFO:ga:Generation 82: Best=0.7500, Avg=0.7485
INFO:ga:Generation 83: Best=0.7500, Avg=0.7489
INFO:ga:Generation 84: Best=0.7500, Avg=0.7491
INFO:ga:Generation 85: Best=0.7500, Avg=0.7490
INFO:ga:Generation 86: Best=0.7500, Avg=0.7494
INFO:ga:Generation 87: Best=0.7500, Avg=0.7488
INFO:ga:Generation 88: Best=0.7500, Avg=0.7490
INFO:ga:Generation 89: Best=0.7500, Avg=0.7492
INFO:ga:Generation 90: Best=0.7500, Avg=0.7490
INFO:ga:Generation 91: Best=0.7500, Avg=0.7487
INFO:ga:Generation 92: Best=0.7500, Avg=0.7480
INFO:ga:Generation 93: Best=0.7500, Avg=0.7480
INFO:ga:Generation 94: Best=0.7500, Avg=0.7489
INFO:ga:Generation 95: Best=0.7500, Avg=0.7482
