INFO:ga:Generation 1: Best=0.5000, Avg=0.2397
INFO:ga:Generation 2: Best=0.5000, Avg=0.2887
INFO:ga:Generation 3: Best=0.5000, Avg=0.3346
INFO:ga:Generation 4: Best=0.5000, Avg=0.3717
INFO:ga:Generation 5: Best=0.5000, Avg=0.4029
INFO:ga:Generation 6: Best=0.5833, Avg=0.4248
INFO:ga:Generation 7: Best=0.6250, Avg=0.4536
INFO:ga:Generation 8: Best=0.6250, Avg=0.4731
INFO:ga:Generation 9: Best=0.6667, Avg=0.4968
INFO:ga:Generation 10: Best=0.6667, Avg=0.5119
INFO:ga:Generation 11: Best=0.6667, Avg=0.5269
INFO:ga:Generation 12: Best=0.6667, Avg=0.5455
INFO:ga:Generation 13: Best=0.7083, Avg=0.5595
INFO:ga:Generation 14: Best=0.7083, Avg=0.5724
INFO:ga:Generation 15: Best=0.7083, Avg=0.5919
INFO:ga:Generation 16: Best=0.7083, Avg=0.6017
INFO:ga:Generation 17: Best=0.7500, Avg=0.6138
INFO:ga:Generation 18: Best=0.7500, Avg=0.6264
INFO:ga:Generation 19: Best=0.7500, Avg=0.6410
INFO:ga:Generation 20: Best=0.7500, Avg=0.6516
INFO:ga:Generation 21: Best=0.7500, Avg=0.6618
INFO:ga:Generation 22: Best=0.7917, Avg=0.6677
INFO:ga:Generation 23: Best=0.7917, Avg=0.6739
INFO:ga:Generation 24: Best=0.7917, Avg=0.6805
INFO:ga:Generation 25: Best=0.7917, Avg=0.6877
INFO:ga:Generation 26: Best=0.7917, Avg=0.6982
INFO:ga:Generation 27: Best=0.7917, Avg=0.7081
INFO:ga:Generation 28: Best=0.8333, Avg=0.7287
INFO:ga:Generation 29: Best=0.8333, Avg=0.7447
INFO:ga:Generation 30: Best=0.8333, Avg=0.7546
INFO:ga:Generation 31: Best=0.8333, Avg=0.7637
INFO:ga:Generation 32: Best=0.8333, Avg=0.7751
INFO:ga:Generation 33: Best=0.8333, Avg=0.7855
INFO:ga:Generation 34: Best=0.8333, Avg=0.7967
INFO:ga:Generation 35: Best=0.8333, Avg=0.8019
INFO:ga:Generation 36: Best=0.8333, Avg=0.8117
INFO:ga:Generation 37: Best=0.8333, Avg=0.8191
INFO:ga:Generation 38: Best=0.8333, Avg=0.8244
INFO:ga:Generation 39: Best=0.8333, Avg=0.8294
INFO:ga:Generation 40: Best=0.8333, Avg=0.8300
INFO:ga:Generation 41: Best=0.8333, Avg=0.8300
INFO:ga:Generation 42: Best=0.8333, Avg=0.8313
INFO:ga:Generation 43: Best=0.8333, Avg=0.8322
INFO:ga:Generation 44: Best=0.8333, Avg=0.8321
INFO:ga:Generation 45: Best=0.8333, Avg=0.8315
INFO:ga:Generation 46: Best=0.8333, Avg=0.8314
INFO:ga:Generation 47: Best=0.8333, Avg=0.8322
INFO:ga:Generation 48: Best=0.8333, Avg=0.8330
INFO:ga:Generation 49: Best=0.8333, Avg=0.8328
INFO:ga:Generation 50: Best=0.8333, Avg=0.8322
INFO:ga:Generation 51: Best=0.8333, Avg=0.8320
INFO:ga:Generation 52: Best=0.8333, Avg=0.8321
INFO:ga:Generation 53: Best=0.8333, Avg=0.8313
INFO:ga:Generation 54: Best=0.8333, Avg=0.8324
INFO:ga:Generation 55: Best=0.8333, Avg=0.8320
INFO:ga:Generation 56: Best=0.8333, Avg=0.8319
INFO:ga:Generation 57: Best=0.8333, Avg=0.8321
INFO:ga:Generation 58: Best=0.8333, Avg=0.8320
INFO:ga:Generation 59: Best=0.8333, Avg=0.8322
INFO:ga:Generation 60: Best=0.8333, Avg=0.8318
INFO:ga:Generation 61: Best=0.8333, Avg=0.8322
INFO:ga:Generation 62: Best=0.8333, Avg=0.8326
INFO:ga:Generation 63: Best=0.8333, Avg=0.8324
INFO:ga:Generation 64: Best=0.8333, Avg=0.8318
INFO:ga:Generation 65: Best=0.8333, Avg=0.8319
INFO:ga:Generation 66: Best=0.8333, Avg=0.8321
INFO:ga:Generation 67: Best=0.8333, Avg=0.8321
