INFO:__main__:Reading the dataset: fish part
INFO:__main__:Training the network
INFO:train:Epoch 1/100, Train Loss: 1.8602, Train Acc: 0.1458, Val Loss: 1.7102, Val Acc: 0.6667
INFO:train:Epoch 2/100, Train Loss: 1.3114, Train Acc: 0.5903, Val Loss: 1.5095, Val Acc: 0.6667
INFO:train:Epoch 3/100, Train Loss: 1.0088, Train Acc: 0.8056, Val Loss: 1.3523, Val Acc: 0.6667
INFO:train:Epoch 4/100, Train Loss: 0.8481, Train Acc: 0.8542, Val Loss: 1.2241, Val Acc: 0.6667
INFO:train:Epoch 5/100, Train Loss: 0.7413, Train Acc: 0.9167, Val Loss: 1.1280, Val Acc: 0.6667
INFO:train:Epoch 6/100, Train Loss: 0.6737, Train Acc: 0.9653, Val Loss: 1.0501, Val Acc: 0.6667
INFO:train:Epoch 7/100, Train Loss: 0.6342, Train Acc: 0.9514, Val Loss: 0.9915, Val Acc: 0.6667
INFO:train:Epoch 8/100, Train Loss: 0.5893, Train Acc: 0.9722, Val Loss: 0.9495, Val Acc: 0.6667
INFO:train:Epoch 9/100, Train Loss: 0.5611, Train Acc: 0.9792, Val Loss: 0.9220, Val Acc: 0.6667
INFO:train:Epoch 10/100, Train Loss: 0.5242, Train Acc: 0.9861, Val Loss: 0.9071, Val Acc: 0.6667
INFO:train:Epoch 11/100, Train Loss: 0.5015, Train Acc: 0.9931, Val Loss: 0.9025, Val Acc: 0.6667
INFO:train:Epoch 12/100, Train Loss: 0.4941, Train Acc: 1.0000, Val Loss: 0.9034, Val Acc: 0.6667
INFO:train:Epoch 13/100, Train Loss: 0.4763, Train Acc: 1.0000, Val Loss: 0.9077, Val Acc: 1.0000
INFO:train:Epoch 14/100, Train Loss: 0.4637, Train Acc: 1.0000, Val Loss: 0.9150, Val Acc: 1.0000
INFO:train:Epoch 15/100, Train Loss: 0.4548, Train Acc: 1.0000, Val Loss: 0.9239, Val Acc: 1.0000
INFO:train:Epoch 16/100, Train Loss: 0.4518, Train Acc: 1.0000, Val Loss: 0.9349, Val Acc: 1.0000
INFO:train:Epoch 17/100, Train Loss: 0.4473, Train Acc: 1.0000, Val Loss: 0.9471, Val Acc: 1.0000
INFO:train:Epoch 18/100, Train Loss: 0.4440, Train Acc: 1.0000, Val Loss: 0.9590, Val Acc: 1.0000
INFO:train:Epoch 19/100, Train Loss: 0.4411, Train Acc: 1.0000, Val Loss: 0.9736, Val Acc: 1.0000
INFO:train:Epoch 20/100, Train Loss: 0.4382, Train Acc: 1.0000, Val Loss: 0.9860, Val Acc: 0.6667
INFO:train:Epoch 21/100, Train Loss: 0.4358, Train Acc: 1.0000, Val Loss: 0.9887, Val Acc: 0.6667
INFO:train:Epoch 22/100, Train Loss: 0.4361, Train Acc: 1.0000, Val Loss: 0.9826, Val Acc: 0.6667
INFO:train:Epoch 23/100, Train Loss: 0.4343, Train Acc: 1.0000, Val Loss: 0.9770, Val Acc: 0.6667
INFO:train:Epoch 24/100, Train Loss: 0.4351, Train Acc: 1.0000, Val Loss: 0.9720, Val Acc: 0.6667
INFO:train:Epoch 25/100, Train Loss: 0.4341, Train Acc: 1.0000, Val Loss: 0.9679, Val Acc: 1.0000
INFO:train:Epoch 26/100, Train Loss: 0.4343, Train Acc: 1.0000, Val Loss: 0.9640, Val Acc: 1.0000
INFO:train:Epoch 27/100, Train Loss: 0.4319, Train Acc: 1.0000, Val Loss: 0.9566, Val Acc: 1.0000
INFO:train:Epoch 28/100, Train Loss: 0.4321, Train Acc: 1.0000, Val Loss: 0.9517, Val Acc: 1.0000
INFO:train:Epoch 29/100, Train Loss: 0.4326, Train Acc: 1.0000, Val Loss: 0.9479, Val Acc: 1.0000
INFO:train:Epoch 30/100, Train Loss: 0.4307, Train Acc: 1.0000, Val Loss: 0.9464, Val Acc: 1.0000
INFO:train:Epoch 31/100, Train Loss: 0.4306, Train Acc: 1.0000, Val Loss: 0.9478, Val Acc: 1.0000
INFO:train:Epoch 32/100, Train Loss: 0.4293, Train Acc: 1.0000, Val Loss: 0.9451, Val Acc: 1.0000
INFO:train:Epoch 33/100, Train Loss: 0.4298, Train Acc: 1.0000, Val Loss: 0.9443, Val Acc: 1.0000
INFO:train:Epoch 34/100, Train Loss: 0.4305, Train Acc: 1.0000, Val Loss: 0.9432, Val Acc: 1.0000
INFO:train:Epoch 35/100, Train Loss: 0.4302, Train Acc: 1.0000, Val Loss: 0.9421, Val Acc: 1.0000
INFO:train:Epoch 36/100, Train Loss: 0.4294, Train Acc: 1.0000, Val Loss: 0.9389, Val Acc: 1.0000
INFO:train:Epoch 37/100, Train Loss: 0.4291, Train Acc: 1.0000, Val Loss: 0.9361, Val Acc: 1.0000
INFO:train:Epoch 38/100, Train Loss: 0.4291, Train Acc: 1.0000, Val Loss: 0.9338, Val Acc: 1.0000
INFO:train:Epoch 39/100, Train Loss: 0.4292, Train Acc: 1.0000, Val Loss: 0.9301, Val Acc: 1.0000
INFO:train:Epoch 40/100, Train Loss: 0.4284, Train Acc: 1.0000, Val Loss: 0.9265, Val Acc: 1.0000
INFO:train:Epoch 41/100, Train Loss: 0.4294, Train Acc: 1.0000, Val Loss: 0.9229, Val Acc: 1.0000
INFO:train:Epoch 42/100, Train Loss: 0.4289, Train Acc: 1.0000, Val Loss: 0.9166, Val Acc: 1.0000
INFO:train:Epoch 43/100, Train Loss: 0.4282, Train Acc: 1.0000, Val Loss: 0.9136, Val Acc: 1.0000
INFO:train:Epoch 44/100, Train Loss: 0.4281, Train Acc: 1.0000, Val Loss: 0.9141, Val Acc: 1.0000
INFO:train:Epoch 45/100, Train Loss: 0.4287, Train Acc: 1.0000, Val Loss: 0.9161, Val Acc: 1.0000
INFO:train:Epoch 46/100, Train Loss: 0.4281, Train Acc: 1.0000, Val Loss: 0.9183, Val Acc: 1.0000
INFO:train:Epoch 47/100, Train Loss: 0.4290, Train Acc: 1.0000, Val Loss: 0.9184, Val Acc: 1.0000
INFO:train:Epoch 48/100, Train Loss: 0.4280, Train Acc: 1.0000, Val Loss: 0.9200, Val Acc: 1.0000
INFO:train:Epoch 49/100, Train Loss: 0.4300, Train Acc: 1.0000, Val Loss: 0.9180, Val Acc: 1.0000
INFO:train:Epoch 50/100, Train Loss: 0.4282, Train Acc: 1.0000, Val Loss: 0.9166, Val Acc: 1.0000
INFO:train:Epoch 51/100, Train Loss: 0.4281, Train Acc: 1.0000, Val Loss: 0.9154, Val Acc: 1.0000
INFO:train:Epoch 52/100, Train Loss: 0.4277, Train Acc: 1.0000, Val Loss: 0.9146, Val Acc: 1.0000
INFO:train:Epoch 53/100, Train Loss: 0.4279, Train Acc: 1.0000, Val Loss: 0.9103, Val Acc: 1.0000
INFO:train:Epoch 54/100, Train Loss: 0.4275, Train Acc: 1.0000, Val Loss: 0.9066, Val Acc: 1.0000
INFO:train:Epoch 55/100, Train Loss: 0.4292, Train Acc: 1.0000, Val Loss: 0.9092, Val Acc: 1.0000
INFO:train:Epoch 56/100, Train Loss: 0.4285, Train Acc: 1.0000, Val Loss: 0.9098, Val Acc: 1.0000
INFO:train:Epoch 57/100, Train Loss: 0.4286, Train Acc: 1.0000, Val Loss: 0.9063, Val Acc: 1.0000
