INFO:__main__:Reading the dataset: fish part
INFO:__main__:Training the network
INFO:train:Epoch 1/100, Train Loss: 1.5875, Train Acc: 0.3611, Val Loss: 2.0902, Val Acc: 0.0000
INFO:train:Epoch 2/100, Train Loss: 1.1225, Train Acc: 0.7361, Val Loss: 1.8944, Val Acc: 0.0000
INFO:train:Epoch 3/100, Train Loss: 0.9222, Train Acc: 0.8194, Val Loss: 1.7916, Val Acc: 0.6667
INFO:train:Epoch 4/100, Train Loss: 0.7867, Train Acc: 0.8750, Val Loss: 1.6997, Val Acc: 0.6667
INFO:train:Epoch 5/100, Train Loss: 0.6913, Train Acc: 0.9514, Val Loss: 1.6462, Val Acc: 0.6667
INFO:train:Epoch 6/100, Train Loss: 0.6294, Train Acc: 0.9653, Val Loss: 1.5420, Val Acc: 0.6667
INFO:train:Epoch 7/100, Train Loss: 0.5814, Train Acc: 0.9583, Val Loss: 1.3693, Val Acc: 0.6667
INFO:train:Epoch 8/100, Train Loss: 0.5501, Train Acc: 0.9931, Val Loss: 1.2655, Val Acc: 0.3333
INFO:train:Epoch 9/100, Train Loss: 0.5227, Train Acc: 1.0000, Val Loss: 1.2464, Val Acc: 0.3333
INFO:train:Epoch 10/100, Train Loss: 0.4929, Train Acc: 1.0000, Val Loss: 1.2588, Val Acc: 0.3333
INFO:train:Epoch 11/100, Train Loss: 0.4837, Train Acc: 1.0000, Val Loss: 1.2733, Val Acc: 0.3333
INFO:train:Epoch 12/100, Train Loss: 0.4711, Train Acc: 1.0000, Val Loss: 1.2722, Val Acc: 0.3333
INFO:train:Epoch 13/100, Train Loss: 0.4628, Train Acc: 1.0000, Val Loss: 1.2920, Val Acc: 0.3333
INFO:train:Epoch 14/100, Train Loss: 0.4555, Train Acc: 1.0000, Val Loss: 1.3476, Val Acc: 0.3333
INFO:train:Epoch 15/100, Train Loss: 0.4509, Train Acc: 1.0000, Val Loss: 1.4343, Val Acc: 0.3333
INFO:train:Epoch 16/100, Train Loss: 0.4456, Train Acc: 1.0000, Val Loss: 1.5241, Val Acc: 0.3333
INFO:train:Epoch 17/100, Train Loss: 0.4436, Train Acc: 1.0000, Val Loss: 1.5900, Val Acc: 0.3333
INFO:train:Epoch 18/100, Train Loss: 0.4389, Train Acc: 1.0000, Val Loss: 1.6263, Val Acc: 0.3333
INFO:train:Epoch 19/100, Train Loss: 0.4381, Train Acc: 1.0000, Val Loss: 1.6409, Val Acc: 0.3333
INFO:train:Epoch 20/100, Train Loss: 0.4369, Train Acc: 1.0000, Val Loss: 1.6369, Val Acc: 0.3333
INFO:train:Epoch 21/100, Train Loss: 0.4350, Train Acc: 1.0000, Val Loss: 1.6299, Val Acc: 0.3333
INFO:train:Epoch 22/100, Train Loss: 0.4337, Train Acc: 1.0000, Val Loss: 1.6307, Val Acc: 0.3333
INFO:train:Epoch 23/100, Train Loss: 0.4333, Train Acc: 1.0000, Val Loss: 1.6283, Val Acc: 0.3333
