INFO:__main__:Reading the dataset: fish part
INFO:__main__:Training the network
INFO:train:Epoch 1/100, Train Loss: 1.6080, Train Acc: 0.4375, Val Loss: 1.7648, Val Acc: 0.0000
INFO:train:Epoch 2/100, Train Loss: 1.1515, Train Acc: 0.7292, Val Loss: 1.7856, Val Acc: 0.0000
INFO:train:Epoch 3/100, Train Loss: 0.9106, Train Acc: 0.8403, Val Loss: 1.7927, Val Acc: 0.0000
INFO:train:Epoch 4/100, Train Loss: 0.7834, Train Acc: 0.8611, Val Loss: 1.7815, Val Acc: 0.0000
INFO:train:Epoch 5/100, Train Loss: 0.6871, Train Acc: 0.9375, Val Loss: 1.7520, Val Acc: 0.0000
INFO:train:Epoch 6/100, Train Loss: 0.6446, Train Acc: 0.9375, Val Loss: 1.6605, Val Acc: 0.0000
INFO:train:Epoch 7/100, Train Loss: 0.6043, Train Acc: 0.9514, Val Loss: 1.5568, Val Acc: 0.0000
INFO:train:Epoch 8/100, Train Loss: 0.5768, Train Acc: 0.9722, Val Loss: 1.5287, Val Acc: 0.3333
INFO:train:Epoch 9/100, Train Loss: 0.5422, Train Acc: 1.0000, Val Loss: 1.4739, Val Acc: 0.3333
INFO:train:Epoch 10/100, Train Loss: 0.5249, Train Acc: 0.9931, Val Loss: 1.4015, Val Acc: 0.3333
INFO:train:Epoch 11/100, Train Loss: 0.5038, Train Acc: 0.9931, Val Loss: 1.3152, Val Acc: 0.3333
INFO:train:Epoch 12/100, Train Loss: 0.4844, Train Acc: 1.0000, Val Loss: 1.1977, Val Acc: 0.6667
INFO:train:Epoch 13/100, Train Loss: 0.4825, Train Acc: 1.0000, Val Loss: 1.1926, Val Acc: 0.6667
INFO:train:Epoch 14/100, Train Loss: 0.4673, Train Acc: 1.0000, Val Loss: 1.2470, Val Acc: 0.6667
INFO:train:Epoch 15/100, Train Loss: 0.4579, Train Acc: 1.0000, Val Loss: 1.2981, Val Acc: 0.6667
INFO:train:Epoch 16/100, Train Loss: 0.4524, Train Acc: 1.0000, Val Loss: 1.3305, Val Acc: 0.6667
INFO:train:Epoch 17/100, Train Loss: 0.4453, Train Acc: 1.0000, Val Loss: 1.3519, Val Acc: 0.6667
INFO:train:Epoch 18/100, Train Loss: 0.4435, Train Acc: 1.0000, Val Loss: 1.3668, Val Acc: 0.6667
INFO:train:Epoch 19/100, Train Loss: 0.4410, Train Acc: 1.0000, Val Loss: 1.3585, Val Acc: 0.6667
INFO:train:Epoch 20/100, Train Loss: 0.4388, Train Acc: 1.0000, Val Loss: 1.3702, Val Acc: 0.6667
INFO:train:Epoch 21/100, Train Loss: 0.4365, Train Acc: 1.0000, Val Loss: 1.3980, Val Acc: 0.6667
INFO:train:Epoch 22/100, Train Loss: 0.4359, Train Acc: 1.0000, Val Loss: 1.4174, Val Acc: 0.6667
INFO:train:Epoch 23/100, Train Loss: 0.4343, Train Acc: 1.0000, Val Loss: 1.4259, Val Acc: 0.6667
INFO:train:Epoch 24/100, Train Loss: 0.4334, Train Acc: 1.0000, Val Loss: 1.4343, Val Acc: 0.6667
INFO:train:Epoch 25/100, Train Loss: 0.4324, Train Acc: 1.0000, Val Loss: 1.4324, Val Acc: 0.6667
INFO:train:Epoch 26/100, Train Loss: 0.4327, Train Acc: 1.0000, Val Loss: 1.4275, Val Acc: 0.6667
INFO:train:Epoch 27/100, Train Loss: 0.4323, Train Acc: 1.0000, Val Loss: 1.4141, Val Acc: 0.6667
INFO:train:Epoch 28/100, Train Loss: 0.4318, Train Acc: 1.0000, Val Loss: 1.4020, Val Acc: 0.6667
INFO:train:Epoch 29/100, Train Loss: 0.4316, Train Acc: 1.0000, Val Loss: 1.3937, Val Acc: 0.6667
INFO:train:Epoch 30/100, Train Loss: 0.4318, Train Acc: 1.0000, Val Loss: 1.3821, Val Acc: 0.6667
INFO:train:Epoch 31/100, Train Loss: 0.4305, Train Acc: 1.0000, Val Loss: 1.3780, Val Acc: 0.6667
