INFO:__main__:Reading the dataset: fish part
INFO:__main__:Training the network
INFO:train:Epoch 1/100, Train Loss: 1.6598, Train Acc: 0.2847, Val Loss: 1.1584, Val Acc: 0.6667
INFO:train:Epoch 2/100, Train Loss: 1.1579, Train Acc: 0.7708, Val Loss: 1.0357, Val Acc: 0.6667
INFO:train:Epoch 3/100, Train Loss: 0.8645, Train Acc: 0.8750, Val Loss: 1.0547, Val Acc: 0.6667
INFO:train:Epoch 4/100, Train Loss: 0.7200, Train Acc: 0.9306, Val Loss: 1.1162, Val Acc: 0.6667
INFO:train:Epoch 5/100, Train Loss: 0.6388, Train Acc: 0.9653, Val Loss: 1.1404, Val Acc: 0.6667
INFO:train:Epoch 6/100, Train Loss: 0.5842, Train Acc: 0.9653, Val Loss: 1.1137, Val Acc: 0.6667
INFO:train:Epoch 7/100, Train Loss: 0.5555, Train Acc: 0.9653, Val Loss: 1.0684, Val Acc: 0.6667
INFO:train:Epoch 8/100, Train Loss: 0.5257, Train Acc: 0.9792, Val Loss: 1.0585, Val Acc: 0.6667
INFO:train:Epoch 9/100, Train Loss: 0.5144, Train Acc: 0.9931, Val Loss: 1.0658, Val Acc: 0.6667
INFO:train:Epoch 10/100, Train Loss: 0.5028, Train Acc: 1.0000, Val Loss: 1.0931, Val Acc: 0.6667
INFO:train:Epoch 11/100, Train Loss: 0.4843, Train Acc: 1.0000, Val Loss: 1.1304, Val Acc: 0.6667
INFO:train:Epoch 12/100, Train Loss: 0.4743, Train Acc: 1.0000, Val Loss: 1.1619, Val Acc: 0.6667
INFO:train:Epoch 13/100, Train Loss: 0.4642, Train Acc: 1.0000, Val Loss: 1.1670, Val Acc: 0.6667
INFO:train:Epoch 14/100, Train Loss: 0.4588, Train Acc: 1.0000, Val Loss: 1.1711, Val Acc: 0.6667
INFO:train:Epoch 15/100, Train Loss: 0.4523, Train Acc: 1.0000, Val Loss: 1.1715, Val Acc: 0.6667
INFO:train:Epoch 16/100, Train Loss: 0.4438, Train Acc: 1.0000, Val Loss: 1.1699, Val Acc: 0.6667
INFO:train:Epoch 17/100, Train Loss: 0.4440, Train Acc: 1.0000, Val Loss: 1.1677, Val Acc: 0.6667
INFO:train:Epoch 18/100, Train Loss: 0.4436, Train Acc: 1.0000, Val Loss: 1.1812, Val Acc: 0.6667
INFO:train:Epoch 19/100, Train Loss: 0.4392, Train Acc: 1.0000, Val Loss: 1.2080, Val Acc: 0.6667
INFO:train:Epoch 20/100, Train Loss: 0.4390, Train Acc: 1.0000, Val Loss: 1.2298, Val Acc: 0.6667
INFO:train:Epoch 21/100, Train Loss: 0.4371, Train Acc: 1.0000, Val Loss: 1.2416, Val Acc: 0.6667
INFO:train:Epoch 22/100, Train Loss: 0.4350, Train Acc: 1.0000, Val Loss: 1.2460, Val Acc: 0.6667
INFO:train:Epoch 23/100, Train Loss: 0.4332, Train Acc: 1.0000, Val Loss: 1.2407, Val Acc: 0.6667
INFO:train:Epoch 24/100, Train Loss: 0.4321, Train Acc: 1.0000, Val Loss: 1.2433, Val Acc: 0.6667
INFO:train:Epoch 25/100, Train Loss: 0.4325, Train Acc: 1.0000, Val Loss: 1.2480, Val Acc: 0.6667
INFO:train:Epoch 26/100, Train Loss: 0.4323, Train Acc: 1.0000, Val Loss: 1.2586, Val Acc: 0.6667
INFO:train:Epoch 27/100, Train Loss: 0.4315, Train Acc: 1.0000, Val Loss: 1.2720, Val Acc: 0.6667
INFO:train:Epoch 28/100, Train Loss: 0.4304, Train Acc: 1.0000, Val Loss: 1.2915, Val Acc: 0.6667
INFO:train:Epoch 29/100, Train Loss: 0.4313, Train Acc: 1.0000, Val Loss: 1.2923, Val Acc: 0.6667
INFO:train:Epoch 30/100, Train Loss: 0.4304, Train Acc: 1.0000, Val Loss: 1.2895, Val Acc: 0.6667
INFO:train:Epoch 31/100, Train Loss: 0.4306, Train Acc: 1.0000, Val Loss: 1.2848, Val Acc: 0.6667
INFO:train:Epoch 32/100, Train Loss: 0.4296, Train Acc: 1.0000, Val Loss: 1.2851, Val Acc: 0.6667
INFO:train:Epoch 33/100, Train Loss: 0.4293, Train Acc: 1.0000, Val Loss: 1.2889, Val Acc: 0.6667
