INFO:__main__:Reading the dataset: fish part
INFO:__main__:Training the network
INFO:train:Epoch 1/100, Train Loss: 1.7939, Train Acc: 0.3194, Val Loss: 1.9702, Val Acc: 0.0000
INFO:train:Epoch 2/100, Train Loss: 1.6073, Train Acc: 0.6111, Val Loss: 1.8898, Val Acc: 0.3333
INFO:train:Epoch 3/100, Train Loss: 1.5233, Train Acc: 0.7986, Val Loss: 1.7937, Val Acc: 0.3333
INFO:train:Epoch 4/100, Train Loss: 1.4686, Train Acc: 0.8958, Val Loss: 1.7748, Val Acc: 0.3333
INFO:train:Epoch 5/100, Train Loss: 1.4428, Train Acc: 0.9236, Val Loss: 1.7671, Val Acc: 0.0000
INFO:train:Epoch 6/100, Train Loss: 1.4188, Train Acc: 0.9861, Val Loss: 1.7694, Val Acc: 0.0000
INFO:train:Epoch 7/100, Train Loss: 1.4178, Train Acc: 1.0000, Val Loss: 1.7792, Val Acc: 0.3333
INFO:train:Epoch 8/100, Train Loss: 1.4017, Train Acc: 1.0000, Val Loss: 1.7965, Val Acc: 0.0000
INFO:train:Epoch 9/100, Train Loss: 1.3935, Train Acc: 1.0000, Val Loss: 1.8069, Val Acc: 0.3333
INFO:train:Epoch 10/100, Train Loss: 1.3937, Train Acc: 1.0000, Val Loss: 1.7918, Val Acc: 0.3333
INFO:train:Epoch 11/100, Train Loss: 1.3854, Train Acc: 1.0000, Val Loss: 1.8143, Val Acc: 0.3333
INFO:train:Epoch 12/100, Train Loss: 1.3821, Train Acc: 1.0000, Val Loss: 1.8214, Val Acc: 0.3333
INFO:train:Epoch 13/100, Train Loss: 1.3808, Train Acc: 1.0000, Val Loss: 1.8045, Val Acc: 0.3333
INFO:train:Epoch 14/100, Train Loss: 1.3804, Train Acc: 1.0000, Val Loss: 1.8010, Val Acc: 0.3333
INFO:train:Epoch 15/100, Train Loss: 1.3784, Train Acc: 1.0000, Val Loss: 1.8084, Val Acc: 0.3333
INFO:train:Epoch 16/100, Train Loss: 1.3783, Train Acc: 1.0000, Val Loss: 1.8027, Val Acc: 0.3333
INFO:train:Epoch 17/100, Train Loss: 1.3707, Train Acc: 1.0000, Val Loss: 1.8004, Val Acc: 0.3333
INFO:train:Epoch 18/100, Train Loss: 1.3744, Train Acc: 1.0000, Val Loss: 1.8002, Val Acc: 0.0000
INFO:train:Epoch 19/100, Train Loss: 1.3743, Train Acc: 1.0000, Val Loss: 1.7976, Val Acc: 0.3333
INFO:train:Epoch 20/100, Train Loss: 1.3720, Train Acc: 1.0000, Val Loss: 1.7976, Val Acc: 0.3333
INFO:train:Epoch 21/100, Train Loss: 1.3769, Train Acc: 1.0000, Val Loss: 1.7824, Val Acc: 0.3333
INFO:train:Epoch 22/100, Train Loss: 1.3720, Train Acc: 1.0000, Val Loss: 1.7694, Val Acc: 0.3333
INFO:train:Epoch 23/100, Train Loss: 1.3733, Train Acc: 1.0000, Val Loss: 1.7871, Val Acc: 0.0000
INFO:train:Epoch 24/100, Train Loss: 1.3691, Train Acc: 1.0000, Val Loss: 1.8171, Val Acc: 0.0000
INFO:train:Epoch 25/100, Train Loss: 1.3714, Train Acc: 1.0000, Val Loss: 1.8337, Val Acc: 0.3333
INFO:train:Epoch 26/100, Train Loss: 1.3722, Train Acc: 1.0000, Val Loss: 1.8224, Val Acc: 0.3333
INFO:train:Epoch 27/100, Train Loss: 1.3711, Train Acc: 1.0000, Val Loss: 1.7993, Val Acc: 0.0000
