INFO:__main__:Reading the dataset: fish part
INFO:__main__:Training the network
INFO:train:Epoch 1/100, Train Loss: 1.8461, Train Acc: 0.2639, Val Loss: 1.6258, Val Acc: 0.3333
INFO:train:Epoch 2/100, Train Loss: 1.5580, Train Acc: 0.7431, Val Loss: 1.6007, Val Acc: 0.6667
INFO:train:Epoch 3/100, Train Loss: 1.5063, Train Acc: 0.8889, Val Loss: 1.6178, Val Acc: 0.6667
INFO:train:Epoch 4/100, Train Loss: 1.4786, Train Acc: 0.9722, Val Loss: 1.5796, Val Acc: 0.6667
INFO:train:Epoch 5/100, Train Loss: 1.4431, Train Acc: 0.9931, Val Loss: 1.5657, Val Acc: 1.0000
INFO:train:Epoch 6/100, Train Loss: 1.4173, Train Acc: 0.9792, Val Loss: 1.5802, Val Acc: 1.0000
INFO:train:Epoch 7/100, Train Loss: 1.4077, Train Acc: 0.9861, Val Loss: 1.5927, Val Acc: 0.6667
INFO:train:Epoch 8/100, Train Loss: 1.4025, Train Acc: 1.0000, Val Loss: 1.5722, Val Acc: 1.0000
INFO:train:Epoch 9/100, Train Loss: 1.3937, Train Acc: 1.0000, Val Loss: 1.5433, Val Acc: 1.0000
INFO:train:Epoch 10/100, Train Loss: 1.3840, Train Acc: 1.0000, Val Loss: 1.5316, Val Acc: 1.0000
INFO:train:Epoch 11/100, Train Loss: 1.3820, Train Acc: 1.0000, Val Loss: 1.5251, Val Acc: 1.0000
INFO:train:Epoch 12/100, Train Loss: 1.3804, Train Acc: 1.0000, Val Loss: 1.5215, Val Acc: 1.0000
INFO:train:Epoch 13/100, Train Loss: 1.3782, Train Acc: 1.0000, Val Loss: 1.5347, Val Acc: 1.0000
INFO:train:Epoch 14/100, Train Loss: 1.3755, Train Acc: 1.0000, Val Loss: 1.5541, Val Acc: 1.0000
INFO:train:Epoch 15/100, Train Loss: 1.3737, Train Acc: 1.0000, Val Loss: 1.5607, Val Acc: 1.0000
INFO:train:Epoch 16/100, Train Loss: 1.3719, Train Acc: 1.0000, Val Loss: 1.5470, Val Acc: 1.0000
INFO:train:Epoch 17/100, Train Loss: 1.3732, Train Acc: 1.0000, Val Loss: 1.5363, Val Acc: 1.0000
INFO:train:Epoch 18/100, Train Loss: 1.3719, Train Acc: 1.0000, Val Loss: 1.5298, Val Acc: 1.0000
INFO:train:Epoch 19/100, Train Loss: 1.3714, Train Acc: 1.0000, Val Loss: 1.5326, Val Acc: 1.0000
INFO:train:Epoch 20/100, Train Loss: 1.3709, Train Acc: 1.0000, Val Loss: 1.5352, Val Acc: 1.0000
INFO:train:Epoch 21/100, Train Loss: 1.3717, Train Acc: 1.0000, Val Loss: 1.5386, Val Acc: 1.0000
INFO:train:Epoch 22/100, Train Loss: 1.3726, Train Acc: 1.0000, Val Loss: 1.5363, Val Acc: 1.0000
INFO:train:Epoch 23/100, Train Loss: 1.3714, Train Acc: 1.0000, Val Loss: 1.5272, Val Acc: 1.0000
INFO:train:Epoch 24/100, Train Loss: 1.3704, Train Acc: 1.0000, Val Loss: 1.5274, Val Acc: 1.0000
INFO:train:Epoch 25/100, Train Loss: 1.3715, Train Acc: 1.0000, Val Loss: 1.5400, Val Acc: 1.0000
INFO:train:Epoch 26/100, Train Loss: 1.3690, Train Acc: 1.0000, Val Loss: 1.5397, Val Acc: 1.0000
INFO:train:Epoch 27/100, Train Loss: 1.3671, Train Acc: 1.0000, Val Loss: 1.5328, Val Acc: 1.0000
INFO:train:Epoch 28/100, Train Loss: 1.3724, Train Acc: 1.0000, Val Loss: 1.5331, Val Acc: 1.0000
INFO:train:Epoch 29/100, Train Loss: 1.3709, Train Acc: 1.0000, Val Loss: 1.5420, Val Acc: 1.0000
INFO:train:Epoch 30/100, Train Loss: 1.3696, Train Acc: 1.0000, Val Loss: 1.5456, Val Acc: 1.0000
INFO:train:Epoch 31/100, Train Loss: 1.3696, Train Acc: 1.0000, Val Loss: 1.5384, Val Acc: 1.0000
INFO:train:Epoch 32/100, Train Loss: 1.3714, Train Acc: 1.0000, Val Loss: 1.5327, Val Acc: 1.0000
INFO:train:Epoch 33/100, Train Loss: 1.3704, Train Acc: 1.0000, Val Loss: 1.5350, Val Acc: 1.0000
INFO:train:Epoch 34/100, Train Loss: 1.3698, Train Acc: 1.0000, Val Loss: 1.5381, Val Acc: 1.0000
INFO:train:Epoch 35/100, Train Loss: 1.3694, Train Acc: 1.0000, Val Loss: 1.5396, Val Acc: 1.0000
INFO:train:Epoch 36/100, Train Loss: 1.3710, Train Acc: 1.0000, Val Loss: 1.5491, Val Acc: 1.0000
INFO:train:Epoch 37/100, Train Loss: 1.3686, Train Acc: 1.0000, Val Loss: 1.5431, Val Acc: 1.0000
INFO:train:Epoch 38/100, Train Loss: 1.3685, Train Acc: 1.0000, Val Loss: 1.5257, Val Acc: 1.0000
INFO:train:Epoch 39/100, Train Loss: 1.3707, Train Acc: 1.0000, Val Loss: 1.5116, Val Acc: 1.0000
INFO:train:Epoch 40/100, Train Loss: 1.3715, Train Acc: 1.0000, Val Loss: 1.5216, Val Acc: 1.0000
