INFO:__main__:Reading the dataset: fish part
INFO:__main__:Training the network
INFO:train:Epoch 1/100, Train Loss: 1.8299, Train Acc: 0.2986, Val Loss: 1.8013, Val Acc: 0.6667
INFO:train:Epoch 2/100, Train Loss: 1.6119, Train Acc: 0.6458, Val Loss: 1.7749, Val Acc: 0.6667
INFO:train:Epoch 3/100, Train Loss: 1.5323, Train Acc: 0.7431, Val Loss: 1.7557, Val Acc: 0.6667
INFO:train:Epoch 4/100, Train Loss: 1.4730, Train Acc: 0.8750, Val Loss: 1.7770, Val Acc: 0.6667
INFO:train:Epoch 5/100, Train Loss: 1.4381, Train Acc: 0.9653, Val Loss: 1.8101, Val Acc: 0.6667
INFO:train:Epoch 6/100, Train Loss: 1.4264, Train Acc: 0.9861, Val Loss: 1.8223, Val Acc: 0.6667
INFO:train:Epoch 7/100, Train Loss: 1.4109, Train Acc: 1.0000, Val Loss: 1.8489, Val Acc: 0.6667
INFO:train:Epoch 8/100, Train Loss: 1.3992, Train Acc: 1.0000, Val Loss: 1.8745, Val Acc: 0.6667
INFO:train:Epoch 9/100, Train Loss: 1.3907, Train Acc: 1.0000, Val Loss: 1.8670, Val Acc: 0.6667
INFO:train:Epoch 10/100, Train Loss: 1.3833, Train Acc: 1.0000, Val Loss: 1.8573, Val Acc: 0.3333
INFO:train:Epoch 11/100, Train Loss: 1.3832, Train Acc: 1.0000, Val Loss: 1.8547, Val Acc: 0.6667
INFO:train:Epoch 12/100, Train Loss: 1.3800, Train Acc: 1.0000, Val Loss: 1.8600, Val Acc: 0.6667
INFO:train:Epoch 13/100, Train Loss: 1.3791, Train Acc: 1.0000, Val Loss: 1.8498, Val Acc: 0.6667
INFO:train:Epoch 14/100, Train Loss: 1.3743, Train Acc: 1.0000, Val Loss: 1.8286, Val Acc: 0.6667
INFO:train:Epoch 15/100, Train Loss: 1.3752, Train Acc: 1.0000, Val Loss: 1.8050, Val Acc: 0.6667
INFO:train:Epoch 16/100, Train Loss: 1.3764, Train Acc: 1.0000, Val Loss: 1.8068, Val Acc: 0.6667
INFO:train:Epoch 17/100, Train Loss: 1.3714, Train Acc: 1.0000, Val Loss: 1.8271, Val Acc: 0.6667
INFO:train:Epoch 18/100, Train Loss: 1.3789, Train Acc: 1.0000, Val Loss: 1.8238, Val Acc: 0.6667
INFO:train:Epoch 19/100, Train Loss: 1.3701, Train Acc: 1.0000, Val Loss: 1.8043, Val Acc: 0.6667
INFO:train:Epoch 20/100, Train Loss: 1.3710, Train Acc: 1.0000, Val Loss: 1.7903, Val Acc: 0.6667
INFO:train:Epoch 21/100, Train Loss: 1.3724, Train Acc: 1.0000, Val Loss: 1.7968, Val Acc: 0.6667
INFO:train:Epoch 22/100, Train Loss: 1.3700, Train Acc: 1.0000, Val Loss: 1.8027, Val Acc: 0.6667
INFO:train:Epoch 23/100, Train Loss: 1.3713, Train Acc: 1.0000, Val Loss: 1.8038, Val Acc: 0.6667
INFO:train:Epoch 24/100, Train Loss: 1.3701, Train Acc: 1.0000, Val Loss: 1.8085, Val Acc: 0.6667
INFO:train:Epoch 25/100, Train Loss: 1.3718, Train Acc: 1.0000, Val Loss: 1.8022, Val Acc: 0.6667
INFO:train:Epoch 26/100, Train Loss: 1.3702, Train Acc: 1.0000, Val Loss: 1.7972, Val Acc: 0.6667
INFO:train:Epoch 27/100, Train Loss: 1.3702, Train Acc: 1.0000, Val Loss: 1.8108, Val Acc: 0.6667
INFO:train:Epoch 28/100, Train Loss: 1.3712, Train Acc: 1.0000, Val Loss: 1.8126, Val Acc: 0.6667
INFO:train:Epoch 29/100, Train Loss: 1.3719, Train Acc: 1.0000, Val Loss: 1.8027, Val Acc: 0.6667
INFO:train:Epoch 30/100, Train Loss: 1.3696, Train Acc: 1.0000, Val Loss: 1.7993, Val Acc: 0.6667
INFO:train:Epoch 31/100, Train Loss: 1.3715, Train Acc: 1.0000, Val Loss: 1.8119, Val Acc: 0.6667
INFO:train:Epoch 32/100, Train Loss: 1.3696, Train Acc: 1.0000, Val Loss: 1.8331, Val Acc: 0.6667
INFO:train:Epoch 33/100, Train Loss: 1.3687, Train Acc: 1.0000, Val Loss: 1.8349, Val Acc: 0.6667
INFO:train:Epoch 34/100, Train Loss: 1.3688, Train Acc: 1.0000, Val Loss: 1.8116, Val Acc: 0.6667
INFO:train:Epoch 35/100, Train Loss: 1.3690, Train Acc: 1.0000, Val Loss: 1.7850, Val Acc: 0.6667
INFO:train:Epoch 36/100, Train Loss: 1.3715, Train Acc: 1.0000, Val Loss: 1.7738, Val Acc: 0.6667
INFO:train:Epoch 37/100, Train Loss: 1.3694, Train Acc: 1.0000, Val Loss: 1.7822, Val Acc: 0.6667
INFO:train:Epoch 38/100, Train Loss: 1.3671, Train Acc: 1.0000, Val Loss: 1.7982, Val Acc: 0.6667
INFO:train:Epoch 39/100, Train Loss: 1.3693, Train Acc: 1.0000, Val Loss: 1.8109, Val Acc: 0.6667
INFO:train:Epoch 40/100, Train Loss: 1.3685, Train Acc: 1.0000, Val Loss: 1.8101, Val Acc: 0.6667
INFO:train:Epoch 41/100, Train Loss: 1.3698, Train Acc: 1.0000, Val Loss: 1.8154, Val Acc: 0.6667
INFO:train:Epoch 42/100, Train Loss: 1.3694, Train Acc: 1.0000, Val Loss: 1.8142, Val Acc: 0.6667
INFO:train:Epoch 43/100, Train Loss: 1.3688, Train Acc: 1.0000, Val Loss: 1.8083, Val Acc: 0.6667
INFO:train:Epoch 44/100, Train Loss: 1.3704, Train Acc: 1.0000, Val Loss: 1.8029, Val Acc: 0.6667
INFO:train:Epoch 45/100, Train Loss: 1.3677, Train Acc: 1.0000, Val Loss: 1.7947, Val Acc: 0.6667
INFO:train:Epoch 46/100, Train Loss: 1.3682, Train Acc: 1.0000, Val Loss: 1.7921, Val Acc: 0.6667
INFO:train:Epoch 47/100, Train Loss: 1.3698, Train Acc: 1.0000, Val Loss: 1.7873, Val Acc: 0.6667
INFO:train:Epoch 48/100, Train Loss: 1.3702, Train Acc: 1.0000, Val Loss: 1.8060, Val Acc: 0.6667
INFO:train:Epoch 49/100, Train Loss: 1.3681, Train Acc: 1.0000, Val Loss: 1.8226, Val Acc: 0.6667
INFO:train:Epoch 50/100, Train Loss: 1.3680, Train Acc: 1.0000, Val Loss: 1.8222, Val Acc: 0.6667
INFO:train:Epoch 51/100, Train Loss: 1.3695, Train Acc: 1.0000, Val Loss: 1.8162, Val Acc: 0.6667
INFO:train:Epoch 52/100, Train Loss: 1.3673, Train Acc: 1.0000, Val Loss: 1.8215, Val Acc: 0.6667
INFO:train:Epoch 53/100, Train Loss: 1.3703, Train Acc: 1.0000, Val Loss: 1.8163, Val Acc: 0.6667
INFO:train:Epoch 54/100, Train Loss: 1.3673, Train Acc: 1.0000, Val Loss: 1.8094, Val Acc: 0.6667
INFO:train:Epoch 55/100, Train Loss: 1.3676, Train Acc: 1.0000, Val Loss: 1.8102, Val Acc: 0.6667
INFO:train:Epoch 56/100, Train Loss: 1.3682, Train Acc: 1.0000, Val Loss: 1.8100, Val Acc: 0.6667
INFO:train:Epoch 57/100, Train Loss: 1.3681, Train Acc: 1.0000, Val Loss: 1.8043, Val Acc: 0.6667
INFO:train:Epoch 58/100, Train Loss: 1.3688, Train Acc: 1.0000, Val Loss: 1.8062, Val Acc: 0.6667
INFO:train:Epoch 59/100, Train Loss: 1.3674, Train Acc: 1.0000, Val Loss: 1.8110, Val Acc: 0.6667
INFO:train:Epoch 60/100, Train Loss: 1.3652, Train Acc: 1.0000, Val Loss: 1.8019, Val Acc: 0.6667
INFO:train:Epoch 61/100, Train Loss: 1.3659, Train Acc: 1.0000, Val Loss: 1.8069, Val Acc: 0.6667
INFO:train:Epoch 62/100, Train Loss: 1.3664, Train Acc: 1.0000, Val Loss: 1.8305, Val Acc: 0.6667
INFO:train:Epoch 63/100, Train Loss: 1.3665, Train Acc: 1.0000, Val Loss: 1.8349, Val Acc: 0.6667
INFO:train:Epoch 64/100, Train Loss: 1.3679, Train Acc: 1.0000, Val Loss: 1.8205, Val Acc: 0.6667
INFO:train:Epoch 65/100, Train Loss: 1.3667, Train Acc: 1.0000, Val Loss: 1.8129, Val Acc: 0.6667
INFO:train:Epoch 66/100, Train Loss: 1.3680, Train Acc: 1.0000, Val Loss: 1.8141, Val Acc: 0.6667
INFO:train:Epoch 67/100, Train Loss: 1.3694, Train Acc: 1.0000, Val Loss: 1.7985, Val Acc: 0.6667
INFO:train:Epoch 68/100, Train Loss: 1.3675, Train Acc: 1.0000, Val Loss: 1.7815, Val Acc: 0.6667
INFO:train:Epoch 69/100, Train Loss: 1.3675, Train Acc: 1.0000, Val Loss: 1.7870, Val Acc: 0.6667
INFO:train:Epoch 70/100, Train Loss: 1.3672, Train Acc: 1.0000, Val Loss: 1.8030, Val Acc: 0.6667
INFO:train:Epoch 71/100, Train Loss: 1.3657, Train Acc: 1.0000, Val Loss: 1.8046, Val Acc: 0.6667
INFO:train:Epoch 72/100, Train Loss: 1.3660, Train Acc: 1.0000, Val Loss: 1.7856, Val Acc: 0.6667
INFO:train:Epoch 73/100, Train Loss: 1.3664, Train Acc: 1.0000, Val Loss: 1.7741, Val Acc: 0.6667
INFO:train:Epoch 74/100, Train Loss: 1.3680, Train Acc: 1.0000, Val Loss: 1.7893, Val Acc: 0.6667
INFO:train:Epoch 75/100, Train Loss: 1.3659, Train Acc: 1.0000, Val Loss: 1.8121, Val Acc: 0.6667
INFO:train:Epoch 76/100, Train Loss: 1.3687, Train Acc: 1.0000, Val Loss: 1.8080, Val Acc: 0.6667
INFO:train:Epoch 77/100, Train Loss: 1.3647, Train Acc: 1.0000, Val Loss: 1.7859, Val Acc: 0.6667
INFO:train:Epoch 78/100, Train Loss: 1.3665, Train Acc: 1.0000, Val Loss: 1.7812, Val Acc: 0.6667
INFO:train:Epoch 79/100, Train Loss: 1.3650, Train Acc: 1.0000, Val Loss: 1.7966, Val Acc: 0.6667
INFO:train:Epoch 80/100, Train Loss: 1.3653, Train Acc: 1.0000, Val Loss: 1.8003, Val Acc: 0.6667
INFO:train:Epoch 81/100, Train Loss: 1.3693, Train Acc: 1.0000, Val Loss: 1.7977, Val Acc: 0.6667
INFO:train:Epoch 82/100, Train Loss: 1.3645, Train Acc: 1.0000, Val Loss: 1.7975, Val Acc: 0.6667
INFO:train:Epoch 83/100, Train Loss: 1.3671, Train Acc: 1.0000, Val Loss: 1.8026, Val Acc: 0.6667
INFO:train:Epoch 84/100, Train Loss: 1.3630, Train Acc: 1.0000, Val Loss: 1.8111, Val Acc: 0.6667
INFO:train:Epoch 85/100, Train Loss: 1.3668, Train Acc: 1.0000, Val Loss: 1.8034, Val Acc: 0.6667
INFO:train:Epoch 86/100, Train Loss: 1.3654, Train Acc: 1.0000, Val Loss: 1.7980, Val Acc: 0.6667
INFO:train:Epoch 87/100, Train Loss: 1.3649, Train Acc: 1.0000, Val Loss: 1.7964, Val Acc: 0.6667
INFO:train:Epoch 88/100, Train Loss: 1.3659, Train Acc: 1.0000, Val Loss: 1.7985, Val Acc: 0.6667
INFO:train:Epoch 89/100, Train Loss: 1.3689, Train Acc: 1.0000, Val Loss: 1.7991, Val Acc: 0.6667
INFO:train:Epoch 90/100, Train Loss: 1.3648, Train Acc: 1.0000, Val Loss: 1.7922, Val Acc: 0.6667
