INFO:__main__:Reading the dataset: fish part
INFO:__main__:Training the network
INFO:train:Epoch 1/100, Train Loss: 1.7581, Train Acc: 0.3611, Val Loss: 1.9445, Val Acc: 0.3333
INFO:train:Epoch 2/100, Train Loss: 1.5745, Train Acc: 0.7222, Val Loss: 1.9035, Val Acc: 0.3333
INFO:train:Epoch 3/100, Train Loss: 1.5070, Train Acc: 0.8194, Val Loss: 1.8539, Val Acc: 0.0000
INFO:train:Epoch 4/100, Train Loss: 1.4527, Train Acc: 0.9375, Val Loss: 1.8243, Val Acc: 0.0000
INFO:train:Epoch 5/100, Train Loss: 1.4364, Train Acc: 0.9444, Val Loss: 1.7931, Val Acc: 0.0000
INFO:train:Epoch 6/100, Train Loss: 1.4189, Train Acc: 0.9722, Val Loss: 1.7567, Val Acc: 0.3333
INFO:train:Epoch 7/100, Train Loss: 1.4094, Train Acc: 1.0000, Val Loss: 1.7227, Val Acc: 0.3333
INFO:train:Epoch 8/100, Train Loss: 1.4003, Train Acc: 0.9931, Val Loss: 1.7102, Val Acc: 0.6667
INFO:train:Epoch 9/100, Train Loss: 1.3891, Train Acc: 1.0000, Val Loss: 1.7108, Val Acc: 0.6667
INFO:train:Epoch 10/100, Train Loss: 1.3865, Train Acc: 1.0000, Val Loss: 1.7228, Val Acc: 0.6667
INFO:train:Epoch 11/100, Train Loss: 1.3852, Train Acc: 1.0000, Val Loss: 1.7441, Val Acc: 0.3333
INFO:train:Epoch 12/100, Train Loss: 1.3791, Train Acc: 1.0000, Val Loss: 1.7791, Val Acc: 0.3333
INFO:train:Epoch 13/100, Train Loss: 1.3775, Train Acc: 1.0000, Val Loss: 1.7965, Val Acc: 0.0000
INFO:train:Epoch 14/100, Train Loss: 1.3738, Train Acc: 1.0000, Val Loss: 1.8042, Val Acc: 0.0000
INFO:train:Epoch 15/100, Train Loss: 1.3761, Train Acc: 1.0000, Val Loss: 1.7978, Val Acc: 0.3333
INFO:train:Epoch 16/100, Train Loss: 1.3738, Train Acc: 1.0000, Val Loss: 1.7836, Val Acc: 0.3333
INFO:train:Epoch 17/100, Train Loss: 1.3758, Train Acc: 1.0000, Val Loss: 1.7685, Val Acc: 0.3333
INFO:train:Epoch 18/100, Train Loss: 1.3722, Train Acc: 1.0000, Val Loss: 1.7687, Val Acc: 0.3333
INFO:train:Epoch 19/100, Train Loss: 1.3712, Train Acc: 1.0000, Val Loss: 1.7749, Val Acc: 0.3333
INFO:train:Epoch 20/100, Train Loss: 1.3707, Train Acc: 1.0000, Val Loss: 1.7784, Val Acc: 0.3333
INFO:train:Epoch 21/100, Train Loss: 1.3714, Train Acc: 1.0000, Val Loss: 1.7795, Val Acc: 0.3333
INFO:train:Epoch 22/100, Train Loss: 1.3718, Train Acc: 1.0000, Val Loss: 1.7790, Val Acc: 0.3333
INFO:train:Epoch 23/100, Train Loss: 1.3737, Train Acc: 1.0000, Val Loss: 1.7904, Val Acc: 0.3333
