INFO:ga:Generation 1: Best=0.2650, Avg=0.1693
INFO:ga:Generation 2: Best=0.2650, Avg=0.1865
INFO:ga:Generation 3: Best=0.2650, Avg=0.2031
INFO:ga:Generation 4: Best=0.2700, Avg=0.2165
INFO:ga:Generation 5: Best=0.2700, Avg=0.2286
INFO:ga:Generation 6: Best=0.2800, Avg=0.2379
INFO:ga:Generation 7: Best=0.2800, Avg=0.2467
INFO:ga:Generation 8: Best=0.2900, Avg=0.2550
INFO:ga:Generation 9: Best=0.3100, Avg=0.2620
INFO:ga:Generation 10: Best=0.3100, Avg=0.2666
INFO:ga:Generation 11: Best=0.3100, Avg=0.2712
INFO:ga:Generation 12: Best=0.3150, Avg=0.2769
INFO:ga:Generation 13: Best=0.3300, Avg=0.2817
INFO:ga:Generation 14: Best=0.3317, Avg=0.2880
INFO:ga:Generation 15: Best=0.3317, Avg=0.2932
INFO:ga:Generation 16: Best=0.3500, Avg=0.2983
INFO:ga:Generation 17: Best=0.3500, Avg=0.3030
INFO:ga:Generation 18: Best=0.3717, Avg=0.3086
INFO:ga:Generation 19: Best=0.3717, Avg=0.3138
INFO:ga:Generation 20: Best=0.3717, Avg=0.3180
INFO:ga:Generation 21: Best=0.3900, Avg=0.3249
INFO:ga:Generation 22: Best=0.3900, Avg=0.3314
INFO:ga:Generation 23: Best=0.3900, Avg=0.3393
INFO:ga:Generation 24: Best=0.3900, Avg=0.3453
INFO:ga:Generation 25: Best=0.4100, Avg=0.3513
INFO:ga:Generation 26: Best=0.4100, Avg=0.3566
INFO:ga:Generation 27: Best=0.4100, Avg=0.3606
INFO:ga:Generation 28: Best=0.4100, Avg=0.3637
INFO:ga:Generation 29: Best=0.4100, Avg=0.3698
INFO:ga:Generation 30: Best=0.4100, Avg=0.3752
INFO:ga:Generation 31: Best=0.4100, Avg=0.3811
INFO:ga:Generation 32: Best=0.4100, Avg=0.3835
INFO:ga:Generation 33: Best=0.4300, Avg=0.3865
INFO:ga:Generation 34: Best=0.4300, Avg=0.3905
INFO:ga:Generation 35: Best=0.4300, Avg=0.3922
INFO:ga:Generation 36: Best=0.4300, Avg=0.3956
INFO:ga:Generation 37: Best=0.4300, Avg=0.3990
INFO:ga:Generation 38: Best=0.4300, Avg=0.3998
INFO:ga:Generation 39: Best=0.4300, Avg=0.4022
INFO:ga:Generation 40: Best=0.4600, Avg=0.4038
INFO:ga:Generation 41: Best=0.4600, Avg=0.4061
INFO:ga:Generation 42: Best=0.4600, Avg=0.4069
INFO:ga:Generation 43: Best=0.4600, Avg=0.4099
INFO:ga:Generation 44: Best=0.4600, Avg=0.4149
INFO:ga:Generation 45: Best=0.4600, Avg=0.4172
INFO:ga:Generation 46: Best=0.4600, Avg=0.4224
INFO:ga:Generation 47: Best=0.4717, Avg=0.4279
INFO:ga:Generation 48: Best=0.4717, Avg=0.4323
INFO:ga:Generation 49: Best=0.4783, Avg=0.4389
INFO:ga:Generation 50: Best=0.4800, Avg=0.4433
INFO:ga:Generation 51: Best=0.4800, Avg=0.4494
INFO:ga:Generation 52: Best=0.4800, Avg=0.4548
INFO:ga:Generation 53: Best=0.4800, Avg=0.4582
INFO:ga:Generation 54: Best=0.4800, Avg=0.4641
INFO:ga:Generation 55: Best=0.4900, Avg=0.4681
INFO:ga:Generation 56: Best=0.5200, Avg=0.4716
INFO:ga:Generation 57: Best=0.5200, Avg=0.4769
