INFO:ga:Generation 1: Best=0.2900, Avg=0.1675
INFO:ga:Generation 2: Best=0.2900, Avg=0.1868
INFO:ga:Generation 3: Best=0.2900, Avg=0.2016
INFO:ga:Generation 4: Best=0.2900, Avg=0.2156
INFO:ga:Generation 5: Best=0.3100, Avg=0.2276
INFO:ga:Generation 6: Best=0.3100, Avg=0.2378
INFO:ga:Generation 7: Best=0.3100, Avg=0.2482
INFO:ga:Generation 8: Best=0.3200, Avg=0.2587
INFO:ga:Generation 9: Best=0.3200, Avg=0.2673
INFO:ga:Generation 10: Best=0.3400, Avg=0.2774
INFO:ga:Generation 11: Best=0.3400, Avg=0.2877
INFO:ga:Generation 12: Best=0.3400, Avg=0.2934
INFO:ga:Generation 13: Best=0.3417, Avg=0.2987
INFO:ga:Generation 14: Best=0.3767, Avg=0.3068
INFO:ga:Generation 15: Best=0.3767, Avg=0.3120
INFO:ga:Generation 16: Best=0.3767, Avg=0.3201
INFO:ga:Generation 17: Best=0.3767, Avg=0.3267
INFO:ga:Generation 18: Best=0.3767, Avg=0.3362
INFO:ga:Generation 19: Best=0.3800, Avg=0.3414
INFO:ga:Generation 20: Best=0.3800, Avg=0.3479
INFO:ga:Generation 21: Best=0.3900, Avg=0.3527
INFO:ga:Generation 22: Best=0.3983, Avg=0.3555
INFO:ga:Generation 23: Best=0.4000, Avg=0.3586
INFO:ga:Generation 24: Best=0.4000, Avg=0.3624
INFO:ga:Generation 25: Best=0.4000, Avg=0.3665
INFO:ga:Generation 26: Best=0.4000, Avg=0.3681
INFO:ga:Generation 27: Best=0.4000, Avg=0.3724
INFO:ga:Generation 28: Best=0.4000, Avg=0.3760
INFO:ga:Generation 29: Best=0.4067, Avg=0.3795
INFO:ga:Generation 30: Best=0.4100, Avg=0.3848
INFO:ga:Generation 31: Best=0.4200, Avg=0.3895
INFO:ga:Generation 32: Best=0.4300, Avg=0.3938
INFO:ga:Generation 33: Best=0.4300, Avg=0.3970
INFO:ga:Generation 34: Best=0.4300, Avg=0.4005
INFO:ga:Generation 35: Best=0.4300, Avg=0.4034
INFO:ga:Generation 36: Best=0.4300, Avg=0.4060
INFO:ga:Generation 37: Best=0.4300, Avg=0.4078
INFO:ga:Generation 38: Best=0.4383, Avg=0.4101
INFO:ga:Generation 39: Best=0.4383, Avg=0.4113
INFO:ga:Generation 40: Best=0.4383, Avg=0.4142
INFO:ga:Generation 41: Best=0.4383, Avg=0.4156
INFO:ga:Generation 42: Best=0.4383, Avg=0.4181
INFO:ga:Generation 43: Best=0.4383, Avg=0.4206
INFO:ga:Generation 44: Best=0.4400, Avg=0.4226
INFO:ga:Generation 45: Best=0.4400, Avg=0.4247
INFO:ga:Generation 46: Best=0.4400, Avg=0.4271
INFO:ga:Generation 47: Best=0.4400, Avg=0.4268
INFO:ga:Generation 48: Best=0.4400, Avg=0.4275
INFO:ga:Generation 49: Best=0.4400, Avg=0.4295
INFO:ga:Generation 50: Best=0.4400, Avg=0.4288
INFO:ga:Generation 51: Best=0.4400, Avg=0.4295
INFO:ga:Generation 52: Best=0.4500, Avg=0.4309
INFO:ga:Generation 53: Best=0.4500, Avg=0.4322
INFO:ga:Generation 54: Best=0.4500, Avg=0.4336
INFO:ga:Generation 55: Best=0.4600, Avg=0.4343
INFO:ga:Generation 56: Best=0.4600, Avg=0.4371
INFO:ga:Generation 57: Best=0.4600, Avg=0.4392
INFO:ga:Generation 58: Best=0.4600, Avg=0.4404
INFO:ga:Generation 59: Best=0.4600, Avg=0.4417
INFO:ga:Generation 60: Best=0.4600, Avg=0.4433
INFO:ga:Generation 61: Best=0.4600, Avg=0.4453
INFO:ga:Generation 62: Best=0.4600, Avg=0.4484
INFO:ga:Generation 63: Best=0.4600, Avg=0.4502
INFO:ga:Generation 64: Best=0.4600, Avg=0.4503
INFO:ga:Generation 65: Best=0.4600, Avg=0.4515
INFO:ga:Generation 66: Best=0.4600, Avg=0.4528
INFO:ga:Generation 67: Best=0.4600, Avg=0.4544
INFO:ga:Generation 68: Best=0.4600, Avg=0.4557
INFO:ga:Generation 69: Best=0.4600, Avg=0.4568
