INFO:ga:Generation 1: Best=0.2417, Avg=0.1690
INFO:ga:Generation 2: Best=0.2900, Avg=0.1848
INFO:ga:Generation 3: Best=0.2900, Avg=0.1993
INFO:ga:Generation 4: Best=0.3100, Avg=0.2166
INFO:ga:Generation 5: Best=0.3100, Avg=0.2292
INFO:ga:Generation 6: Best=0.3200, Avg=0.2407
INFO:ga:Generation 7: Best=0.3200, Avg=0.2516
INFO:ga:Generation 8: Best=0.3200, Avg=0.2613
INFO:ga:Generation 9: Best=0.3200, Avg=0.2691
INFO:ga:Generation 10: Best=0.3200, Avg=0.2747
INFO:ga:Generation 11: Best=0.3200, Avg=0.2813
INFO:ga:Generation 12: Best=0.3200, Avg=0.2862
INFO:ga:Generation 13: Best=0.3700, Avg=0.2945
INFO:ga:Generation 14: Best=0.3700, Avg=0.3002
INFO:ga:Generation 15: Best=0.3783, Avg=0.3058
INFO:ga:Generation 16: Best=0.3783, Avg=0.3131
INFO:ga:Generation 17: Best=0.3800, Avg=0.3218
INFO:ga:Generation 18: Best=0.3900, Avg=0.3317
INFO:ga:Generation 19: Best=0.4017, Avg=0.3422
INFO:ga:Generation 20: Best=0.4100, Avg=0.3530
INFO:ga:Generation 21: Best=0.4100, Avg=0.3643
INFO:ga:Generation 22: Best=0.4100, Avg=0.3743
INFO:ga:Generation 23: Best=0.4150, Avg=0.3808
INFO:ga:Generation 24: Best=0.4200, Avg=0.3883
INFO:ga:Generation 25: Best=0.4200, Avg=0.3927
INFO:ga:Generation 26: Best=0.4200, Avg=0.3969
INFO:ga:Generation 27: Best=0.4200, Avg=0.4021
INFO:ga:Generation 28: Best=0.4300, Avg=0.4062
INFO:ga:Generation 29: Best=0.4300, Avg=0.4081
INFO:ga:Generation 30: Best=0.4300, Avg=0.4105
INFO:ga:Generation 31: Best=0.4300, Avg=0.4127
INFO:ga:Generation 32: Best=0.4400, Avg=0.4140
INFO:ga:Generation 33: Best=0.4400, Avg=0.4167
INFO:ga:Generation 34: Best=0.4400, Avg=0.4175
INFO:ga:Generation 35: Best=0.4500, Avg=0.4195
INFO:ga:Generation 36: Best=0.4500, Avg=0.4222
INFO:ga:Generation 37: Best=0.4500, Avg=0.4245
INFO:ga:Generation 38: Best=0.4500, Avg=0.4284
INFO:ga:Generation 39: Best=0.4500, Avg=0.4327
INFO:ga:Generation 40: Best=0.4500, Avg=0.4364
INFO:ga:Generation 41: Best=0.4600, Avg=0.4407
INFO:ga:Generation 42: Best=0.4600, Avg=0.4430
INFO:ga:Generation 43: Best=0.4600, Avg=0.4459
INFO:ga:Generation 44: Best=0.4600, Avg=0.4479
INFO:ga:Generation 45: Best=0.4600, Avg=0.4507
INFO:ga:Generation 46: Best=0.4617, Avg=0.4525
INFO:ga:Generation 47: Best=0.4700, Avg=0.4554
INFO:ga:Generation 48: Best=0.4700, Avg=0.4587
INFO:ga:Generation 49: Best=0.4700, Avg=0.4598
INFO:ga:Generation 50: Best=0.4700, Avg=0.4607
INFO:ga:Generation 51: Best=0.4700, Avg=0.4625
INFO:ga:Generation 52: Best=0.4700, Avg=0.4649
INFO:ga:Generation 53: Best=0.4700, Avg=0.4672
INFO:ga:Generation 54: Best=0.4700, Avg=0.4683
INFO:ga:Generation 55: Best=0.4700, Avg=0.4688
INFO:ga:Generation 56: Best=0.4700, Avg=0.4683
INFO:ga:Generation 57: Best=0.4700, Avg=0.4691
INFO:ga:Generation 58: Best=0.4700, Avg=0.4687
INFO:ga:Generation 59: Best=0.4700, Avg=0.4689
INFO:ga:Generation 60: Best=0.4700, Avg=0.4691
INFO:ga:Generation 61: Best=0.4700, Avg=0.4691
INFO:ga:Generation 62: Best=0.4700, Avg=0.4693
INFO:ga:Generation 63: Best=0.4700, Avg=0.4691
INFO:ga:Generation 64: Best=0.4700, Avg=0.4691
INFO:ga:Generation 65: Best=0.4700, Avg=0.4683
INFO:ga:Generation 66: Best=0.4700, Avg=0.4690
INFO:ga:Generation 67: Best=0.4700, Avg=0.4691
INFO:ga:Generation 68: Best=0.4700, Avg=0.4688
INFO:ga:Generation 69: Best=0.4700, Avg=0.4689
INFO:ga:Generation 70: Best=0.4700, Avg=0.4689
INFO:ga:Generation 71: Best=0.4700, Avg=0.4693
INFO:ga:Generation 72: Best=0.4700, Avg=0.4692
INFO:ga:Generation 73: Best=0.4700, Avg=0.4693
INFO:ga:Generation 74: Best=0.4700, Avg=0.4693
INFO:ga:Generation 75: Best=0.4700, Avg=0.4685
INFO:ga:Generation 76: Best=0.4700, Avg=0.4688
INFO:ga:Generation 77: Best=0.4700, Avg=0.4690
INFO:ga:Generation 78: Best=0.4700, Avg=0.4690
INFO:ga:Generation 79: Best=0.4700, Avg=0.4689
INFO:ga:Generation 80: Best=0.4700, Avg=0.4691
INFO:ga:Generation 81: Best=0.4700, Avg=0.4692
INFO:ga:Generation 82: Best=0.4700, Avg=0.4691
INFO:ga:Generation 83: Best=0.4700, Avg=0.4693
INFO:ga:Generation 84: Best=0.4700, Avg=0.4691
INFO:ga:Generation 85: Best=0.4700, Avg=0.4691
INFO:ga:Generation 86: Best=0.4700, Avg=0.4690
INFO:ga:Generation 87: Best=0.4700, Avg=0.4683
INFO:ga:Generation 88: Best=0.4700, Avg=0.4688
INFO:ga:Generation 89: Best=0.4700, Avg=0.4692
INFO:ga:Generation 90: Best=0.4700, Avg=0.4693
INFO:ga:Generation 91: Best=0.4700, Avg=0.4684
INFO:ga:Generation 92: Best=0.4700, Avg=0.4696
INFO:ga:Generation 93: Best=0.4700, Avg=0.4693
INFO:ga:Generation 94: Best=0.4700, Avg=0.4690
INFO:ga:Generation 95: Best=0.4700, Avg=0.4689
INFO:ga:Generation 96: Best=0.4700, Avg=0.4690
INFO:ga:Generation 97: Best=0.4700, Avg=0.4692
INFO:ga:Generation 98: Best=0.4700, Avg=0.4687
INFO:ga:Generation 99: Best=0.4700, Avg=0.4694
INFO:ga:Generation 100: Best=0.4700, Avg=0.4693
INFO:ga:Best individual's training accuracy: 0.4700 test accuracy: 0.2692
