INFO:ga:Generation 1: Best=0.2500, Avg=0.1693
INFO:ga:Generation 2: Best=0.3000, Avg=0.1903
INFO:ga:Generation 3: Best=0.3000, Avg=0.2067
INFO:ga:Generation 4: Best=0.3000, Avg=0.2204
INFO:ga:Generation 5: Best=0.3183, Avg=0.2333
INFO:ga:Generation 6: Best=0.3183, Avg=0.2468
INFO:ga:Generation 7: Best=0.3200, Avg=0.2584
INFO:ga:Generation 8: Best=0.3500, Avg=0.2691
INFO:ga:Generation 9: Best=0.3500, Avg=0.2779
INFO:ga:Generation 10: Best=0.3500, Avg=0.2882
INFO:ga:Generation 11: Best=0.3600, Avg=0.2988
INFO:ga:Generation 12: Best=0.3700, Avg=0.3067
INFO:ga:Generation 13: Best=0.3700, Avg=0.3153
INFO:ga:Generation 14: Best=0.4000, Avg=0.3247
INFO:ga:Generation 15: Best=0.4000, Avg=0.3321
INFO:ga:Generation 16: Best=0.4000, Avg=0.3411
INFO:ga:Generation 17: Best=0.4000, Avg=0.3480
INFO:ga:Generation 18: Best=0.4100, Avg=0.3536
INFO:ga:Generation 19: Best=0.4100, Avg=0.3592
INFO:ga:Generation 20: Best=0.4100, Avg=0.3658
INFO:ga:Generation 21: Best=0.4100, Avg=0.3717
INFO:ga:Generation 22: Best=0.4200, Avg=0.3770
INFO:ga:Generation 23: Best=0.4200, Avg=0.3826
INFO:ga:Generation 24: Best=0.4200, Avg=0.3875
INFO:ga:Generation 25: Best=0.4300, Avg=0.3931
INFO:ga:Generation 26: Best=0.4300, Avg=0.3971
INFO:ga:Generation 27: Best=0.4400, Avg=0.4004
INFO:ga:Generation 28: Best=0.4400, Avg=0.4041
INFO:ga:Generation 29: Best=0.4400, Avg=0.4070
INFO:ga:Generation 30: Best=0.4400, Avg=0.4120
INFO:ga:Generation 31: Best=0.4400, Avg=0.4151
INFO:ga:Generation 32: Best=0.4400, Avg=0.4188
INFO:ga:Generation 33: Best=0.4400, Avg=0.4222
INFO:ga:Generation 34: Best=0.4400, Avg=0.4241
INFO:ga:Generation 35: Best=0.4400, Avg=0.4259
INFO:ga:Generation 36: Best=0.4483, Avg=0.4273
INFO:ga:Generation 37: Best=0.4483, Avg=0.4288
INFO:ga:Generation 38: Best=0.4500, Avg=0.4309
INFO:ga:Generation 39: Best=0.4500, Avg=0.4333
INFO:ga:Generation 40: Best=0.4500, Avg=0.4345
INFO:ga:Generation 41: Best=0.4533, Avg=0.4372
INFO:ga:Generation 42: Best=0.4600, Avg=0.4387
INFO:ga:Generation 43: Best=0.4600, Avg=0.4405
INFO:ga:Generation 44: Best=0.4600, Avg=0.4432
INFO:ga:Generation 45: Best=0.4600, Avg=0.4463
INFO:ga:Generation 46: Best=0.4700, Avg=0.4477
INFO:ga:Generation 47: Best=0.4700, Avg=0.4494
INFO:ga:Generation 48: Best=0.4700, Avg=0.4519
INFO:ga:Generation 49: Best=0.4700, Avg=0.4547
INFO:ga:Generation 50: Best=0.4700, Avg=0.4561
INFO:ga:Generation 51: Best=0.4700, Avg=0.4591
INFO:ga:Generation 52: Best=0.4700, Avg=0.4619
INFO:ga:Generation 53: Best=0.4700, Avg=0.4646
INFO:ga:Generation 54: Best=0.4700, Avg=0.4671
INFO:ga:Generation 55: Best=0.4700, Avg=0.4686
INFO:ga:Generation 56: Best=0.4700, Avg=0.4695
INFO:ga:Generation 57: Best=0.4700, Avg=0.4694
INFO:ga:Generation 58: Best=0.4700, Avg=0.4696
INFO:ga:Generation 59: Best=0.4700, Avg=0.4694
INFO:ga:Generation 60: Best=0.4700, Avg=0.4693
INFO:ga:Generation 61: Best=0.4700, Avg=0.4693
INFO:ga:Generation 62: Best=0.4700, Avg=0.4695
INFO:ga:Generation 63: Best=0.4700, Avg=0.4696
INFO:ga:Generation 64: Best=0.4700, Avg=0.4694
INFO:ga:Generation 65: Best=0.4700, Avg=0.4691
INFO:ga:Generation 66: Best=0.4700, Avg=0.4693
INFO:ga:Generation 67: Best=0.4700, Avg=0.4695
INFO:ga:Generation 68: Best=0.4700, Avg=0.4693
INFO:ga:Generation 69: Best=0.4700, Avg=0.4691
INFO:ga:Generation 70: Best=0.4700, Avg=0.4691
INFO:ga:Generation 71: Best=0.4700, Avg=0.4694
INFO:ga:Generation 72: Best=0.4700, Avg=0.4697
INFO:ga:Generation 73: Best=0.4700, Avg=0.4690
INFO:ga:Generation 74: Best=0.4700, Avg=0.4694
INFO:ga:Generation 75: Best=0.4700, Avg=0.4691
INFO:ga:Generation 76: Best=0.4700, Avg=0.4689
INFO:ga:Generation 77: Best=0.4700, Avg=0.4691
INFO:ga:Generation 78: Best=0.4700, Avg=0.4696
INFO:ga:Generation 79: Best=0.4700, Avg=0.4694
INFO:ga:Generation 80: Best=0.4700, Avg=0.4697
INFO:ga:Generation 81: Best=0.4700, Avg=0.4699
INFO:ga:Generation 82: Best=0.4700, Avg=0.4696
INFO:ga:Generation 83: Best=0.4700, Avg=0.4693
INFO:ga:Generation 84: Best=0.4700, Avg=0.4693
INFO:ga:Generation 85: Best=0.4700, Avg=0.4692
INFO:ga:Generation 86: Best=0.4700, Avg=0.4693
INFO:ga:Generation 87: Best=0.4700, Avg=0.4695
INFO:ga:Generation 88: Best=0.4800, Avg=0.4696
INFO:ga:Generation 89: Best=0.4800, Avg=0.4694
INFO:ga:Generation 90: Best=0.4800, Avg=0.4695
INFO:ga:Generation 91: Best=0.4800, Avg=0.4697
INFO:ga:Generation 92: Best=0.4800, Avg=0.4697
INFO:ga:Generation 93: Best=0.4800, Avg=0.4697
INFO:ga:Generation 94: Best=0.4800, Avg=0.4701
INFO:ga:Generation 95: Best=0.4800, Avg=0.4707
INFO:ga:Generation 96: Best=0.4800, Avg=0.4705
INFO:ga:Generation 97: Best=0.4800, Avg=0.4712
INFO:ga:Generation 98: Best=0.4800, Avg=0.4717
INFO:ga:Generation 99: Best=0.4800, Avg=0.4735
INFO:ga:Generation 100: Best=0.4800, Avg=0.4749
INFO:ga:Best individual's training accuracy: 0.4800 test accuracy: 0.2692
