INFO:ga:Generation 1: Best=0.2600, Avg=0.1663
INFO:ga:Generation 2: Best=0.2600, Avg=0.1847
INFO:ga:Generation 3: Best=0.2883, Avg=0.2012
INFO:ga:Generation 4: Best=0.2883, Avg=0.2181
INFO:ga:Generation 5: Best=0.2900, Avg=0.2301
INFO:ga:Generation 6: Best=0.3200, Avg=0.2423
INFO:ga:Generation 7: Best=0.3300, Avg=0.2504
INFO:ga:Generation 8: Best=0.3300, Avg=0.2598
INFO:ga:Generation 9: Best=0.3300, Avg=0.2678
INFO:ga:Generation 10: Best=0.3300, Avg=0.2744
INFO:ga:Generation 11: Best=0.3400, Avg=0.2821
INFO:ga:Generation 12: Best=0.3400, Avg=0.2888
INFO:ga:Generation 13: Best=0.3400, Avg=0.2913
INFO:ga:Generation 14: Best=0.3400, Avg=0.2998
INFO:ga:Generation 15: Best=0.3400, Avg=0.3060
INFO:ga:Generation 16: Best=0.3500, Avg=0.3121
INFO:ga:Generation 17: Best=0.3500, Avg=0.3161
INFO:ga:Generation 18: Best=0.3500, Avg=0.3208
INFO:ga:Generation 19: Best=0.3600, Avg=0.3251
INFO:ga:Generation 20: Best=0.3800, Avg=0.3287
INFO:ga:Generation 21: Best=0.3800, Avg=0.3319
INFO:ga:Generation 22: Best=0.3800, Avg=0.3341
INFO:ga:Generation 23: Best=0.3800, Avg=0.3372
INFO:ga:Generation 24: Best=0.3900, Avg=0.3426
INFO:ga:Generation 25: Best=0.3900, Avg=0.3504
INFO:ga:Generation 26: Best=0.3900, Avg=0.3581
INFO:ga:Generation 27: Best=0.3950, Avg=0.3655
INFO:ga:Generation 28: Best=0.3950, Avg=0.3714
INFO:ga:Generation 29: Best=0.3983, Avg=0.3747
INFO:ga:Generation 30: Best=0.4000, Avg=0.3780
INFO:ga:Generation 31: Best=0.4000, Avg=0.3805
INFO:ga:Generation 32: Best=0.4000, Avg=0.3826
INFO:ga:Generation 33: Best=0.4100, Avg=0.3841
INFO:ga:Generation 34: Best=0.4100, Avg=0.3854
INFO:ga:Generation 35: Best=0.4100, Avg=0.3873
INFO:ga:Generation 36: Best=0.4100, Avg=0.3898
INFO:ga:Generation 37: Best=0.4100, Avg=0.3905
INFO:ga:Generation 38: Best=0.4100, Avg=0.3916
INFO:ga:Generation 39: Best=0.4100, Avg=0.3926
INFO:ga:Generation 40: Best=0.4100, Avg=0.3966
INFO:ga:Generation 41: Best=0.4100, Avg=0.3978
INFO:ga:Generation 42: Best=0.4100, Avg=0.3981
INFO:ga:Generation 43: Best=0.4100, Avg=0.4001
INFO:ga:Generation 44: Best=0.4200, Avg=0.4017
INFO:ga:Generation 45: Best=0.4200, Avg=0.4031
INFO:ga:Generation 46: Best=0.4200, Avg=0.4051
INFO:ga:Generation 47: Best=0.4200, Avg=0.4062
INFO:ga:Generation 48: Best=0.4200, Avg=0.4067
INFO:ga:Generation 49: Best=0.4200, Avg=0.4072
INFO:ga:Generation 50: Best=0.4200, Avg=0.4081
INFO:ga:Generation 51: Best=0.4200, Avg=0.4085
INFO:ga:Generation 52: Best=0.4200, Avg=0.4086
INFO:ga:Generation 53: Best=0.4200, Avg=0.4087
INFO:ga:Generation 54: Best=0.4200, Avg=0.4093
INFO:ga:Generation 55: Best=0.4200, Avg=0.4094
INFO:ga:Generation 56: Best=0.4200, Avg=0.4095
INFO:ga:Generation 57: Best=0.4200, Avg=0.4100
INFO:ga:Generation 58: Best=0.4200, Avg=0.4097
INFO:ga:Generation 59: Best=0.4200, Avg=0.4104
INFO:ga:Generation 60: Best=0.4200, Avg=0.4104
INFO:ga:Generation 61: Best=0.4200, Avg=0.4127
INFO:ga:Generation 62: Best=0.4200, Avg=0.4133
INFO:ga:Generation 63: Best=0.4200, Avg=0.4147
INFO:ga:Generation 64: Best=0.4200, Avg=0.4158
INFO:ga:Generation 65: Best=0.4200, Avg=0.4184
INFO:ga:Generation 66: Best=0.4200, Avg=0.4193
INFO:ga:Generation 67: Best=0.4200, Avg=0.4193
INFO:ga:Generation 68: Best=0.4200, Avg=0.4191
INFO:ga:Generation 69: Best=0.4200, Avg=0.4196
INFO:ga:Generation 70: Best=0.4200, Avg=0.4196
INFO:ga:Generation 71: Best=0.4200, Avg=0.4196
INFO:ga:Generation 72: Best=0.4200, Avg=0.4192
INFO:ga:Generation 73: Best=0.4200, Avg=0.4193
INFO:ga:Generation 74: Best=0.4200, Avg=0.4196
INFO:ga:Generation 75: Best=0.4200, Avg=0.4195
INFO:ga:Generation 76: Best=0.4300, Avg=0.4193
INFO:ga:Generation 77: Best=0.4300, Avg=0.4196
INFO:ga:Generation 78: Best=0.4300, Avg=0.4197
INFO:ga:Generation 79: Best=0.4300, Avg=0.4194
INFO:ga:Generation 80: Best=0.4300, Avg=0.4194
INFO:ga:Generation 81: Best=0.4300, Avg=0.4202
INFO:ga:Generation 82: Best=0.4300, Avg=0.4206
INFO:ga:Generation 83: Best=0.4300, Avg=0.4198
INFO:ga:Generation 84: Best=0.4300, Avg=0.4209
INFO:ga:Generation 85: Best=0.4300, Avg=0.4214
INFO:ga:Generation 86: Best=0.4300, Avg=0.4229
INFO:ga:Generation 87: Best=0.4300, Avg=0.4247
INFO:ga:Generation 88: Best=0.4300, Avg=0.4265
INFO:ga:Generation 89: Best=0.4300, Avg=0.4283
INFO:ga:Generation 90: Best=0.4300, Avg=0.4295
INFO:ga:Generation 91: Best=0.4300, Avg=0.4291
INFO:ga:Generation 92: Best=0.4300, Avg=0.4295
INFO:ga:Generation 93: Best=0.4300, Avg=0.4293
INFO:ga:Generation 94: Best=0.4300, Avg=0.4294
INFO:ga:Generation 95: Best=0.4300, Avg=0.4291
INFO:ga:Generation 96: Best=0.4300, Avg=0.4293
INFO:ga:Generation 97: Best=0.4300, Avg=0.4296
INFO:ga:Generation 98: Best=0.4300, Avg=0.4295
INFO:ga:Generation 99: Best=0.4300, Avg=0.4294
INFO:ga:Generation 100: Best=0.4300, Avg=0.4292
INFO:ga:Best individual's training accuracy: 0.4300 test accuracy: 0.2308
