INFO:ga:Generation 1: Best=0.2700, Avg=0.1684
INFO:ga:Generation 2: Best=0.2800, Avg=0.1837
INFO:ga:Generation 3: Best=0.2800, Avg=0.2017
INFO:ga:Generation 4: Best=0.2800, Avg=0.2155
INFO:ga:Generation 5: Best=0.3000, Avg=0.2276
INFO:ga:Generation 6: Best=0.3000, Avg=0.2386
INFO:ga:Generation 7: Best=0.3300, Avg=0.2487
INFO:ga:Generation 8: Best=0.3300, Avg=0.2587
INFO:ga:Generation 9: Best=0.3300, Avg=0.2689
INFO:ga:Generation 10: Best=0.3400, Avg=0.2790
INFO:ga:Generation 11: Best=0.3500, Avg=0.2882
INFO:ga:Generation 12: Best=0.3500, Avg=0.2990
INFO:ga:Generation 13: Best=0.3600, Avg=0.3098
INFO:ga:Generation 14: Best=0.3700, Avg=0.3204
INFO:ga:Generation 15: Best=0.3800, Avg=0.3264
INFO:ga:Generation 16: Best=0.3800, Avg=0.3323
INFO:ga:Generation 17: Best=0.3800, Avg=0.3377
INFO:ga:Generation 18: Best=0.3800, Avg=0.3426
INFO:ga:Generation 19: Best=0.4200, Avg=0.3477
INFO:ga:Generation 20: Best=0.4200, Avg=0.3517
INFO:ga:Generation 21: Best=0.4200, Avg=0.3551
INFO:ga:Generation 22: Best=0.4200, Avg=0.3626
INFO:ga:Generation 23: Best=0.4200, Avg=0.3701
INFO:ga:Generation 24: Best=0.4200, Avg=0.3798
INFO:ga:Generation 25: Best=0.4200, Avg=0.3884
INFO:ga:Generation 26: Best=0.4200, Avg=0.3945
INFO:ga:Generation 27: Best=0.4300, Avg=0.4010
INFO:ga:Generation 28: Best=0.4550, Avg=0.4065
INFO:ga:Generation 29: Best=0.4550, Avg=0.4099
INFO:ga:Generation 30: Best=0.4550, Avg=0.4155
INFO:ga:Generation 31: Best=0.4550, Avg=0.4189
INFO:ga:Generation 32: Best=0.4550, Avg=0.4216
INFO:ga:Generation 33: Best=0.4600, Avg=0.4263
INFO:ga:Generation 34: Best=0.4600, Avg=0.4287
INFO:ga:Generation 35: Best=0.4600, Avg=0.4324
INFO:ga:Generation 36: Best=0.4600, Avg=0.4392
INFO:ga:Generation 37: Best=0.4600, Avg=0.4434
INFO:ga:Generation 38: Best=0.4617, Avg=0.4478
INFO:ga:Generation 39: Best=0.4617, Avg=0.4519
INFO:ga:Generation 40: Best=0.4700, Avg=0.4546
INFO:ga:Generation 41: Best=0.4700, Avg=0.4554
INFO:ga:Generation 42: Best=0.4700, Avg=0.4558
INFO:ga:Generation 43: Best=0.4700, Avg=0.4563
INFO:ga:Generation 44: Best=0.4700, Avg=0.4570
INFO:ga:Generation 45: Best=0.4700, Avg=0.4582
INFO:ga:Generation 46: Best=0.4800, Avg=0.4598
INFO:ga:Generation 47: Best=0.4800, Avg=0.4601
INFO:ga:Generation 48: Best=0.4900, Avg=0.4613
INFO:ga:Generation 49: Best=0.4900, Avg=0.4642
INFO:ga:Generation 50: Best=0.4900, Avg=0.4672
INFO:ga:Generation 51: Best=0.5000, Avg=0.4703
INFO:ga:Generation 52: Best=0.5000, Avg=0.4716
INFO:ga:Generation 53: Best=0.5000, Avg=0.4737
INFO:ga:Generation 54: Best=0.5000, Avg=0.4749
INFO:ga:Generation 55: Best=0.5000, Avg=0.4787
INFO:ga:Generation 56: Best=0.5000, Avg=0.4820
