INFO:ga:Generation 1: Best=0.2400, Avg=0.1651
INFO:ga:Generation 2: Best=0.2700, Avg=0.1805
INFO:ga:Generation 3: Best=0.2700, Avg=0.1937
INFO:ga:Generation 4: Best=0.2700, Avg=0.2068
INFO:ga:Generation 5: Best=0.2800, Avg=0.2181
INFO:ga:Generation 6: Best=0.2900, Avg=0.2285
INFO:ga:Generation 7: Best=0.3100, Avg=0.2394
INFO:ga:Generation 8: Best=0.3100, Avg=0.2507
INFO:ga:Generation 9: Best=0.3200, Avg=0.2622
INFO:ga:Generation 10: Best=0.3200, Avg=0.2724
INFO:ga:Generation 11: Best=0.3300, Avg=0.2812
INFO:ga:Generation 12: Best=0.3400, Avg=0.2900
INFO:ga:Generation 13: Best=0.3500, Avg=0.2977
INFO:ga:Generation 14: Best=0.3500, Avg=0.3051
INFO:ga:Generation 15: Best=0.3600, Avg=0.3106
INFO:ga:Generation 16: Best=0.3600, Avg=0.3170
INFO:ga:Generation 17: Best=0.3600, Avg=0.3236
INFO:ga:Generation 18: Best=0.3667, Avg=0.3293
INFO:ga:Generation 19: Best=0.3800, Avg=0.3337
INFO:ga:Generation 20: Best=0.3800, Avg=0.3371
INFO:ga:Generation 21: Best=0.3883, Avg=0.3399
INFO:ga:Generation 22: Best=0.3900, Avg=0.3447
INFO:ga:Generation 23: Best=0.4100, Avg=0.3494
INFO:ga:Generation 24: Best=0.4100, Avg=0.3527
INFO:ga:Generation 25: Best=0.4100, Avg=0.3558
INFO:ga:Generation 26: Best=0.4100, Avg=0.3599
INFO:ga:Generation 27: Best=0.4100, Avg=0.3649
INFO:ga:Generation 28: Best=0.4100, Avg=0.3697
INFO:ga:Generation 29: Best=0.4200, Avg=0.3731
INFO:ga:Generation 30: Best=0.4200, Avg=0.3806
INFO:ga:Generation 31: Best=0.4200, Avg=0.3861
INFO:ga:Generation 32: Best=0.4200, Avg=0.3929
INFO:ga:Generation 33: Best=0.4300, Avg=0.3988
INFO:ga:Generation 34: Best=0.4300, Avg=0.4044
INFO:ga:Generation 35: Best=0.4300, Avg=0.4099
INFO:ga:Generation 36: Best=0.4300, Avg=0.4134
INFO:ga:Generation 37: Best=0.4300, Avg=0.4169
INFO:ga:Generation 38: Best=0.4300, Avg=0.4186
INFO:ga:Generation 39: Best=0.4300, Avg=0.4199
INFO:ga:Generation 40: Best=0.4300, Avg=0.4215
INFO:ga:Generation 41: Best=0.4300, Avg=0.4224
INFO:ga:Generation 42: Best=0.4300, Avg=0.4247
INFO:ga:Generation 43: Best=0.4400, Avg=0.4264
INFO:ga:Generation 44: Best=0.4400, Avg=0.4271
INFO:ga:Generation 45: Best=0.4400, Avg=0.4277
INFO:ga:Generation 46: Best=0.4400, Avg=0.4281
INFO:ga:Generation 47: Best=0.4400, Avg=0.4286
INFO:ga:Generation 48: Best=0.4400, Avg=0.4290
INFO:ga:Generation 49: Best=0.4400, Avg=0.4294
INFO:ga:Generation 50: Best=0.4400, Avg=0.4296
INFO:ga:Generation 51: Best=0.4400, Avg=0.4301
INFO:ga:Generation 52: Best=0.4400, Avg=0.4316
INFO:ga:Generation 53: Best=0.4400, Avg=0.4326
INFO:ga:Generation 54: Best=0.4400, Avg=0.4340
INFO:ga:Generation 55: Best=0.4400, Avg=0.4364
INFO:ga:Generation 56: Best=0.4400, Avg=0.4374
INFO:ga:Generation 57: Best=0.4400, Avg=0.4387
INFO:ga:Generation 58: Best=0.4400, Avg=0.4388
INFO:ga:Generation 59: Best=0.4400, Avg=0.4391
INFO:ga:Generation 60: Best=0.4400, Avg=0.4391
INFO:ga:Generation 61: Best=0.4400, Avg=0.4390
INFO:ga:Generation 62: Best=0.4400, Avg=0.4394
INFO:ga:Generation 63: Best=0.4400, Avg=0.4392
INFO:ga:Generation 64: Best=0.4400, Avg=0.4396
INFO:ga:Generation 65: Best=0.4400, Avg=0.4398
INFO:ga:Generation 66: Best=0.4400, Avg=0.4394
INFO:ga:Generation 67: Best=0.4400, Avg=0.4391
INFO:ga:Generation 68: Best=0.4400, Avg=0.4391
INFO:ga:Generation 69: Best=0.4400, Avg=0.4397
INFO:ga:Generation 70: Best=0.4400, Avg=0.4392
INFO:ga:Generation 71: Best=0.4483, Avg=0.4397
INFO:ga:Generation 72: Best=0.4483, Avg=0.4394
INFO:ga:Generation 73: Best=0.4483, Avg=0.4394
INFO:ga:Generation 74: Best=0.4483, Avg=0.4399
INFO:ga:Generation 75: Best=0.4483, Avg=0.4395
INFO:ga:Generation 76: Best=0.4483, Avg=0.4393
INFO:ga:Generation 77: Best=0.4483, Avg=0.4397
INFO:ga:Generation 78: Best=0.4483, Avg=0.4399
INFO:ga:Generation 79: Best=0.4500, Avg=0.4409
INFO:ga:Generation 80: Best=0.4500, Avg=0.4412
INFO:ga:Generation 81: Best=0.4500, Avg=0.4414
INFO:ga:Generation 82: Best=0.4500, Avg=0.4434
INFO:ga:Generation 83: Best=0.4500, Avg=0.4449
INFO:ga:Generation 84: Best=0.4500, Avg=0.4471
INFO:ga:Generation 85: Best=0.4500, Avg=0.4482
INFO:ga:Generation 86: Best=0.4500, Avg=0.4495
INFO:ga:Generation 87: Best=0.4500, Avg=0.4495
INFO:ga:Generation 88: Best=0.4500, Avg=0.4493
INFO:ga:Generation 89: Best=0.4500, Avg=0.4494
INFO:ga:Generation 90: Best=0.4500, Avg=0.4494
INFO:ga:Generation 91: Best=0.4500, Avg=0.4492
INFO:ga:Generation 92: Best=0.4500, Avg=0.4495
INFO:ga:Generation 93: Best=0.4500, Avg=0.4496
INFO:ga:Generation 94: Best=0.4500, Avg=0.4493
INFO:ga:Generation 95: Best=0.4500, Avg=0.4495
INFO:ga:Generation 96: Best=0.4500, Avg=0.4497
INFO:ga:Generation 97: Best=0.4500, Avg=0.4497
INFO:ga:Generation 98: Best=0.4500, Avg=0.4497
INFO:ga:Generation 99: Best=0.4500, Avg=0.4498
INFO:ga:Generation 100: Best=0.4500, Avg=0.4496
INFO:ga:Best individual's training accuracy: 0.4500 test accuracy: 0.1923
