INFO:ga:Generation 1: Best=0.8256, Avg=0.5695
INFO:ga:Generation 2: Best=0.8837, Avg=0.6159
INFO:ga:Generation 3: Best=0.8837, Avg=0.6625
INFO:ga:Generation 4: Best=0.8837, Avg=0.7173
INFO:ga:Generation 5: Best=0.9186, Avg=0.7687
INFO:ga:Generation 6: Best=0.9186, Avg=0.8148
INFO:ga:Generation 7: Best=0.9186, Avg=0.8408
INFO:ga:Generation 8: Best=0.9302, Avg=0.8619
INFO:ga:Generation 9: Best=0.9419, Avg=0.8801
INFO:ga:Generation 10: Best=0.9554, Avg=0.8951
INFO:ga:Generation 11: Best=0.9651, Avg=0.9068
INFO:ga:Generation 12: Best=0.9651, Avg=0.9145
INFO:ga:Generation 13: Best=0.9651, Avg=0.9230
INFO:ga:Generation 14: Best=0.9651, Avg=0.9310
INFO:ga:Generation 15: Best=0.9651, Avg=0.9380
INFO:ga:Generation 16: Best=0.9651, Avg=0.9434
INFO:ga:Generation 17: Best=0.9767, Avg=0.9478
INFO:ga:Generation 18: Best=0.9767, Avg=0.9526
INFO:ga:Generation 19: Best=0.9884, Avg=0.9562
INFO:ga:Generation 20: Best=0.9884, Avg=0.9596
INFO:ga:Generation 21: Best=0.9884, Avg=0.9642
INFO:ga:Generation 22: Best=0.9884, Avg=0.9678
INFO:ga:Generation 23: Best=0.9884, Avg=0.9705
INFO:ga:Generation 24: Best=0.9884, Avg=0.9723
INFO:ga:Generation 25: Best=0.9884, Avg=0.9741
INFO:ga:Generation 26: Best=0.9884, Avg=0.9766
INFO:ga:Generation 27: Best=0.9884, Avg=0.9790
INFO:ga:Generation 28: Best=0.9884, Avg=0.9789
INFO:ga:Generation 29: Best=0.9884, Avg=0.9802
INFO:ga:Generation 30: Best=0.9884, Avg=0.9809
INFO:ga:Generation 31: Best=0.9884, Avg=0.9821
INFO:ga:Generation 32: Best=0.9884, Avg=0.9833
INFO:ga:Generation 33: Best=0.9884, Avg=0.9825
INFO:ga:Generation 34: Best=0.9884, Avg=0.9834
INFO:ga:Generation 35: Best=0.9884, Avg=0.9835
INFO:ga:Generation 36: Best=0.9884, Avg=0.9852
INFO:ga:Generation 37: Best=0.9884, Avg=0.9852
INFO:ga:Generation 38: Best=0.9884, Avg=0.9851
INFO:ga:Generation 39: Best=0.9884, Avg=0.9844
INFO:ga:Generation 40: Best=0.9884, Avg=0.9848
INFO:ga:Generation 41: Best=0.9884, Avg=0.9865
INFO:ga:Generation 42: Best=0.9884, Avg=0.9870
INFO:ga:Generation 43: Best=0.9884, Avg=0.9875
INFO:ga:Generation 44: Best=0.9884, Avg=0.9878
INFO:ga:Generation 45: Best=0.9884, Avg=0.9880
INFO:ga:Generation 46: Best=0.9884, Avg=0.9878
INFO:ga:Generation 47: Best=1.0000, Avg=0.9876
INFO:ga:Generation 48: Best=1.0000, Avg=0.9878
INFO:ga:Generation 49: Best=1.0000, Avg=0.9880
INFO:ga:Generation 50: Best=1.0000, Avg=0.9881
INFO:ga:Generation 51: Best=1.0000, Avg=0.9882
INFO:ga:Generation 52: Best=1.0000, Avg=0.9880
INFO:ga:Generation 53: Best=1.0000, Avg=0.9879
INFO:ga:Generation 54: Best=1.0000, Avg=0.9887
INFO:ga:Generation 55: Best=1.0000, Avg=0.9893
INFO:ga:Generation 56: Best=1.0000, Avg=0.9896
INFO:ga:Generation 57: Best=1.0000, Avg=0.9904
INFO:ga:Generation 58: Best=1.0000, Avg=0.9923
INFO:ga:Generation 59: Best=1.0000, Avg=0.9942
INFO:ga:Generation 60: Best=1.0000, Avg=0.9959
INFO:ga:Generation 61: Best=1.0000, Avg=0.9985
INFO:ga:Generation 62: Best=1.0000, Avg=0.9994
INFO:ga:Generation 63: Best=1.0000, Avg=0.9997
INFO:ga:Generation 64: Best=1.0000, Avg=0.9993
INFO:ga:Generation 65: Best=1.0000, Avg=0.9996
INFO:ga:Generation 66: Best=1.0000, Avg=0.9996
INFO:ga:Generation 67: Best=1.0000, Avg=0.9997
INFO:ga:Generation 68: Best=1.0000, Avg=0.9996
INFO:ga:Generation 69: Best=1.0000, Avg=0.9995
INFO:ga:Generation 70: Best=1.0000, Avg=0.9996
INFO:ga:Generation 71: Best=1.0000, Avg=0.9997
INFO:ga:Generation 72: Best=1.0000, Avg=0.9995
INFO:ga:Generation 73: Best=1.0000, Avg=0.9996
INFO:ga:Generation 74: Best=1.0000, Avg=0.9998
INFO:ga:Generation 75: Best=1.0000, Avg=0.9994
INFO:ga:Generation 76: Best=1.0000, Avg=0.9996
INFO:ga:Generation 77: Best=1.0000, Avg=0.9996
INFO:ga:Generation 78: Best=1.0000, Avg=0.9996
INFO:ga:Generation 79: Best=1.0000, Avg=0.9998
INFO:ga:Generation 80: Best=1.0000, Avg=0.9995
INFO:ga:Generation 81: Best=1.0000, Avg=0.9996
INFO:ga:Generation 82: Best=1.0000, Avg=0.9997
INFO:ga:Generation 83: Best=1.0000, Avg=0.9996
INFO:ga:Generation 84: Best=1.0000, Avg=0.9998
INFO:ga:Generation 85: Best=1.0000, Avg=0.9996
INFO:ga:Generation 86: Best=1.0000, Avg=0.9996
INFO:ga:Generation 87: Best=1.0000, Avg=0.9996
INFO:ga:Generation 88: Best=1.0000, Avg=0.9998
INFO:ga:Generation 89: Best=1.0000, Avg=0.9997
INFO:ga:Generation 90: Best=1.0000, Avg=0.9996
INFO:ga:Generation 91: Best=1.0000, Avg=0.9996
INFO:ga:Generation 92: Best=1.0000, Avg=0.9997
INFO:ga:Generation 93: Best=1.0000, Avg=0.9997
INFO:ga:Generation 94: Best=1.0000, Avg=0.9996
INFO:ga:Generation 95: Best=1.0000, Avg=0.9994
INFO:ga:Generation 96: Best=1.0000, Avg=0.9998
INFO:ga:Generation 97: Best=1.0000, Avg=0.9995
INFO:ga:Generation 98: Best=1.0000, Avg=0.9996
INFO:ga:Generation 99: Best=1.0000, Avg=0.9995
INFO:ga:Generation 100: Best=1.0000, Avg=0.9999
INFO:ga:Best individual's training accuracy: 1.0000 test accuracy: 0.8636
