INFO:__main__:Reading the dataset: fish species
INFO:__main__:Pre-training the network: Masked Spectra Modelling
INFO:pre_training:Epoch [1/100], Loss: 0.3986, Val: 0.0217
INFO:pre_training:Epoch [2/100], Loss: 0.3621, Val: 0.0206
INFO:pre_training:Epoch [3/100], Loss: 0.3374, Val: 0.0204
INFO:pre_training:Epoch [4/100], Loss: 0.3255, Val: 0.0194
INFO:pre_training:Epoch [5/100], Loss: 0.3104, Val: 0.0187
INFO:pre_training:Epoch [6/100], Loss: 0.2964, Val: 0.0185
INFO:pre_training:Epoch [7/100], Loss: 0.2895, Val: 0.0173
INFO:pre_training:Epoch [8/100], Loss: 0.2808, Val: 0.0171
INFO:pre_training:Epoch [9/100], Loss: 0.2735, Val: 0.0170
INFO:pre_training:Epoch [10/100], Loss: 0.2626, Val: 0.0166
INFO:pre_training:Epoch [11/100], Loss: 0.2570, Val: 0.0165
INFO:pre_training:Epoch [12/100], Loss: 0.2503, Val: 0.0164
INFO:pre_training:Epoch [13/100], Loss: 0.2442, Val: 0.0160
INFO:pre_training:Epoch [14/100], Loss: 0.2396, Val: 0.0151
INFO:pre_training:Epoch [15/100], Loss: 0.2321, Val: 0.0154
INFO:pre_training:Epoch [16/100], Loss: 0.2291, Val: 0.0150
INFO:pre_training:Epoch [17/100], Loss: 0.2250, Val: 0.0149
INFO:pre_training:Epoch [18/100], Loss: 0.2212, Val: 0.0146
INFO:pre_training:Epoch [19/100], Loss: 0.2140, Val: 0.0145
INFO:pre_training:Epoch [20/100], Loss: 0.2124, Val: 0.0147
INFO:pre_training:Epoch [21/100], Loss: 0.2084, Val: 0.0147
INFO:pre_training:Epoch [22/100], Loss: 0.2046, Val: 0.0143
INFO:pre_training:Epoch [23/100], Loss: 0.2006, Val: 0.0145
INFO:pre_training:Epoch [24/100], Loss: 0.1997, Val: 0.0141
INFO:pre_training:Epoch [25/100], Loss: 0.1980, Val: 0.0142
INFO:pre_training:Epoch [26/100], Loss: 0.1960, Val: 0.0140
INFO:pre_training:Epoch [27/100], Loss: 0.1922, Val: 0.0142
INFO:pre_training:Epoch [28/100], Loss: 0.1867, Val: 0.0137
INFO:pre_training:Epoch [29/100], Loss: 0.1872, Val: 0.0133
INFO:pre_training:Epoch [30/100], Loss: 0.1852, Val: 0.0138
INFO:pre_training:Epoch [31/100], Loss: 0.1825, Val: 0.0135
INFO:pre_training:Epoch [32/100], Loss: 0.1778, Val: 0.0136
INFO:pre_training:Epoch [33/100], Loss: 0.1770, Val: 0.0132
INFO:pre_training:Epoch [34/100], Loss: 0.1752, Val: 0.0131
INFO:pre_training:Epoch [35/100], Loss: 0.1753, Val: 0.0135
INFO:pre_training:Epoch [36/100], Loss: 0.1727, Val: 0.0131
INFO:pre_training:Epoch [37/100], Loss: 0.1702, Val: 0.0131
INFO:pre_training:Epoch [38/100], Loss: 0.1680, Val: 0.0130
INFO:pre_training:Epoch [39/100], Loss: 0.1652, Val: 0.0132
INFO:pre_training:Epoch [40/100], Loss: 0.1669, Val: 0.0132
INFO:pre_training:Epoch [41/100], Loss: 0.1611, Val: 0.0129
INFO:pre_training:Epoch [42/100], Loss: 0.1606, Val: 0.0128
INFO:pre_training:Epoch [43/100], Loss: 0.1598, Val: 0.0131
INFO:pre_training:Epoch [44/100], Loss: 0.1588, Val: 0.0127
INFO:pre_training:Epoch [45/100], Loss: 0.1564, Val: 0.0126
INFO:pre_training:Epoch [46/100], Loss: 0.1558, Val: 0.0129
INFO:pre_training:Epoch [47/100], Loss: 0.1543, Val: 0.0121
INFO:pre_training:Epoch [48/100], Loss: 0.1525, Val: 0.0123
INFO:pre_training:Epoch [49/100], Loss: 0.1519, Val: 0.0123
