INFO:ga:Generation 1: Best=0.6171, Avg=0.5702
INFO:ga:Generation 2: Best=0.6216, Avg=0.6089
INFO:ga:Generation 3: Best=0.6261, Avg=0.6177
INFO:ga:Generation 4: Best=0.6261, Avg=0.6196
INFO:ga:Generation 5: Best=0.6306, Avg=0.6204
INFO:ga:Generation 6: Best=0.6351, Avg=0.6239
INFO:ga:Generation 7: Best=0.6396, Avg=0.6274
INFO:ga:Generation 8: Best=0.6486, Avg=0.6333
INFO:ga:Generation 9: Best=0.6486, Avg=0.6379
INFO:ga:Generation 10: Best=0.6486, Avg=0.6407
INFO:ga:Generation 11: Best=0.6667, Avg=0.6449
INFO:ga:Generation 12: Best=0.6667, Avg=0.6465
INFO:ga:Generation 13: Best=0.6667, Avg=0.6491
INFO:ga:Generation 14: Best=0.6667, Avg=0.6523
INFO:ga:Generation 15: Best=0.6704, Avg=0.6574
INFO:ga:Generation 16: Best=0.6704, Avg=0.6617
INFO:ga:Generation 17: Best=0.6712, Avg=0.6666
INFO:ga:Generation 18: Best=0.6712, Avg=0.6684
INFO:ga:Generation 19: Best=0.6757, Avg=0.6702
INFO:ga:Generation 20: Best=0.6802, Avg=0.6711
INFO:ga:Generation 21: Best=0.6802, Avg=0.6714
INFO:ga:Generation 22: Best=0.6802, Avg=0.6730
INFO:ga:Generation 23: Best=0.6802, Avg=0.6732
INFO:ga:Generation 24: Best=0.6802, Avg=0.6738
INFO:ga:Generation 25: Best=0.6802, Avg=0.6757
INFO:ga:Generation 26: Best=0.6847, Avg=0.6765
INFO:ga:Generation 27: Best=0.6847, Avg=0.6771
INFO:ga:Generation 28: Best=0.6847, Avg=0.6796
INFO:ga:Generation 29: Best=0.6899, Avg=0.6820
INFO:ga:Generation 30: Best=0.6899, Avg=0.6811
INFO:ga:Generation 31: Best=0.6899, Avg=0.6825
INFO:ga:Generation 32: Best=0.6937, Avg=0.6837
INFO:ga:Generation 33: Best=0.6937, Avg=0.6849
INFO:ga:Generation 34: Best=0.6937, Avg=0.6845
INFO:ga:Generation 35: Best=0.6937, Avg=0.6869
INFO:ga:Generation 36: Best=0.6937, Avg=0.6895
INFO:ga:Generation 37: Best=0.6937, Avg=0.6914
INFO:ga:Generation 38: Best=0.6982, Avg=0.6930
INFO:ga:Generation 39: Best=0.6982, Avg=0.6942
INFO:ga:Generation 40: Best=0.6982, Avg=0.6944
INFO:ga:Generation 41: Best=0.6982, Avg=0.6946
INFO:ga:Generation 42: Best=0.6982, Avg=0.6956
INFO:ga:Generation 43: Best=0.7027, Avg=0.6971
INFO:ga:Generation 44: Best=0.7027, Avg=0.6984
INFO:ga:Generation 45: Best=0.7027, Avg=0.6990
INFO:ga:Generation 46: Best=0.7027, Avg=0.6999
INFO:ga:Generation 47: Best=0.7027, Avg=0.7009
INFO:ga:Generation 48: Best=0.7027, Avg=0.7015
INFO:ga:Generation 49: Best=0.7027, Avg=0.7017
INFO:ga:Generation 50: Best=0.7027, Avg=0.7025
INFO:ga:Generation 51: Best=0.7027, Avg=0.7025
INFO:ga:Generation 52: Best=0.7027, Avg=0.7025
INFO:ga:Generation 53: Best=0.7027, Avg=0.7023
INFO:ga:Generation 54: Best=0.7027, Avg=0.7025
INFO:ga:Generation 55: Best=0.7027, Avg=0.7016
INFO:ga:Generation 56: Best=0.7027, Avg=0.7018
INFO:ga:Generation 57: Best=0.7027, Avg=0.7021
INFO:ga:Generation 58: Best=0.7027, Avg=0.7021
INFO:ga:Generation 59: Best=0.7027, Avg=0.7019
INFO:ga:Generation 60: Best=0.7027, Avg=0.7025
INFO:ga:Generation 61: Best=0.7027, Avg=0.7025
INFO:ga:Generation 62: Best=0.7027, Avg=0.7022
INFO:ga:Generation 63: Best=0.7027, Avg=0.7013
INFO:ga:Generation 64: Best=0.7027, Avg=0.7022
INFO:ga:Generation 65: Best=0.7027, Avg=0.7016
INFO:ga:Generation 66: Best=0.7027, Avg=0.7024
INFO:ga:Generation 67: Best=0.7027, Avg=0.7021
INFO:ga:Generation 68: Best=0.7027, Avg=0.7023
INFO:ga:Generation 69: Best=0.7027, Avg=0.7025
INFO:ga:Generation 70: Best=0.7027, Avg=0.7022
INFO:ga:Generation 71: Best=0.7027, Avg=0.7020
INFO:ga:Generation 72: Best=0.7027, Avg=0.7008
INFO:ga:Generation 73: Best=0.7027, Avg=0.7025
INFO:ga:Generation 74: Best=0.7027, Avg=0.7018
INFO:ga:Generation 75: Best=0.7027, Avg=0.7025
INFO:ga:Generation 76: Best=0.7027, Avg=0.7025
INFO:ga:Generation 77: Best=0.7027, Avg=0.7013
INFO:ga:Generation 78: Best=0.7027, Avg=0.7025
INFO:ga:Generation 79: Best=0.7027, Avg=0.7025
INFO:ga:Generation 80: Best=0.7027, Avg=0.7022
INFO:ga:Generation 81: Best=0.7027, Avg=0.7025
INFO:ga:Generation 82: Best=0.7027, Avg=0.7014
INFO:ga:Generation 83: Best=0.7027, Avg=0.7019
INFO:ga:Generation 84: Best=0.7027, Avg=0.7019
INFO:ga:Generation 85: Best=0.7027, Avg=0.7025
INFO:ga:Generation 86: Best=0.7027, Avg=0.7025
INFO:ga:Generation 87: Best=0.7027, Avg=0.7020
INFO:ga:Generation 88: Best=0.7027, Avg=0.7017
INFO:ga:Generation 89: Best=0.7027, Avg=0.7017
INFO:ga:Generation 90: Best=0.7027, Avg=0.7025
INFO:ga:Generation 91: Best=0.7027, Avg=0.7025
INFO:ga:Generation 92: Best=0.7027, Avg=0.7025
INFO:ga:Generation 93: Best=0.7027, Avg=0.7018
INFO:ga:Generation 94: Best=0.7027, Avg=0.7025
