INFO:ga:Generation 1: Best=0.6351, Avg=0.5976
INFO:ga:Generation 2: Best=0.6486, Avg=0.6324
INFO:ga:Generation 3: Best=0.6622, Avg=0.6386
INFO:ga:Generation 4: Best=0.6622, Avg=0.6447
INFO:ga:Generation 5: Best=0.6622, Avg=0.6464
INFO:ga:Generation 6: Best=0.6652, Avg=0.6514
INFO:ga:Generation 7: Best=0.6667, Avg=0.6561
INFO:ga:Generation 8: Best=0.6667, Avg=0.6589
INFO:ga:Generation 9: Best=0.6682, Avg=0.6607
INFO:ga:Generation 10: Best=0.6764, Avg=0.6632
INFO:ga:Generation 11: Best=0.6764, Avg=0.6658
INFO:ga:Generation 12: Best=0.6802, Avg=0.6680
INFO:ga:Generation 13: Best=0.7027, Avg=0.6757
INFO:ga:Generation 14: Best=0.7027, Avg=0.6816
INFO:ga:Generation 15: Best=0.7027, Avg=0.6895
INFO:ga:Generation 16: Best=0.7027, Avg=0.6917
INFO:ga:Generation 17: Best=0.7027, Avg=0.6965
INFO:ga:Generation 18: Best=0.7027, Avg=0.6969
INFO:ga:Generation 19: Best=0.7027, Avg=0.6977
INFO:ga:Generation 20: Best=0.7027, Avg=0.7002
INFO:ga:Generation 21: Best=0.7050, Avg=0.7005
INFO:ga:Generation 22: Best=0.7050, Avg=0.6996
INFO:ga:Generation 23: Best=0.7050, Avg=0.7008
INFO:ga:Generation 24: Best=0.7072, Avg=0.7026
INFO:ga:Generation 25: Best=0.7072, Avg=0.7032
INFO:ga:Generation 26: Best=0.7072, Avg=0.7041
INFO:ga:Generation 27: Best=0.7072, Avg=0.7048
INFO:ga:Generation 28: Best=0.7072, Avg=0.7060
INFO:ga:Generation 29: Best=0.7072, Avg=0.7055
INFO:ga:Generation 30: Best=0.7072, Avg=0.7056
INFO:ga:Generation 31: Best=0.7072, Avg=0.7063
INFO:ga:Generation 32: Best=0.7072, Avg=0.7056
INFO:ga:Generation 33: Best=0.7117, Avg=0.7058
INFO:ga:Generation 34: Best=0.7117, Avg=0.7061
INFO:ga:Generation 35: Best=0.7117, Avg=0.7061
INFO:ga:Generation 36: Best=0.7117, Avg=0.7073
INFO:ga:Generation 37: Best=0.7117, Avg=0.7070
INFO:ga:Generation 38: Best=0.7117, Avg=0.7073
