INFO:ga:Generation 1: Best=0.6216, Avg=0.5831
INFO:ga:Generation 2: Best=0.6216, Avg=0.6073
INFO:ga:Generation 3: Best=0.6261, Avg=0.6133
INFO:ga:Generation 4: Best=0.6261, Avg=0.6158
INFO:ga:Generation 5: Best=0.6261, Avg=0.6184
INFO:ga:Generation 6: Best=0.6261, Avg=0.6181
INFO:ga:Generation 7: Best=0.6577, Avg=0.6221
INFO:ga:Generation 8: Best=0.6577, Avg=0.6273
INFO:ga:Generation 9: Best=0.6577, Avg=0.6344
INFO:ga:Generation 10: Best=0.6577, Avg=0.6435
INFO:ga:Generation 11: Best=0.6577, Avg=0.6496
INFO:ga:Generation 12: Best=0.6577, Avg=0.6539
INFO:ga:Generation 13: Best=0.6577, Avg=0.6561
INFO:ga:Generation 14: Best=0.6577, Avg=0.6572
INFO:ga:Generation 15: Best=0.6577, Avg=0.6575
INFO:ga:Generation 16: Best=0.6577, Avg=0.6566
INFO:ga:Generation 17: Best=0.6577, Avg=0.6574
INFO:ga:Generation 18: Best=0.6577, Avg=0.6572
INFO:ga:Generation 19: Best=0.6577, Avg=0.6574
INFO:ga:Generation 20: Best=0.6577, Avg=0.6571
INFO:ga:Generation 21: Best=0.6577, Avg=0.6569
INFO:ga:Generation 22: Best=0.6577, Avg=0.6573
INFO:ga:Generation 23: Best=0.6577, Avg=0.6573
INFO:ga:Generation 24: Best=0.6577, Avg=0.6573
INFO:ga:Generation 25: Best=0.6577, Avg=0.6576
INFO:ga:Generation 26: Best=0.6577, Avg=0.6574
INFO:ga:Generation 27: Best=0.6577, Avg=0.6576
INFO:ga:Generation 28: Best=0.6577, Avg=0.6577
INFO:ga:Generation 29: Best=0.6577, Avg=0.6577
INFO:ga:Generation 30: Best=0.6577, Avg=0.6574
INFO:ga:Generation 31: Best=0.6577, Avg=0.6576
INFO:ga:Generation 32: Best=0.6577, Avg=0.6574
INFO:ga:Generation 33: Best=0.6577, Avg=0.6575
INFO:ga:Generation 34: Best=0.6577, Avg=0.6577
INFO:ga:Generation 35: Best=0.6577, Avg=0.6574
INFO:ga:Generation 36: Best=0.6577, Avg=0.6574
INFO:ga:Generation 37: Best=0.6577, Avg=0.6570
INFO:ga:Generation 38: Best=0.6577, Avg=0.6574
INFO:ga:Generation 39: Best=0.6577, Avg=0.6573
INFO:ga:Generation 40: Best=0.6577, Avg=0.6576
INFO:ga:Generation 41: Best=0.6577, Avg=0.6576
INFO:ga:Generation 42: Best=0.6577, Avg=0.6571
INFO:ga:Generation 43: Best=0.6577, Avg=0.6574
INFO:ga:Generation 44: Best=0.6577, Avg=0.6572
INFO:ga:Generation 45: Best=0.6577, Avg=0.6577
INFO:ga:Generation 46: Best=0.6577, Avg=0.6568
INFO:ga:Generation 47: Best=0.6577, Avg=0.6575
INFO:ga:Generation 48: Best=0.6577, Avg=0.6575
INFO:ga:Generation 49: Best=0.6577, Avg=0.6577
INFO:ga:Generation 50: Best=0.6577, Avg=0.6577
INFO:ga:Generation 51: Best=0.6577, Avg=0.6577
INFO:ga:Generation 52: Best=0.6577, Avg=0.6577
INFO:ga:Generation 53: Best=0.6577, Avg=0.6575
INFO:ga:Generation 54: Best=0.6577, Avg=0.6572
INFO:ga:Generation 55: Best=0.6577, Avg=0.6572
INFO:ga:Generation 56: Best=0.6577, Avg=0.6572
INFO:ga:Generation 57: Best=0.6577, Avg=0.6575
INFO:ga:Generation 58: Best=0.6622, Avg=0.6569
INFO:ga:Generation 59: Best=0.6622, Avg=0.6579
INFO:ga:Generation 60: Best=0.6622, Avg=0.6591
INFO:ga:Generation 61: Best=0.6622, Avg=0.6595
INFO:ga:Generation 62: Best=0.6689, Avg=0.6608
