INFO:ga:Generation 1: Best=0.6306, Avg=0.5689
INFO:ga:Generation 2: Best=0.6306, Avg=0.5925
INFO:ga:Generation 3: Best=0.6441, Avg=0.6052
INFO:ga:Generation 4: Best=0.6441, Avg=0.6152
INFO:ga:Generation 5: Best=0.6441, Avg=0.6275
INFO:ga:Generation 6: Best=0.6441, Avg=0.6355
INFO:ga:Generation 7: Best=0.6577, Avg=0.6439
INFO:ga:Generation 8: Best=0.6577, Avg=0.6465
INFO:ga:Generation 9: Best=0.6712, Avg=0.6534
INFO:ga:Generation 10: Best=0.6712, Avg=0.6576
INFO:ga:Generation 11: Best=0.6712, Avg=0.6594
INFO:ga:Generation 12: Best=0.6712, Avg=0.6626
INFO:ga:Generation 13: Best=0.6757, Avg=0.6659
INFO:ga:Generation 14: Best=0.6757, Avg=0.6685
INFO:ga:Generation 15: Best=0.6757, Avg=0.6713
INFO:ga:Generation 16: Best=0.6757, Avg=0.6723
INFO:ga:Generation 17: Best=0.6757, Avg=0.6723
INFO:ga:Generation 18: Best=0.6757, Avg=0.6733
INFO:ga:Generation 19: Best=0.6757, Avg=0.6748
INFO:ga:Generation 20: Best=0.6757, Avg=0.6750
INFO:ga:Generation 21: Best=0.6757, Avg=0.6741
INFO:ga:Generation 22: Best=0.6757, Avg=0.6748
INFO:ga:Generation 23: Best=0.6757, Avg=0.6756
INFO:ga:Generation 24: Best=0.6757, Avg=0.6751
INFO:ga:Generation 25: Best=0.6757, Avg=0.6754
INFO:ga:Generation 26: Best=0.6757, Avg=0.6753
INFO:ga:Generation 27: Best=0.6757, Avg=0.6757
INFO:ga:Generation 28: Best=0.6757, Avg=0.6755
INFO:ga:Generation 29: Best=0.6757, Avg=0.6755
INFO:ga:Generation 30: Best=0.6757, Avg=0.6750
INFO:ga:Generation 31: Best=0.6757, Avg=0.6755
INFO:ga:Generation 32: Best=0.6757, Avg=0.6756
INFO:ga:Generation 33: Best=0.6757, Avg=0.6747
INFO:ga:Generation 34: Best=0.6757, Avg=0.6756
INFO:ga:Generation 35: Best=0.6757, Avg=0.6744
INFO:ga:Generation 36: Best=0.6757, Avg=0.6755
INFO:ga:Generation 37: Best=0.6757, Avg=0.6756
INFO:ga:Generation 38: Best=0.6757, Avg=0.6751
INFO:ga:Generation 39: Best=0.6757, Avg=0.6757
INFO:ga:Generation 40: Best=0.6757, Avg=0.6755
INFO:ga:Generation 41: Best=0.6757, Avg=0.6753
INFO:ga:Generation 42: Best=0.6757, Avg=0.6756
INFO:ga:Generation 43: Best=0.6757, Avg=0.6757
INFO:ga:Generation 44: Best=0.6802, Avg=0.6758
INFO:ga:Generation 45: Best=0.6802, Avg=0.6762
INFO:ga:Generation 46: Best=0.6802, Avg=0.6768
INFO:ga:Generation 47: Best=0.6802, Avg=0.6778
INFO:ga:Generation 48: Best=0.6802, Avg=0.6786
INFO:ga:Generation 49: Best=0.6802, Avg=0.6795
INFO:ga:Generation 50: Best=0.6802, Avg=0.6802
INFO:ga:Generation 51: Best=0.6802, Avg=0.6800
INFO:ga:Generation 52: Best=0.6802, Avg=0.6800
INFO:ga:Generation 53: Best=0.6802, Avg=0.6802
INFO:ga:Generation 54: Best=0.6802, Avg=0.6801
INFO:ga:Generation 55: Best=0.6802, Avg=0.6795
INFO:ga:Generation 56: Best=0.6802, Avg=0.6794
INFO:ga:Generation 57: Best=0.6802, Avg=0.6791
INFO:ga:Generation 58: Best=0.6802, Avg=0.6790
INFO:ga:Generation 59: Best=0.6802, Avg=0.6795
INFO:ga:Generation 60: Best=0.6802, Avg=0.6802
INFO:ga:Generation 61: Best=0.6802, Avg=0.6797
INFO:ga:Generation 62: Best=0.6802, Avg=0.6800
INFO:ga:Generation 63: Best=0.6802, Avg=0.6802
INFO:ga:Generation 64: Best=0.6802, Avg=0.6797
INFO:ga:Generation 65: Best=0.6802, Avg=0.6802
INFO:ga:Generation 66: Best=0.6802, Avg=0.6802
INFO:ga:Generation 67: Best=0.6802, Avg=0.6802
INFO:ga:Generation 68: Best=0.6802, Avg=0.6797
INFO:ga:Generation 69: Best=0.6802, Avg=0.6800
INFO:ga:Generation 70: Best=0.6802, Avg=0.6802
INFO:ga:Generation 71: Best=0.6802, Avg=0.6797
INFO:ga:Generation 72: Best=0.6802, Avg=0.6802
INFO:ga:Generation 73: Best=0.6802, Avg=0.6799
INFO:ga:Generation 74: Best=0.6802, Avg=0.6802
INFO:ga:Generation 75: Best=0.6802, Avg=0.6802
INFO:ga:Generation 76: Best=0.6802, Avg=0.6802
INFO:ga:Generation 77: Best=0.6802, Avg=0.6789
INFO:ga:Generation 78: Best=0.6802, Avg=0.6795
INFO:ga:Generation 79: Best=0.6802, Avg=0.6800
INFO:ga:Generation 80: Best=0.6802, Avg=0.6802
INFO:ga:Generation 81: Best=0.6802, Avg=0.6802
INFO:ga:Generation 82: Best=0.6802, Avg=0.6797
INFO:ga:Generation 83: Best=0.6802, Avg=0.6797
INFO:ga:Generation 84: Best=0.6802, Avg=0.6801
INFO:ga:Generation 85: Best=0.6802, Avg=0.6801
INFO:ga:Generation 86: Best=0.6802, Avg=0.6800
INFO:ga:Generation 87: Best=0.6802, Avg=0.6801
INFO:ga:Generation 88: Best=0.6802, Avg=0.6801
INFO:ga:Generation 89: Best=0.6802, Avg=0.6801
INFO:ga:Generation 90: Best=0.6802, Avg=0.6800
INFO:ga:Generation 91: Best=0.6802, Avg=0.6802
INFO:ga:Generation 92: Best=0.6802, Avg=0.6802
INFO:ga:Generation 93: Best=0.6802, Avg=0.6792
INFO:ga:Generation 94: Best=0.6802, Avg=0.6797
INFO:ga:Generation 95: Best=0.6802, Avg=0.6802
INFO:ga:Generation 96: Best=0.6802, Avg=0.6795
INFO:ga:Generation 97: Best=0.6802, Avg=0.6797
INFO:ga:Generation 98: Best=0.6802, Avg=0.6801
INFO:ga:Generation 99: Best=0.6802, Avg=0.6802
INFO:ga:Generation 100: Best=0.6802, Avg=0.6802
INFO:ga:Best individual's training accuracy: 0.6802 validation accuracy: 0.5714
INFO:__main__:Training time: 133.7879 seconds
INFO:__main__:Training accuracy: 0.6221 Test accuracy: 0.5178
